artist_id,name,genres,popularity,followers,total_streams,daily_chart_times,avg_chart_pos,top_peak_pos
02kJSzxNuaWGqwubyUba0Z,G-Eazy,"hip hop, indie pop rap, oakland hip hop, pop, pop rap, rap",82,4929536,54929766.0,72.0,154.0,99.0
0NWbwDZY1VkRqFafuQm6wk,Mike WiLL Made-It,"atl hip hop, hip hop, pop rap, rap, southern hip hop, trap, underground hip hop",69,1295580,54361319.0,66.0,147.0,93.0
1vCWHaC5f2uS3yhpwWbIA6,Avicii,"dance pop, edm, pop, pop dance",83,20633708,53831628.0,70.0,169.0,51.0
44IvvHRk2XF243QLA2VOa8,Stunna 4 Vegas,"southern hip hop, trap, viral rap",65,653701,53543973.0,65.0,138.0,93.0
1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,"dance pop, pop, post-teen pop",80,7757585,53501017.0,67.0,153.0,95.0
7CajNmpbOovFoOoasH2HaY,Calvin Harris,"dance pop, edm, electro house, house, pop, progressive house, uk dance",85,22156976,53473072.0,52.0,147.0,11.0
1GAymyGBvB4gQy5Z5LZ1Wj,Lalo Ebratt,"colombian hip hop, dominican pop, latin, latin pop, reggaeton, reggaeton colombiano, reggaeton flow, trap latino",70,1420381,53228653.0,59.0,135.0,83.0
0QJIPDAEDILuo8AIq3pMuU,M.I.A.,"dance pop, escape room, indietronica, new rave",71,1064362,52573445.0,38.0,82.0,7.0
0vR2qb8m9WHeZ5ByCbimq2,Reik,"latin, latin arena pop, latin pop, mexican pop",82,6341524,52420085.0,58.0,119.0,83.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,"chicago rap, rap",96,15210618,51287580.0,53.0,114.0,26.0
6cK3NBO6uP7hh0oyuVELFl,Saweetie,"cali rap, dance pop, pop, trap queen",81,1320978,51221549.0,62.0,153.0,73.0
6EPlBSH2RSiettczlz7ihV,Sleepy Hallow,"brooklyn drill, nyc rap",82,516183,51112049.0,58.0,110.0,67.0
2KC9Qb60EaY0kW4eH68vr3,ITZY,k-pop girl group,77,2652932,50424550.0,62.0,140.0,82.0
3tXUeiWOSod3mSQ2lOautf,Wes,,55,9060,50357455.0,66.0,154.0,99.0
6UCQYrcJ6wab6gnQ89OJFh,Headie One,uk hip hop,72,342971,50214799.0,60.0,166.0,38.0
2o08sCWF5yyo2G4DCiT7T9,HVME,slap house,74,44200,50209544.0,52.0,144.0,34.0
33ScadVnbm2X8kkUqOkC6Z,Don Omar,"latin, latin hip hop, puerto rican pop, reggaeton, trap latino",82,5967582,49861469.0,50.0,107.0,11.0
76Xa625geVw0Q7BdyxNjA2,Mc Zaac,"funk carioca, funk pop",63,1566874,49502776.0,64.0,146.0,95.0
2NfSBtmWe7oPw1EmetJVso,Boza,reggaeton,73,318857,49207475.0,36.0,91.0,26.0
4jpsw9CQS439N0B7SecMgf,Ant Saunders,"chill r&b, pop",57,83087,48004108.0,46.0,92.0,62.0
540vIaP2JwjQb9dm3aArA4,DJ Snake,"dance pop, edm, electronic trap, pop, pop dance",81,7460843,45593174.0,60.0,169.0,92.0
0MHgLfmQdutffmvWe5XBTN,Burl Ives,"adult standards, american folk revival",48,59474,45276546.0,32.0,122.0,23.0
1nGRqM8VNcQOcFsOnhpInD,ATR Son Son,,53,627,45130999.0,44.0,103.0,59.0
0ebNdVaOfp6N0oZ1guIxM8,SUGA,k-pop,66,573131,44298282.0,53.0,154.0,30.0
2p1fiYHYiXz9qi0JJyxBzN,Skepta,"birmingham grime, grime, instrumental grime, rap",76,965713,44270923.0,45.0,131.0,31.0
738wLrAtLtCtFOLvQBXOXp,Major Lazer,"dance pop, edm, electro house, moombahton, pop, pop dance",78,6242814,44166376.0,58.0,155.0,111.0
2iE18Oxc8YSumAU232n4rW,The Jackson 5,"motown, soul",69,1169111,44053864.0,35.0,136.0,26.0
1zuJe6b1roixEKMOtyrEak,Tina Turner,"disco, mellow gold, new wave pop, soft rock",72,2628131,43526911.0,55.0,150.0,47.0
2Im8m4STDBosjfmb5hmP80,Loredana,"frauenrap, german hip hop, kosovan pop, romanian pop",71,1073619,43136545.0,46.0,135.0,35.0
0wi4yTYlGtEnbGo4ltZTib,Shakin' Stevens,"new wave pop, rock-and-roll, rockabilly, soft rock",53,101528,43073141.0,29.0,94.0,21.0
3Rx4PJ7SP6unkOk5elPUK7,Money Man,"memphis hip hop, rap, southern hip hop, trap",71,361954,43037603.0,57.0,159.0,125.0
1W7FNibLa0O0b572tB2w7t,Pink Sweat$,"bedroom soul, pop",75,1021367,42949753.0,53.0,164.0,103.0
5QdEbQJ3ylBnc3gsIASAT5,G Herbo,"chicago drill, chicago rap, drill, rap, southern hip hop, trap",75,1286838,42810072.0,60.0,156.0,107.0
4QrBoWLm2WNlPdbFhmlaUZ,KEVVO,"latin, perreo, reggaeton, reggaeton flow, trap latino",69,260092,42387027.0,64.0,173.0,139.0
6w9ToX5slZ4uIdmD17hJ3c,Bryant Myers,"latin, latin hip hop, reggaeton, reggaeton flow, trap latino",79,5530920,42387027.0,64.0,173.0,139.0
1Ts9of7VPZElwPQnqnDSfW,Lyanno,"latin, reggaeton, reggaeton flow, trap boricua, trap latino",76,450702,42387027.0,64.0,173.0,139.0
735L650pvygCZZlPMyHqsN,John Scott Trotter & His Orchestra,light music,43,260,42301108.0,29.0,99.0,20.0
69UfPJgUmFFAVT740qGVZi,Ken Darby Singers,,42,244,42301108.0,29.0,99.0,20.0
5TbLOwv8BNnik3f03NZJlt,TOKYOÃ¢ÂÂS REVENGE,"meme rap, sad rap, vapor trap, viral rap",65,329797,42045124.0,54.0,155.0,122.0
1o2NpYGqHiCq7FoiYdyd1x,Bea Miller,"alt z, dance pop, electropop, indie poptimism, modern rock, pop, post-teen pop, talent show",73,2452520,41807084.0,51.0,138.0,54.0
3QVolfxko2UyCOtexhVTli,AngÃÂ¨le,"belgian pop, variete francaise",69,2019105,41420634.0,42.0,122.0,49.0
7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,"sertanejo, sertanejo universitario",82,13492762,40906413.0,58.0,170.0,119.0
4WZGDpNwrC0vNQyl9QzF7d,Capital Bra,german hip hop,76,4130816,40528951.0,47.0,135.0,35.0
7tYKF4w9nC0nq9CsPZTHyP,SZA,"pop, r&b, rap",86,6228171,40402631.0,42.0,113.0,40.0
22jNvLBrXGKr4CcV2tw8Ag,Jonas Esticado,"forro, sertanejo, sertanejo pop, sertanejo universitario",65,1357889,40103409.0,51.0,154.0,109.0
0Y30TbA4p8SAfCzy2AFBa8,Yaviah,"latin, latin hip hop, reggaeton",60,104684,39834543.0,34.0,103.0,22.0
4phGZZrJZRo4ElhRtViYdl,Jason Mraz,"acoustic pop, neo mellow, pop, pop rock",76,6257836,39340745.0,62.0,191.0,178.0
4bw2Am3p9ji3mYsXNXtQcd,Piso 21,"colombian pop, latin, latin pop, reggaeton, reggaeton colombiano, trap latino",77,7381655,39292967.0,54.0,174.0,144.0
09agIJMxCD2k87ys9Al0f0,VIZE,"dance pop, edm, german dance, pop dance, slap house, tropical house",77,147650,39070364.0,51.0,152.0,73.0
0daugAjUgbJSqdlyYNwIbT,Vicetone,"edm, electro house, pop dance, pop edm, progressive electro house, tropical house",70,383495,38316051.0,51.0,137.0,99.0
2jpQ0ywffgVHhZFQNWaWYW,Tony Igy,russian dance,62,37522,38316051.0,51.0,137.0,99.0
2wzMOQwNT6ZvVB4amvhFAH,The Pogues,"celtic, celtic punk, celtic rock, folk punk, irish folk, punk",57,389117,37950755.0,28.0,113.0,24.0
6UlNIFEuWlBqb4TvlVCekq,Kirsty MacColl,new wave pop,49,82607,37950755.0,28.0,113.0,24.0
6DVipHzYsPlIoA0DW8Gmns,"Royce Da 5'9""","alternative hip hop, detroit hip hop, gangster rap, hardcore hip hop, hip hop, pop rap, rap, southern hip hop",64,622819,37822028.0,29.0,105.0,16.0
7C7NNCiIFavKH6oDarjp0v,JS o MÃÂ£o de Ouro,brega funk,58,5955,37688154.0,49.0,169.0,96.0
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,"conscious hip hop, hip hop, rap, west coast rap",89,18386741,37625762.0,50.0,122.0,26.0
49tQo2QULno7gxHutgccqF,LANY,"la pop, pop",80,4012665,37018366.0,38.0,122.0,65.0
2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,"k-pop, k-pop girl group",71,2889756,36348587.0,37.0,120.0,50.0
4gOc8TsQed9eqnqJct2c5v,K/DA,k-pop girl group,69,1318475,36348587.0,37.0,120.0,50.0
47mIJdHORyRerp4os813jD,League of Legends,"speedrun, video game music",77,1125853,36348587.0,37.0,120.0,50.0
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,"dance pop, pop, post-teen pop, r&b",80,5066970,35871682.0,33.0,142.0,24.0
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,contemporary country,83,2317233,35243296.0,39.0,155.0,13.0
5KYEMMz9O9iLIESifKAEOp,WhoHeem,viral rap,53,25962,35237529.0,42.0,128.0,94.0
1oMiDFyAgmIzw9ZBQYHOJI,El Guincho,musica canaria,66,44118,35232745.0,45.0,154.0,59.0
23TFHmajVfBtlRx5MXqgoz,Sfera Ebbasta,"italian hip hop, italian pop, trap italiana",79,4497655,35174171.0,34.0,113.0,36.0
1z4g3DjTBBZKhvAroFlhOM,Red Velvet,"k-pop, k-pop girl group",76,5968104,34974964.0,40.0,128.0,69.0
1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,"dance pop, pop, pop dance, post-teen pop, tropical house, uk pop",82,8439189,34828454.0,49.0,173.0,90.0
718COspgdWOnwOFpJHRZHS,Luke Combs,"contemporary country, country",82,5579121,34434790.0,32.0,164.0,15.0
0rvjqX7ttXeg3mTy8Xscbt,Journey,"album rock, classic rock, hard rock, mellow gold, rock, soft rock",75,3837499,34168792.0,51.0,178.0,143.0
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,"dance pop, hip pop, pop, post-teen pop",77,10752634,33681547.0,27.0,134.0,34.0
5v8jlSmAQfrkTjAlpUfWtu,Perry Como,"adult standards, brill building pop, easy listening, lounge, vocal jazz",59,347898,33565601.0,27.0,162.0,32.0
28ExwzUQsvgJooOI0X1mr3,Jay Rock,"conscious hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop, trap, underground hip hop",72,1112016,33017487.0,46.0,163.0,132.0
0HS96tPggl2nwiz3gNWWI5,Mitchell Ayres & His Orchestra,,47,444,32506440.0,26.0,123.0,32.0
1Ml4OuStDoympbREURAM15,The Fontane Sisters,"deep adult standards, vocal harmony group",41,10522,32506440.0,26.0,123.0,32.0
4Ui2kfOqGujY81UcPrb5KE,HAIM,"art pop, dance pop, indie pop, metropopolis, pop rock",69,1115253,32404017.0,18.0,76.0,5.0
5pVRwX5ZQR7hfJ18w8ZYkl,Ufo361,"german cloud rap, german hip hop",75,1719652,32315915.0,42.0,149.0,92.0
3uZFBSsMiooimnprFL9jD1,Snow,"canadian old school hip hop, reggae fusion",65,46948,32126270.0,42.0,161.0,75.0
43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,"rock-and-roll, rockabilly",78,5864322,31740433.0,25.0,148.0,25.0
5Nf5yishRW9Ye174sJISkg,London On Da Track,atl hip hop,59,58756,31369961.0,30.0,106.0,46.0
2FXC3k01G6Gw61bmprjgqS,Hozier,"irish singer-songwriter, modern rock, pop",79,4860594,31290007.0,46.0,184.0,173.0
5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,"bachata, latin",82,13368893,30945042.0,45.0,162.0,103.0
3PhoLpVuITZKcymswpck5b,Elton John,"glam rock, mellow gold, piano rock",86,7835822,30356410.0,24.0,126.0,29.0
4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,"australian dance, australian pop, dance pop, electropop, eurodance, europop, new wave pop, pop",71,1358718,29391799.0,22.0,120.0,26.0
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,pop,92,8466664,29142171.0,40.0,171.0,133.0
1TtXnWcUs0FCkaZDPGYHdf,Darell,"latin, latin hip hop, reggaeton, reggaeton flow, trap latino",80,2317744,28775939.0,39.0,170.0,127.0
48R2gYdPKtfnfKAzhSVPUx,Migrantes,cumbia pop,64,125020,28675743.0,33.0,169.0,111.0
7n3wAgh1j3RRbxYzfZTQDF,Alico,,61,2190,28675743.0,33.0,169.0,111.0
5he5w2lnU9x7JFhnwcekXX,Skrillex,"brostep, complextro, edm, electro",83,7928579,28643680.0,34.0,136.0,61.0
6nB0iY1cjSY1KyhYyuIIKH,FKA twigs,"afrofuturism, alternative r&b, art pop, dance pop, escape room, experimental r&b, pop, trip hop",65,899019,28643680.0,34.0,136.0,61.0
6h1s4i4XKIYv4ErDelLDN0,Samra,german hip hop,74,1066132,28595512.0,36.0,158.0,88.0
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,"boy band, pop, post-teen pop, talent show",86,23198868,28501305.0,28.0,117.0,29.0
5NGO30tJxFlKixkPSgXcFE,The Police,"album rock, art rock, classic rock, mellow gold, new wave, permanent wave, rock, soft rock",76,4447430,28287650.0,44.0,189.0,163.0
73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,"hollywood, show tunes",73,360522,27715670.0,29.0,139.0,47.0
1MXZ0hsGic96dWRDKwAwdr,Tyla Yaweh,"cali rap, melodic rap, pop rap, rap, trap",68,375766,27690460.0,26.0,124.0,52.0
6YqhcZlSE8ugUcmoHLw9gz,Vula,,61,1456,27108406.0,36.0,166.0,134.0
5nki7yRhxgM509M5ADlN1p,Oliver Heldens,"dance pop, edm, electro house, future house, house, pop dance, progressive electro house, progressive house, tropical house",72,926538,27108406.0,36.0,166.0,134.0
7i9j813KFoSBMldGqlh2Z1,Riton,"dance pop, edm, house, pop dance, tropical house, uk dance",76,88486,27108406.0,36.0,166.0,134.0
391oLRVmoTkumiN79HkTWu,Darlene Love,brill building pop,45,39763,26582645.0,22.0,161.0,30.0
3VHAySZQPlfGlNLslzXYpN,Nathy Peluso,"r&b en espanol, rap latina",70,654906,26323464.0,25.0,128.0,74.0
5JYo7gm2dkyLLlWHjxS7Dy,Sandro Cavazza,"swedish pop, tropical house",69,78713,26087708.0,28.0,117.0,51.0
31TPClRtHm23RisEBtV3X7,Justin Timberlake,"dance pop, pop",81,11235365,26035787.0,29.0,158.0,46.0
1bAftSH8umNcGZ0uyV7LMg,Duki,"argentine hip hop, trap argentino, trap latino, trap triste",85,4626198,25852372.0,23.0,105.0,40.0
2XcZshqzPKm3iZcmt73R8D,Pablo Chill-E,"reggaeton flow, trap chileno, trap latino, urbano espanol",72,673439,25852372.0,23.0,105.0,40.0
293zczrfYafIItmnmM3coR,Chuck Berry,"blues rock, classic rock, rock, rock-and-roll, rockabilly, soul",67,1463020,25623254.0,20.0,133.0,27.0
0qSX3s5pJnAlSsgsCne8Cz,Brett Eldredge,"contemporary country, country, country road, modern country rock",64,1313931,25464301.0,21.0,132.0,34.0
5RmQ8k4l3HZ8JoPb4mNsML,Agust D,k-rap,70,6020323,24847378.0,25.0,110.0,38.0
7zY0DMisq1oYXvNNgGwHBY,Juanfran,"dominican pop, pop reggaeton, urbano espanol",59,119218,24611965.0,38.0,189.0,176.0
1bqxdqvUtPWZri43cKHac8,MAX,"dance pop, electropop, pop, post-teen pop, viral pop",73,700525,24524139.0,31.0,134.0,73.0
0ceH34CATvfgphxnLRWFkm,9lokknine,florida rap,61,316988,24359282.0,32.0,159.0,119.0
5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,"dance pop, hip hop, hip pop, pop, pop rap, urban contemporary",78,2057926,24142092.0,33.0,174.0,143.0
2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,"canadian latin, canadian pop, dance pop, pop",76,2769975,24142092.0,33.0,174.0,143.0
76dRoxKtDwYkgCQePok9cU,Miksu / Macloud,german hip hop,65,32654,24129359.0,26.0,123.0,72.0
4TqlcgMFDryY96KWcvrhTv,Seraphine,,61,84447,23954074.0,23.0,103.0,50.0
6fs2or0cKLEM2xohWq8SoX,Lexie Liu,chinese electropop,61,78660,23954074.0,23.0,103.0,50.0
0tRFWXqKBBQcu5oFVOgVzX,Jaira Burns,"alt z, electropop, indie poptimism, pop",64,286875,23954074.0,23.0,103.0,50.0
4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,"electro, filter house",81,8243217,23846170.0,34.0,177.0,148.0
34LetYSjEuG2fBb4Z8PwPg,Pashanim,"german alternative rap, german drill, german hip hop",70,223469,23600968.0,35.0,165.0,138.0
7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,"dance pop, latin, latin pop, mexican pop, pop",80,10399997,23431444.0,31.0,145.0,77.0
0PFtn5NtBbbUNbU9EAmIWF,TOTO,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",74,2024601,23297627.0,35.0,180.0,153.0
4sVieJlKgpZ2k9ESNS5IdN,Jamule,german hip hop,72,218673,23199729.0,33.0,156.0,83.0
3CJKkU0XuElRT1z8rEtIYg,Luciano,"german drill, german hip hop",78,989106,23036063.0,29.0,152.0,81.0
0eHQ9o50hj6ZDNBt6Ys1sD,Yandel,"latin, latin hip hop, reggaeton, reggaeton flow, trap latino",80,5288665,22778639.0,22.0,157.0,19.0
6sFHvCyqklnJpXC9Nh1aag,Alexander 23,"alt z, pop",69,221867,22570484.0,34.0,164.0,120.0
0Q8NcsJwoCbZOHHW63su5S,Mora,"reggaeton, trap latino",81,176824,22366240.0,20.0,111.0,44.0
2WxjxdeF7GGdcCK276qViY,Natalie Taylor,,64,123152,22322213.0,35.0,179.0,151.0
0C0XlULifJtAgn6ZNCW2eu,The Killers,"alternative rock, dance rock, modern rock, permanent wave, rock",79,6212309,22303381.0,34.0,185.0,164.0
79KQgTCu4wV38ECYKn62DZ,White Gold,,56,2653,22261149.0,15.0,76.0,16.0
3e7awlrlDSwF3iM0WBjGMp,Little Mix,"dance pop, girl group, pop, post-teen pop, talent show, uk pop",83,9577263,22209258.0,27.0,142.0,104.0
5zfEatKLDdRkgbw6sdLBAQ,Octavian,"afroswing, london rap, uk alternative hip hop, uk hip hop",62,216403,22060606.0,27.0,143.0,112.0
6Rmg5JiRphFMlhkwGNl9Fu,Tom Gregory,"tropical house, uk pop",67,61988,21720519.0,32.0,185.0,156.0
21451j1KhjAiaYKflxBjr1,Zion & Lennox,"latin, latin hip hop, reggaeton, trap latino",82,5672488,21613030.0,20.0,126.0,18.0
4xRYI6VqpkE3UwrDrAZL8L,Logic,"conscious hip hop, dmv rap, hip hop, pop rap, rap",81,5503806,21377415.0,21.0,135.0,55.0
7yntSJ6uojO3z6GFUVwhAW,CORPSE,"dream smp, viral rap",75,1893965,21344764.0,29.0,173.0,145.0
0x7qiZJaal6j8qS7yCydFk,Savage Ga$p,"aesthetic rap, emo rap, meme rap, viral rap",67,172900,21344764.0,29.0,173.0,145.0
3HqSLMAZ3g3d5poNaI7GOU,IU,k-pop,76,5436689,20839933.0,23.0,124.0,30.0
20sxb77xiYeusSH8cVdatc,Meek Mill,"hip hop, philly rap, pop rap, rap, southern hip hop, trap",81,5408802,20709389.0,30.0,183.0,160.0
3WGpXCj9YhhfX11TToZcXP,Troye Sivan,"australian pop, dance pop, electropop, pop, viral pop",80,6006659,20663433.0,27.0,167.0,96.0
7LvoDJUNGnOrPdGRzVtOJ9,Young M.A,"lgbtq+ hip hop, nyc rap, pop rap, rap, trap",67,1210726,20652019.0,14.0,82.0,12.0
0yApzRdrUqTGqX9MULdnmV,Thiaguinho MT,"brega funk, funk carioca",50,28461,20490685.0,26.0,160.0,96.0
606eWexxNhc6Mj0RuCxMA9,Mila,brega funk,53,19461,20490685.0,26.0,160.0,96.0
5GcWBUX00IPuWVGMIRK1sS,Residente,venezuelan hip hop,66,892584,20475885.0,16.0,102.0,39.0
4sg4no0TXdsrM1s4SVUwNF,Juju,"frauenrap, german hip hop, german pop",68,490438,20286919.0,21.0,137.0,72.0
4PzYKhC14sTJNEr0dzoo0d,LuÃÂ­sa Sonza,"funk carioca, pop nacional",78,2062798,20200309.0,23.0,150.0,57.0
6oMuImdp5ZcFhWP0ESe6mG,Migos,"atl hip hop, pop rap, rap, trap",82,11799592,20087392.0,22.0,148.0,20.0
77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",73,1594740,20080707.0,15.0,121.0,29.0
5ZS223C6JyBfXasXxrRqOk,JhenÃÂ© Aiko,"alternative r&b, dance pop, pop, pop rap, r&b, urban contemporary",80,4848798,19544522.0,25.0,162.0,103.0
4Xi6LSfFqv26XgP9NKN26U,AJ Tracey,"grime, uk hip hop, ukg revival",73,925659,19092160.0,27.0,176.0,115.0
4utLUGcTvOJFr6aqIJtYWV,Skylar Grey,"piano rock, viral pop",71,481041,18705026.0,15.0,114.0,30.0
52qzWdNUp6ebjcNsvgZSiC,Evaluna Montaner,"latin viral pop, pop venezolano",69,405485,18550098.0,26.0,155.0,97.0
53EHeXzGs4HheTCTnwfPEr,SFR,,64,1181,17837842.0,26.0,185.0,163.0
5tHiL8SKSaZGMBUPIiSmX4,KitschKrieg,"german hip hop, german pop, hamburg hip hop",65,169640,17837842.0,26.0,185.0,163.0
20gsENnposVs2I4rQ5kvrf,Sam Feldt,"dance pop, edm, electro house, pop, pop dance, pop edm, tropical house",77,651069,17673794.0,26.0,191.0,175.0
3SYnDj7btg9gFY7ps8m5d5,RANI,uk pop,68,11652,17673794.0,26.0,191.0,175.0
3bmFPbLMiLxtR9tFrTcKcP,Matthew Wilder,new wave pop,60,30936,17533694.0,21.0,144.0,104.0
2UwqpfQtNuhBwviIC0f2ie,Damso,"belgian hip hop, french hip hop, pop urbaine, rap belge, rap conscient",76,3168112,17360140.0,19.0,127.0,55.0
325L7kby6bkG5qSXXAFEWM,Joker Bra,german hip hop,59,190636,17349845.0,19.0,120.0,73.0
4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator","hip hop, rap",86,7045374,17339463.0,23.0,149.0,91.0
4xnihxcoXWK3UqryOSnbw5,Sasha Alex Sloan,"alt z, electropop, pop",75,955239,17201594.0,22.0,162.0,50.0
2Cra8I2P4OnMkVguqZRVwi,Felipe Original,"brega funk, funk carioca",55,63751,17197469.0,23.0,173.0,109.0
6LXRvV2OAtXF7685fzh3mj,Rowdy Rebel,nyc rap,62,97641,17057342.0,18.0,118.0,40.0
26dSoYclwsYLMAKD3tpOr4,Britney Spears,"dance pop, pop, post-teen pop",82,9734901,17006816.0,14.0,139.0,39.0
0WK3H9OErSn5zKOkOV5egm,DDG,"rap, trap",70,537187,16642221.0,23.0,180.0,154.0
3Fl1V19tmjt57oBdxXKAjJ,Blueface,"cali rap, trap",75,4503096,16642221.0,23.0,180.0,154.0
14CHVeJGrR5xgUGQFV5BVM,Fivio Foreign,"brooklyn drill, new york drill, rap, trap",75,630213,16599233.0,16.0,106.0,25.0
5wbf52LA6kcaboHSN6NEF1,PEDRO SAMPAIO,funk carioca,69,1085278,16585132.0,22.0,161.0,109.0
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,"kentucky hip hop, pop, pop rap, r&b, rap, trap",79,5117848,16566937.0,16.0,138.0,41.0
3Y7RZ31TRPVadSFVy1o8os,H.E.R.,"alternative r&b, dance pop, pop, r&b",79,4320617,16233495.0,21.0,163.0,103.0
1WgXqy2Dd70QQOU7Ay074N,AURORA,"art pop, norwegian pop",75,1838939,16160918.0,20.0,137.0,87.0
5p7mWeX4RlvqBCxylfiXdE,KC Rebell,"german drill, german hip hop",70,1115387,15901537.0,21.0,156.0,81.0
3drqpTL4sQOckmAfF9i1wg,Summer Cem,german hip hop,71,1020605,15714655.0,21.0,152.0,81.0
2cCUtGK9sDU2EoElnk0GNB,The National,"indie pop, indie rock, modern rock, stomp and holler",67,1341600,15465547.0,8.0,61.0,11.0
5xSx2FM8mQnrfgM1QsHniB,Danna Paola,"latin, latin pop, latin viral pop, mexican pop, pop",78,3161690,15254692.0,21.0,178.0,151.0
73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,"atl hip hop, hip hop, pop rap, rap",79,8296434,15028654.0,14.0,135.0,7.0
5DUlefCLzVRzNWaNURTFpK,Cali Y El Dandee,"champeta, colombian pop, electro latino, latin, latin pop, reggaeton, reggaeton colombiano, trap latino",75,3224991,14538112.0,20.0,179.0,151.0
2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,,80,3668997,14520099.0,16.0,122.0,40.0
6Mm2g25BTeJ6BICPFWGkPg,Bosh,"francoton, french hip hop, pop urbaine, rap francais",63,308946,14070853.0,19.0,135.0,98.0
6ZLTlhejhndI4Rh53vYhrY,Ozzy Osbourne,"album rock, birmingham metal, hard rock, metal, rock",73,3790538,13651653.0,18.0,143.0,129.0
2iI5KWXLjw1tqLQsdjuo0e,Chael Produciendo,,68,6371,13375954.0,20.0,182.0,162.0
2UyyBkpzN5w3hzZBZGvRZb,Sosa Geek,brooklyn drill,49,3810,13197609.0,12.0,99.0,25.0
0KuF7reCTOZwV7YJnHQqgr,The Neptunes,,66,56375,12812403.0,14.0,123.0,40.0
4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,"dance pop, hip pop, pop, post-teen pop, urban contemporary",76,4906851,12629487.0,10.0,137.0,49.0
1UTPBmNbXNTittyMJrNkvw,Blake Shelton,"contemporary country, country, country road, oklahoma country",74,6021102,12629487.0,10.0,137.0,49.0
64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,"dance pop, electropop, pop, post-teen pop",81,6692061,12629359.0,16.0,151.0,76.0
7qd6KGoABHifvXKeFNe2Yb,Wolftyla,trap queen,60,55487,12394513.0,14.0,137.0,54.0
4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,"atl hip hop, hip hop, pop rap, rap, southern hip hop, trap",80,2128279,12022510.0,14.0,122.0,61.0
3ZJxEmjYZd5VOqZ8o3aXiL,ABRA,"alternative r&b, art pop, electropop, escape room",61,224681,11957892.0,8.0,98.0,24.0
6Te49r3A6f5BiIgBRxH7FH,Ninho,"french hip hop, pop urbaine",79,4962923,11533420.0,12.0,140.0,76.0
3ADyFy1orEwODaiHmRRMQp,Puri,basshall,60,20479,11366410.0,17.0,182.0,158.0
3aAX2y0amckZ7WcWoz2f2o,Jhorrmountain,dutch hip hop,60,4980,11366410.0,17.0,182.0,158.0
0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,"art rock, classic rock, glam rock, permanent wave, rock",79,7293003,11286716.0,18.0,190.0,169.0
2C6i0I5RiGzDKN9IAF8reh,Banda MS de Sergio LizÃÂ¡rraga,"banda, corrido, norteno, regional mexican",82,12611302,11248250.0,12.0,103.0,54.0
7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,"g funk, gangster rap, hip hop, rap, west coast rap",84,7261683,11248250.0,12.0,103.0,54.0
3abT87tqQ4Q5PA5nw6CYyH,ÃÂngela Aguilar,"mariachi, nuevo regional mexicano, ranchera, regional mexican",71,385827,11027241.0,13.0,149.0,120.0
52G7KZspBD4cCmuRDYRAtx,Henri Rene & His Orchestra,,33,220,10768850.0,8.0,141.0,41.0
1AwO9pWEBSBoWdEZu28XDC,Eartha Kitt,"adult standards, lounge, torch song, vocal jazz",50,129426,10768850.0,8.0,141.0,41.0
6tzRZ39aZlNqlUzQlkuhDV,Pabllo Vittar,"dance pop, funk carioca, funk pop, pop lgbtq+ brasileira, pop nacional",74,3415155,10673467.0,9.0,96.0,57.0
3jK9MiCrA42lLAdMGUZpwa,Anderson .Paak,escape room,81,1957001,10662701.0,9.0,99.0,52.0
5pUo3fmmHT8bhCyHE52hA6,Liam Payne,"dance pop, pop, post-teen pop",71,8323242,10656619.0,8.0,142.0,71.0
3dRfiJ2650SZu6GbydcHNb,John Williams,soundtrack,73,1049276,10580438.0,8.0,140.0,48.0
