track_id,name,artist_id,artist_name,popularity,explicit,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,collabs
7FiIQXpIeLo3ITfGGpb8PB,Vamos pra Gaiola,"2UMj7NCbuqy1yUZmiSYGjJ,5hPHLE5ssifxHX5bhK8iXR","MC Kevin o Chris,FP do Trem Bala",57,True,161600,0.872,0.971,-5.576,0.281,0.917,0.00143,0.121,0.521,149.987,1
0Tcw8w9pvPrZoORgxsNASW,Over Your Head,"1RyvyyTE3xzB2ZywiAwp0i,4O15NlyKLIASxsJ0PrXPfz","Future,Lil Uzi Vert",57,True,186842,0.773,0.742,-5.453,0.162,0.00198,0.0,0.558,0.35,148.949,1
3iEqGBZ2wcpVzhiAcwXVC6,If You’re Too Shy (Let Me Know) - Edit,3mIj9lX2MWuHmhNCA7LSCW,The 1975,57,False,239876,0.651,0.806,-4.842,0.0311,0.00399,0.00455,0.0927,0.386,125.641,0
6rAGFgcGtlIdYxlhDizXNo,SMASH! - feat. PnB Rock,"15UsOTVnJzReFVN1VCnxy4,21WS9wngs9AqFckK7yYJPM","XXXTENTACION,PnB Rock",57,True,109556,0.819,0.513,-9.005,0.433,0.153,0.0,0.138,0.607,140.032,1
1ShHhJlzaLuoZbJ3aP4z0m,Invisible Things,5JZ7CnR6gTvEMKX4g70Amv,Lauv,57,False,197306,0.733,0.552,-7.404,0.0993,0.0833,7.59e-06,0.141,0.279,125.311,0
14kRWkCWBYfQqILflEcpSJ,Chama Ela (feat. Pedro Sampaio),"0jTDeBJQr3unrK29LklnAv,5wbf52LA6kcaboHSN6NEF1","Lexa,PEDRO SAMPAIO",57,False,120200,0.888,0.841,-1.933,0.147,0.46,9.12e-05,0.0568,0.964,149.994,1
2QpxC2yag7Ec7Ut1dovXKb,Diamonds (feat. Capital Bra),"3drqpTL4sQOckmAfF9i1wg,4WZGDpNwrC0vNQyl9QzF7d","Summer Cem,Capital Bra",57,True,197013,0.763,0.495,-8.685,0.272,0.0887,0.0,0.07,0.347,154.794,1
2OvV4NjEBRE9v8Oo7QeUCq,Jump (with Trippie Redd),"0ZED1XzwlLHW4ZaG4lOT6m,6Xgp2XMz1fhVYe7i6yNAax","Julia Michaels,Trippie Redd",57,True,207856,0.654,0.547,-6.598,0.127,0.25,0.0,0.0961,0.507,173.981,1
6MNGxu8MprKGkchUchkJsy,Machika,"1vyhD5VmyZ7KMfW5gqLgo5,3ECsaSd1fom8coUUkkFzqt,7FNnA9vBm6EKceENgCGRMb","J Balvin,Jeon,Anitta",57,False,189653,0.615,0.833,-3.377,0.39,0.0524,0.0,0.171,0.538,212.117,1
5DiuFfnqqyWKat40eY8r8y,Celebrate (feat. Travis Scott & Post Malone),"0QHgL1lAIqAw0HtD7YldmP,0Y5tJX1MQlPlqiwlOH1tJY,246dkjvS1zLTtiykXe5h60","DJ Khaled,Travis Scott,Post Malone",57,False,206498,0.362,0.714,-3.07,0.0835,0.269,0.0,0.21,0.309,67.4,1
5tRmoZRoupvMYPV1oezFrH,X,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,57,True,173797,0.623,0.58,-7.076,0.332,0.0043,0.0,0.394,0.301,163.159,0
0RUTnY2B3s05fZuCHsNaUP,Alien,"74KM79TiuVKeVCqs8QtB0B,1HBjj22wzbscIZ9sEb5dyf","Sabrina Carpenter,Jonas Blue",57,False,174840,0.72,0.659,-4.727,0.0403,0.0588,0.0,0.0662,0.567,105.955,1
46Mk1NVIpCcRIAXY92mWAW,THE NEWS,2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,57,False,267384,0.74,0.465,-8.27,0.0411,0.304,0.00404,0.101,0.276,116.74,0
6G41AeVgQkpvEbTxN5fNkW,Habiba,0Jsk5iYMr5aNjHury7blm1,Boef,57,True,215978,0.898,0.813,-5.725,0.306,0.113,0.0,0.0854,0.771,126.986,0
2Wf2u3sZ8rR1sdiBuSbeR0,DadBod,4xRYI6VqpkE3UwrDrAZL8L,Logic,57,True,294748,0.81,0.708,-4.657,0.328,0.71,0.0,0.557,0.722,92.272,0
0LKErfBZ5FbBiLB4OcZRbL,El Clavo,3MHaV05u0io8fQbZ2XPtlC,Prince Royce,57,False,172749,0.827,0.78,-3.315,0.133,0.0435,0.0,0.133,0.658,80.015,0
2rgOAX5Cj3pk8JFnaPwJbd,STAI ZITTO (feat. Fabri Fibra),"3hBQ4zniNdQf1cqqo6hzuW,7u710e44HW3K7A5eTnRqHC","Salmo,Fabri Fibra",57,True,202573,0.705,0.796,-5.214,0.295,0.0917,0.0,0.335,0.909,100.196,1
1IBUPdwV9TvaipSODdt8QY,Maghreb Gang (feat. French Montana & Khaled),"2JwyRtuXf2l6sTnSnGVIa1,6vXTefBL93Dj5IqAWq6OTv,28ztjHIXceRRntmTUfnmUX","Farid Bang,French Montana,Khaled",57,True,159800,0.738,0.568,-5.341,0.186,0.0246,0.0,0.146,0.399,99.933,1
7bUcBztfGqO7cSI2gMZeCI,Opps (with Yugen Blakrok),"68kEuyFKyqrdQQLLsmiatm,3kv1Edgn5HlEWCuEKr1Y9x","Vince Staples,Yugen Blakrok",57,True,180893,0.706,0.775,-6.819,0.335,0.152,3.32e-05,0.416,0.847,127.929,1
4BGmYEDOK1swwoxTtfmVZD,Peace & Love,"1UCxzrM5WJh9ure5vCcsim,23TFHmajVfBtlRx5MXqgoz,3egWSWp7Y4FyCKIyvXbw7L","Charlie Charles,Sfera Ebbasta,Ghali",57,True,182745,0.68,0.785,-5.313,0.0615,0.14,0.0,0.309,0.319,152.962,1
2tpfOljBdskx8G331TjRps,APPARTENGO - Il sangue (feat. Massimo Pericolo),"5AZuEF0feCXMkUCwQiQlW7,1El4YQA8oCXX7ynFSxRTFq","Marracash,Massimo Pericolo",57,True,255449,0.782,0.637,-5.892,0.0911,0.198,0.0,0.171,0.801,129.981,1
4Rif4wqdvzy84dhP1apC4Y,Royal Rumble,"5sRQkVexJlax2iISuqL8cV,4WZGDpNwrC0vNQyl9QzF7d,6h1s4i4XKIYv4ErDelLDN0,3ZuBEj9ppJe8GSdKaMTfMN,3CJKkU0XuElRT1z8rEtIYg","Kalazh44,Capital Bra,Samra,Nimo,Luciano",57,True,245000,0.591,0.888,-3.161,0.274,0.105,2.63e-05,0.0928,0.574,126.881,1
3fd5jcZKAzoiivM4ZDwhyU,Two of Us,57WHJIHrjOE3iAxpihhMnp,Louis Tomlinson,57,False,217855,0.614,0.605,-5.411,0.0321,0.226,0.0,0.124,0.329,127.107,0
7fiFJADUcHwTdYLmnZeLAy,Hesitate,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,57,False,208840,0.622,0.485,-7.259,0.0322,0.227,0.0,0.0889,0.236,118.051,0
3gicyfiEVMGONgzygpWjNT,Grip,"5iNrZmtVMtYev5M9yoWpEq,7EQ0qTo7fWT7DPxmxtSYEc","Seeb,Bastille",57,False,198074,0.598,0.904,-2.293,0.0507,0.331,0.0,0.264,0.503,138.091,1
3tkFCUaISwablf9MJydsuB,Lesbian (feat. Gunna & Young Thug),"0iEtIxbK0KxaSlF7G42ZOp,2hlmm7s2ICUX0LVIhVFlZQ,50co4Is1HCEo8bhOyUWKpn","Metro Boomin,Gunna,Young Thug",57,True,206813,0.8,0.406,-8.892,0.268,0.636,0.0,0.109,0.274,120.999,1
2kJAhu7mesSEkML8zviSNX,Only 1 (Interlude) (with Travis Scott),"0iEtIxbK0KxaSlF7G42ZOp,0Y5tJX1MQlPlqiwlOH1tJY","Metro Boomin,Travis Scott",57,True,80466,0.317,0.239,-12.036,0.0331,0.744,0.0,0.169,0.391,78.251,1
6JnRLa50GuHzF0ucg9AGMI,Wild Love,4EzkuveR9pLvDVFNx6foYD,James Bay,57,False,197280,0.443,0.608,-6.708,0.0669,0.0828,0.000234,0.102,0.23,70.124,0
1WnqWQcWcuQbVzgE7ecfCY,Every Hour,"5K4W6rqBFWDnAN6FQUkS6x,2c9O21YLFy4tFI9zCVhbFg","Kanye West,Sunday Service Choir",57,False,112239,0.588,0.793,-6.23,0.0794,0.466,0.000647,0.913,0.694,76.997,1
454Epa1vrCGFddHXKyC1kb,Water,"5K4W6rqBFWDnAN6FQUkS6x,028lPW2NdWHdSPCkRkcyhd","Kanye West,Ant Clemons",57,False,168419,0.505,0.281,-12.404,0.1,0.57,0.000254,0.163,0.283,82.338,1
1MksGqIztTT6M9R1ErKVs8,No Favors,"0c173mlxpT3dSFRgMO8XPh,7dGJo4pcD2V6oG8kP0tJRR","Big Sean,Eminem",57,True,325840,0.482,0.781,-5.334,0.411,0.629,2.87e-06,0.413,0.336,57.967,1
4U6ubKsTd8RBDP5tPPhh7I,"You Stay (feat. Meek Mill, J Balvin, Lil Baby & Jeremih)","0QHgL1lAIqAw0HtD7YldmP,20sxb77xiYeusSH8cVdatc,1vyhD5VmyZ7KMfW5gqLgo5,5f7VJjfbwm532GiveGC0ZK,3KV3p5EY4AvKxOlhGHORLg","DJ Khaled,Meek Mill,J Balvin,Lil Baby,Jeremih",57,True,275275,0.479,0.63,-5.628,0.133,0.0314,0.0,0.073,0.227,117.988,1
7r6aR2f57resC5r93LwMfK,Hands On,"5K4W6rqBFWDnAN6FQUkS6x,2ndyVAdV9UqF1XjyTJt484","Kanye West,Fred Hammond",57,False,203174,0.514,0.393,-8.72,0.529,0.558,0.0,0.282,0.598,78.039,1
6X5zsgjDlssIkv0sVYZgx1,TATTOO,6wWVKhxIU2cEi0K81v7HvP,Rammstein,57,False,251658,0.612,0.96,-4.547,0.091,0.00262,7.93e-05,0.0846,0.302,141.042,0
1UZs9dauJnxrqYxMIzxnwC,DIAMANT,6wWVKhxIU2cEi0K81v7HvP,Rammstein,57,False,154298,0.347,0.272,-11.841,0.0375,0.813,2.37e-05,0.102,0.122,140.506,0
1MfuskV4ODUp14C2dnyPgW,Blame It on Your Love (feat. Lizzo),"25uiPmTg16RbhZWAqwLBy5,56oDRnqbIiwx4mymNEv7dS","Charli XCX,Lizzo",57,True,191113,0.716,0.757,-2.666,0.0487,0.0249,0.0,0.286,0.558,100.007,1
3FHXUqaUer9o231Je1zxIN,I Don't Want Your Money (feat. H.E.R.),"6eUKZXaKkcviH0Ku9w2n3V,3Y7RZ31TRPVadSFVy1o8os","Ed Sheeran,H.E.R.",57,False,204506,0.468,0.63,-6.536,0.0843,0.31,0.0,0.137,0.762,91.419,1
1pZdegOXTZ2ftINo3oUuRZ,Bedroom Floor,5pUo3fmmHT8bhCyHE52hA6,Liam Payne,57,False,188233,0.678,0.679,-7.093,0.0644,0.301,0.000136,0.112,0.218,119.977,0
79HTe42PihWUUq4BDjcuCq,Usted,"1ackd5XprZEkH3McKbQD51,3Ces1OJeGOVGcUB0wPaPXJ","Juan Magán,Mala Rodríguez",57,False,233748,0.712,0.833,-4.101,0.0618,0.0155,0.0,0.273,0.326,104.879,1
7r6LNJT2LqpLpEyZQJPygt,Patek Water (feat. Offset),"1RyvyyTE3xzB2ZywiAwp0i,50co4Is1HCEo8bhOyUWKpn,4DdkRBBYG6Yk9Ka8tdJ9BW","Future,Young Thug,Offset",57,True,189480,0.86,0.561,-5.757,0.185,0.274,0.0,0.108,0.354,152.984,1
15f16lrsDzFeNpHYBTzHLI,SEX,6wWVKhxIU2cEi0K81v7HvP,Rammstein,57,False,236529,0.608,0.93,-3.97,0.0604,0.000561,0.00175,0.156,0.432,123.018,0
2dfqS3MRtbLZSZA1IL8xY5,Skepta Interlude,3TVXtAsR1Inumwj472S9r4,Drake,56,True,143213,0.745,0.822,-6.354,0.252,0.0103,4.2e-06,0.155,0.415,86.733,0
4Q9vx0KwTiOMaRjOZkaxst,My Collection,1RyvyyTE3xzB2ZywiAwp0i,Future,56,True,255556,0.697,0.459,-8.498,0.448,0.729,8.35e-06,0.0971,0.409,80.085,0
3YeImruYgPnQtn4QgHqi04,Somo o No Somos,2R21vXR83lH98kGeO99Y66,Anuel AA,56,True,236650,0.735,0.607,-5.369,0.0466,0.621,2.55e-06,0.0793,0.57,142.006,0
719aY5gAzJbx2PHjyalZQu,Du bist mein,"2otUckChxWf2cp6UP2cD6e,2Im8m4STDBosjfmb5hmP80,0Kwf0zcciIFGLCKiqNcO6Q","Zuna,Loredana,SRNO",56,True,160357,0.761,0.556,-6.943,0.364,0.138,0.000175,0.0976,0.521,187.81,1
62hTXlVQacy3pjBW4ntRPl,1000 Doves,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,56,False,215480,0.668,0.826,-4.466,0.0383,0.0236,1.07e-05,0.474,0.388,122.973,0
7I6p0xNYahHpUUXj785URX,Birth Of The Cruel,05fG473iIaoy82BF1aGhL8,Slipknot,56,True,275839,0.432,0.953,-4.469,0.0821,0.000147,0.138,0.129,0.481,148.189,0
2lDWYLNnfYyXngjz4plpy2,Audition (The Fools Who Dream),68Uwx1d3EbjDJhYsLjqvIq,Emma Stone,56,False,228266,0.396,0.153,-11.598,0.0475,0.791,0.0,0.348,0.308,127.458,0
00B7TZ0Xawar6NZ00JFomN,Best Life (feat. Chance The Rapper),"4kYSro6naA4h99UJvo89HB,1anyVhU62p31KFi8MEzkbf","Cardi B,Chance the Rapper",56,True,284855,0.62,0.625,-7.438,0.553,0.287,0.0,0.314,0.665,167.911,1
6UiQFxMYJgILcLTjLrO0OQ,Seventeen,3WGpXCj9YhhfX11TToZcXP,Troye Sivan,56,False,218350,0.612,0.743,-7.25,0.0442,0.165,4.35e-05,0.319,0.347,118.913,0
2KokOIKdw4zZutDil85Ugh,White Sand,"6oMuImdp5ZcFhWP0ESe6mG,0Y5tJX1MQlPlqiwlOH1tJY,7c0XG5cIJTrrAgEC3ULPiq,0c173mlxpT3dSFRgMO8XPh","Migos,Travis Scott,Ty Dolla $ign,Big Sean",56,True,202834,0.827,0.591,-7.504,0.0744,0.0307,0.0,0.273,0.402,142.113,1
6rJmWa5DvQ3Nby3tdcX2L0,East Atlanta Love Letter (feat. Future),"4IVAbR2w4JJNJDDRFP3E83,1RyvyyTE3xzB2ZywiAwp0i","6LACK,Future",56,True,246088,0.581,0.315,-11.947,0.0781,0.389,1.68e-05,0.0766,0.185,61.381,1
0YkbYk24ODhuewb79zZZzM,You Wreck Me,2UZMlIwnkgAEDBsw1Rejkn,Tom Petty,56,False,202893,0.479,0.89,-4.527,0.0374,0.000605,0.000345,0.0932,0.795,164.491,0
4I39irD0xSyfRA099AsWow,You Don't Do It For Me Anymore,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,56,False,197720,0.373,0.418,-6.316,0.0533,0.0901,0.0,0.0918,0.117,95.557,0
03CbQgFxnBFoaaVJTfEqMD,medicine,1Ffb6ejR6Fe5IamqA5oRUF,Bring Me The Horizon,56,True,227265,0.615,0.858,-3.3,0.0396,0.00393,0.0,0.0789,0.323,97.038,0
187Pge0WmJNoS73kaIORSE,Figurinha - Ao Vivo,"7M83IzPXGA4ClZJ5reW2Ro,3shPgAzHMyRwWOkXeoWKeB","Douglas & Vinicius,MC Bruninho",56,False,206001,0.591,0.757,-3.322,0.0734,0.346,0.0,0.931,0.574,76.094,1
3JDPPLA5oReVAkrEDcBllG,Shit Changed,"5pVRwX5ZQR7hfJ18w8ZYkl,78wZzI7u1cOjXKuYzqZI6l","Ufo361,Sonus030",56,False,183839,0.826,0.528,-9.221,0.175,0.141,0.000362,0.104,0.318,157.001,1
5erLs80hB2TbFWgSAbVQpe,No Auto (feat. Lil Durk),"4O15NlyKLIASxsJ0PrXPfz,3hcs9uc56yIGFCSy9leWe7","Lil Uzi Vert,Lil Durk",56,True,135064,0.713,0.681,-7.645,0.351,0.00286,0.0,0.291,0.635,159.107,1
1vBeIXlzbAieGoDqInav5j,Money Bag,4kYSro6naA4h99UJvo89HB,Cardi B,56,True,229004,0.947,0.788,-6.138,0.124,0.107,0.000691,0.108,0.454,129.977,0
5d1rmWWF1725tnYjq6rMDB,Way To Break My Heart (feat. Skrillex),"6eUKZXaKkcviH0Ku9w2n3V,5he5w2lnU9x7JFhnwcekXX","Ed Sheeran,Skrillex",56,False,190293,0.726,0.731,-6.298,0.159,0.11,3.45e-06,0.0928,0.437,170.125,1
42TXKY5AaAn4dzAcRLyNoK,Ta Tum Tum,"1mXAhKnZEdF6rotyyd4GBi,0MInKJqZscEeNc5K3K0mkE","MC Kevinho,Simone & Simaria",56,False,164157,0.749,0.68,-7.084,0.13,0.252,3.21e-06,0.0931,0.772,174.164,1
3d9JucRI60arArgQXqtfjJ,Falling,4AVFqumd2ogHFlRbKIjp1t,Alesso,56,False,202313,0.709,0.72,-3.94,0.0366,0.263,0.0,0.347,0.675,115.987,0
3ibRxEv4KkcU9e259eyNJA,Sua Cara (feat. Anitta & Pabllo Vittar),"738wLrAtLtCtFOLvQBXOXp,7FNnA9vBm6EKceENgCGRMb,6tzRZ39aZlNqlUzQlkuhDV","Major Lazer,Anitta,Pabllo Vittar",56,False,167310,0.789,0.767,-4.612,0.0715,0.00812,0.000348,0.101,0.637,99.957,1
6ucmgsair6pvRYfwgvI6e0,"SPIRIT - From Disney's ""The Lion King""",6vWDO969PvNqNYHIOW5v0m,Beyoncé,56,False,277030,0.238,0.435,-8.096,0.0497,0.00956,0.0,0.0981,0.0447,78.797,0
6jiwr6xTHqjdun5d3cEwXV,Elsie's Baby Boy (flashback),0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,56,True,219213,0.615,0.663,-7.812,0.0384,0.208,0.377,0.366,0.128,95.158,0
42w7pX3r1TpLR0i55Ek5ND,Bluffin',6LuN9FCkKOj5PcnpouEgny,Khalid,56,False,199240,0.529,0.314,-10.323,0.0461,0.354,0.000436,0.102,0.288,129.666,0
7oqftogUN82Q7VNy2TmTJW,MOOD 4 EVA (feat. Oumou Sangaré),"6vWDO969PvNqNYHIOW5v0m,3nFkdlSjzX9mRTtwJOzDYB,73sIBHcqh3Z3NyqHKZ7FOL,65CKKZilbcSKkAPC9a5Mvh","Beyoncé,JAY-Z,Childish Gambino,Oumou Sangaré",56,False,272068,0.608,0.709,-6.175,0.374,0.119,0.0,0.337,0.709,105.742,1
4mLkiFppf8Xvem6BSY34qw,blazed (feat. Pharrell Williams),"66CXWjxzNUsdJxJ2JdwvnR,2RdwBSPQiwcmiDo9kixcl8","Ariana Grande,Pharrell Williams",56,True,196360,0.795,0.759,-6.348,0.0528,0.0793,0.0,0.0805,0.855,110.021,1
0YOXGfOvoxzAl9XkxH8eEK,Bloody Waters (with Anderson .Paak & James Blake),"0g9vAlRPK9Gt3FKCekk4TW,3jK9MiCrA42lLAdMGUZpwa,53KwLdlmrlCelAZMaLVZqU","Ab-Soul,Anderson .Paak,James Blake",56,True,272306,0.5,0.61,-8.812,0.453,0.198,0.0,0.165,0.195,180.457,1
0VPKan5aM2nQy5voiAjjUo,Cœurs,3NH8t45zOTqzlZgBvZRjvB,PNL,56,True,357947,0.681,0.61,-9.629,0.0413,0.432,0.00158,0.144,0.121,104.995,0
3rFF7kSm5qBOOPs6ljFgPp,The Cut Off (feat. kiLL edward),"6l3HvQ5sa6mXTsMTB19rO5,3EWxytcxaM0tksU6v3je2Q","J. Cole,kiLL edward",56,True,237295,0.734,0.543,-7.979,0.4,0.186,0.0,0.372,0.336,78.168,1
1USJRpWDFhxwhCajPXBeel,You Owe Me,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,56,False,190013,0.679,0.435,-8.238,0.0449,0.237,1.54e-06,0.112,0.326,89.996,0
04CyO54TZk5tEylFg2Df41,Love Is Madness (feat. Halsey),"0RqtSIYZmd4fiBKVFqyIqD,26VFTg2z8YR0cCuwLzESi2","Thirty Seconds To Mars,Halsey",56,False,234866,0.382,0.675,-6.56,0.0441,0.0128,0.000246,0.219,0.449,106.171,1
1Bdptrvb7nQkq8kCw3siE9,Feels (feat. Young Thug & J Hus),"6eUKZXaKkcviH0Ku9w2n3V,50co4Is1HCEo8bhOyUWKpn,2a0uxJgbvvIRI4GX8pYfcr","Ed Sheeran,Young Thug,J Hus",56,False,150786,0.665,0.68,-4.898,0.291,0.112,0.0,0.096,0.69,91.667,1
2webQDZmtGioeu3zUUi9We,Traicionera - Remix,"07YUOmWljBTXwIseAUd9TW,00me4Ke1LsvMxt5kydlMyU,5DUlefCLzVRzNWaNURTFpK","Sebastian Yatra,Cosculluela,Cali Y El Dandee",56,False,209320,0.766,0.747,-3.95,0.0619,0.0293,0.0,0.38,0.856,91.06,1
4AlrLQ2RMxOwz1gTTkb4vQ,Deadz (feat. 2 Chainz),"6oMuImdp5ZcFhWP0ESe6mG,17lzZA2AlOHwCwFALHttmp","Migos,2 Chainz",56,True,274096,0.862,0.785,-3.571,0.232,0.162,0.0,0.128,0.372,123.012,1
5n9NAd0Y5OUeOGU0nVtLua,Chang,3NH8t45zOTqzlZgBvZRjvB,PNL,56,True,314367,0.745,0.456,-9.482,0.0874,0.44,0.0,0.072,0.124,94.032,0
1Bxzw8ag71snOU9IbhXVD6,Kids in Love (feat. The Night Game),"23fqKkggKUBHNkbKtXEls4,79QO0Xmn1dZhvaLicS2Yrs","Kygo,The Night Game",56,False,263400,0.499,0.673,-4.505,0.0348,0.399,1.21e-06,0.208,0.301,121.87,1
5HnxL39pSgVVQMLP7WnSfv,Missing My Idols,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,56,True,146923,0.706,0.637,-7.284,0.37,0.0598,0.0,0.164,0.528,85.819,0
38YP1STiBe3AZevFFJILf4,Weiss,6h1s4i4XKIYv4ErDelLDN0,Samra,56,False,162702,0.6,0.525,-6.585,0.423,0.393,0.0,0.111,0.436,96.989,0
2gtFMLjQpCTGekMi4oXZxN,Wells Fargo (with JID & EARTHGANG feat. Buddy & Guapdad 4000) - Interlude,"1iNqsUDUraNWrj00bqssQG,6U3ybJ9UHNKEdsH7ktGBZ7,5MbNzCW3qokGyoo9giHA3V,6PDLwWvgYNMfBRLqC1h5cJ,0NcPKaSNIHAM2RfioH9vMT","Dreamville,JID,EARTHGANG,Buddy,Guapdad 4000",56,True,123413,0.8,0.826,-3.198,0.107,0.0706,4.76e-06,0.181,0.241,148.021,1
0fg8CqpjdojMyXLNzM2PaJ,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),"738wLrAtLtCtFOLvQBXOXp,2HPaUgqeutzr3jx5a9WyDV,0hCNtLu0JehylgoiP8L4Gh","Major Lazer,PARTYNEXTDOOR,Nicki Minaj",56,True,203180,0.803,0.743,-3.602,0.0681,0.105,2.12e-06,0.099,0.674,108.005,1
6onwlDmIVKE8bBgyBRSuS0,FRIENDS (feat. kiLL edward),"6l3HvQ5sa6mXTsMTB19rO5,3EWxytcxaM0tksU6v3je2Q","J. Cole,kiLL edward",56,True,257646,0.715,0.652,-7.909,0.396,0.101,0.0,0.11,0.498,109.28,1
0vVMlbdYx2080Oa9FndPZr,long story short,06HL4z0CvFAxyc27GXpf02,Taylor Swift,56,False,215920,0.546,0.732,-7.715,0.0423,0.674,0.184,0.0972,0.571,157.893,0
5tBdxqz8gauIO8Hh8qwo0H,Money Spread (feat. Young Nudy),"4O15NlyKLIASxsJ0PrXPfz,5yPzzu25VzEk8qrGTLIrE1","Lil Uzi Vert,Young Nudy",56,True,217008,0.778,0.618,-6.432,0.219,0.0234,0.0,0.298,0.212,135.879,1
4TBp0V4Slb8emBDN8PWU3j,Giovani Re,23TFHmajVfBtlRx5MXqgoz,Sfera Ebbasta,56,True,168342,0.762,0.621,-7.24,0.0285,0.0604,7.83e-06,0.277,0.458,114.95,0
3XFaGEb6daqdj39ThpJ2XI,Critical Darling,05fG473iIaoy82BF1aGhL8,Slipknot,56,False,385818,0.297,0.952,-3.674,0.0913,0.000683,0.00643,0.239,0.0721,137.676,0
0Uv5Kp8sEnriJjkX4oLfNI,Paul - Skit,6bwVWdQfr6ttzrGLboVkjg,Paul Rosenberg,56,False,35240,0.636,0.335,-13.327,0.966,0.993,0.0,0.342,0.561,161.68,0
2BjNjFJAQTxqUPGpOnrese,Come This Way,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,56,True,172757,0.682,0.741,-4.489,0.249,0.127,0.0,0.239,0.619,164.043,0
0B8B8cVRFIG1yznoQe7c9s,Setting Fires,"69GGBxA162lTqCwzJG5jLp,6ioOEWNNGK40H8xrGj6XPW","The Chainsmokers,XYLØ",56,False,247426,0.626,0.717,-5.751,0.0375,0.017,0.0,0.261,0.56,105.039,1
2Iv6YBslkxslMJQsxshZh5,CANTARES DE NAVIDAD,5TphiK6LsT4X5NOZxq3NJB,Trio Vegabajeño,56,False,199720,0.764,0.523,-7.371,0.0406,0.777,0.0,0.352,0.962,118.671,0
6C9SwoZ5OrxcvkntgA5t8s,4pm in Calabasas,3TVXtAsR1Inumwj472S9r4,Drake,56,True,240217,0.743,0.66,-4.802,0.418,0.115,0.0,0.101,0.549,192.031,0
4BD9yUEFI07WaDJ381DDMq,DNA,"5p7mWeX4RlvqBCxylfiXdE,3drqpTL4sQOckmAfF9i1wg,4WZGDpNwrC0vNQyl9QzF7d","KC Rebell,Summer Cem,Capital Bra",56,False,253346,0.828,0.686,-5.242,0.264,0.0519,2.23e-06,0.11,0.544,156.033,1
13Npvj6mfPFQL5DiBKWSIQ,Killa Killa (feat. Aiyana-Lee),"1nzgtKYFckznkcVMR3Gg4z,2IZXxSIGhFtkHJyMh6UTln","KSI,Aiyana-Lee",56,True,151594,0.715,0.582,-4.636,0.0774,0.079,0.0,0.124,0.489,183.931,1
1AVu7Kc2MRrLfOG1RCEf07,Aura,"1i8SpTcr7yvPOmcqrbnVXY,2tYwhzzfvvDr29BbBFcHhB","Ozuna,Arthur Hanlon",56,False,187653,0.527,0.486,-5.267,0.0508,0.947,1.28e-06,0.119,0.255,107.906,1
77khP2fIVhSW23NwxrRluh,A Holly Jolly Christmas - Single Version,0MHgLfmQdutffmvWe5XBTN,Burl Ives,56,False,135533,0.683,0.375,-13.056,0.0303,0.579,0.0,0.076,0.888,140.467,0
2fGxYYMQbVqgIdaqfz2OwA,Younger Now,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,56,False,248773,0.548,0.873,-4.881,0.0618,0.00129,4.55e-05,0.138,0.328,121.918,0
01DOm09B2AbiTARAbXVI6g,CHopstix (feat. Travis Scott),"5IcR3N7QB1j6KBL8eImZ8m,0Y5tJX1MQlPlqiwlOH1tJY","ScHoolboy Q,Travis Scott",56,True,180453,0.958,0.6,-6.996,0.118,0.0391,0.0,0.274,0.607,127.933,1
2TE4xW3ImvpltVU0cPcKUn,Merry Christmas Everyone,0wi4yTYlGtEnbGo4ltZTib,Shakin' Stevens,56,False,220160,0.534,0.904,-3.315,0.0369,0.129,0.0,0.128,0.96,202.899,0
6E39QsoWB7JjphPF9xCQSN,Outlet,7pFeBzX627ff0VnN6bxPR4,Desiigner,56,True,268813,0.65,0.801,-2.178,0.0694,0.117,0.000231,0.347,0.356,124.123,0
6WCXBUFa0z3l9DoOY3k5Xe,Instant Destiny,5INjqkS1o8h1imAzPqGZBb,Tame Impala,56,False,194706,0.381,0.829,-4.564,0.0598,0.0226,0.000274,0.402,0.509,165.935,0
3AQrryq4mc956K3RtLZAFo,Tonight (I Wish I Was Your Boy),3mIj9lX2MWuHmhNCA7LSCW,The 1975,56,False,247265,0.496,0.444,-7.231,0.0522,0.123,1.67e-05,0.214,0.282,172.108,0
4HUZBG98TYbxSR9V1V2DWS,Tudo Ok,"0yApzRdrUqTGqX9MULdnmV,606eWexxNhc6Mj0RuCxMA9,7C7NNCiIFavKH6oDarjp0v","Thiaguinho MT,Mila,JS o Mão de Ouro",56,False,178500,0.814,0.755,-6.164,0.0942,0.239,0.0,0.306,0.963,79.976,1
