artist_id,name,genres,followers,popularity
3qnGvpP8Yth1AqSBMqON5x,Leon Bridges,modern blues,1299841,75
5QdEbQJ3ylBnc3gsIASAT5,G Herbo,"chicago drill,chicago rap,drill,rap,southern hip hop,trap",1290267,75
6h1s4i4XKIYv4ErDelLDN0,Samra,german hip hop,1067996,75
1W7FNibLa0O0b572tB2w7t,Pink Sweat$,"bedroom soul,pop",1027539,75
7gXb99Sf9nNmpNYeAgIQFG,Sub Urban,modern indie pop,1001843,75
4xnihxcoXWK3UqryOSnbw5,Sasha Alex Sloan,"alt z,electropop,pop",958681,75
55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,"alt z,dance pop,pop,post-teen pop",909197,75
2ZRQcIgzPCVaT9XKhXZIzh,Gryffin,"dance pop,edm,electro house,pop,pop dance,tropical house",742574,75
0BqURncJM5B1BBu7UM51eq,Guaynaa,"latin,reggaeton,reggaeton flow,trap latino",666156,75
3ApUX1o6oSz321MMECyIYd,Quinn XCII,"electropop,indie pop rap,pop,pop rap",663266,75
14CHVeJGrR5xgUGQFV5BVM,Fivio Foreign,"brooklyn drill,new york drill,rap,trap",636473,75
4AKwRarlmsUlLjIwt38NLw,Ofenbach,"dance pop,edm,electro house,new french touch,pop,pop dance,tropical house",442615,75
2gsggkzM5R49q6jpPvazou,Jessie J,"dance pop,pop,pop rap,post-teen pop",9075283,74
3cjEqqelV9zb4BYE3qDQ4O,EXO,"k-pop,k-pop boy group",8410420,74
0eecdvMrqBftK0M1VKhaF4,CNCO,"boy band,latin,latin pop,reggaeton",8131628,74
5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,"dance pop,pop,post-teen pop",7063900,74
7iZtZyCzp3LItcw1wtPI3D,Rae Sremmurd,"hip hop,melodic rap,mississippi hip hop,pop rap,rap,southern hip hop,trap",6558030,74
2iojnBLj0qIMiKPvVhLnsH,Trey Songz,"dance pop,hip pop,pop,pop r&b,r&b,southern hip hop,trap,urban contemporary",6118317,74
1UTPBmNbXNTittyMJrNkvw,Blake Shelton,"contemporary country,country,country road,oklahoma country",6029848,74
7gAppWoH7pcYmphCVTXkzs,The Vamps,"boy band,dance pop,pop,post-teen pop",4727082,74
2cnMpRsOVqtPMfq7YiFE6K,Van Halen,"album rock,classic rock,hard rock,metal,rock",4239429,74
3CDoRporvSjdzTrm99a3gi,LUDMILLA,"funk carioca,funk pop,pagode baiano,pop nacional",4206802,74
6ZLTlhejhndI4Rh53vYhrY,Ozzy Osbourne,"album rock,birmingham metal,hard rock,metal,rock",3799060,74
74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,"alt z,dance pop,electropop,pop,post-teen pop,viral pop",3784707,74
4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,"album rock,blues rock,classic rock,country rock,hard rock,mellow gold,rock,southern rock",3640947,74
0NbfKEOTQCcwd6o7wSDOHI,The Game,"gangster rap,hip hop,pop rap,rap,southern hip hop,trap",3574438,74
6tzRZ39aZlNqlUzQlkuhDV,Pabllo Vittar,"dance pop,funk carioca,funk pop,pop lgbtq+ brasileira,pop nacional",3421582,74
3oDbviiivRWhXwIE8hxkVV,The Beach Boys,"baroque pop,brill building pop,classic rock,psychedelic rock,rock,sunshine pop",3322210,74
0GOx72r5AAEKRGQFn3xqXK,GIMS,"francoton,french hip hop,french pop,rap conscient",3151142,74
21WS9wngs9AqFckK7yYJPM,PnB Rock,"melodic rap,pop r&b,pop rap,r&b,rap,southern hip hop,trap,vapor trap",3104787,74
0gadJ2b9A4SKsB1RFkBb66,Passenger,"folk-pop,neo mellow,pop,pop rock",2847178,74
7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,"irish rock,pop rock",2593541,74
1o2NpYGqHiCq7FoiYdyd1x,Bea Miller,"alt z,dance pop,electropop,indie poptimism,modern rock,pop,post-teen pop,talent show",2457386,74
58wXmynHaAWI5hwlPZP3qL,Booba,"francoton,french hip hop,old school rap francais,pop urbaine,rap conscient",2233242,74
0ONHkAv9pCAFxb0zJwDNTy,Pusha T,"alternative hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,underground hip hop,virginia hip hop",2135451,74
0PFtn5NtBbbUNbU9EAmIWF,TOTO,"album rock,classic rock,mellow gold,rock,soft rock,yacht rock",2029800,74
1Bl6wpkWCQ4KVgnASpvzzA,BROCKHAMPTON,"boy band,hip hop,rap",1863827,74
1YfEcTuGvBQ8xSD1f53UnK,Busta Rhymes,"east coast hip hop,hardcore hip hop,hip hop,hip pop,pop rap,rap",1858894,74
2wIVse2owClT7go1WT98tk,Missy Elliott,"dance pop,hip hop,hip pop,pop,pop rap,r&b,rap,urban contemporary,virginia hip hop",1764666,74
1hzfo8twXdOegF3xireCYs,Milky Chance,german pop,1541178,74
2cWZOOzeOm4WmBJRnD5R7I,Normani,"dance pop,pop,post-teen pop,r&b,urban contemporary",1439904,74
6Dd3NScHWwnW6obMFbl1BH,Daya,"alt z,dance pop,edm,electropop,indie poptimism,pop,pop dance,post-teen pop,tropical house,uk pop",1293600,74
7sfl4Xt5KmfyDs2T3SVSMK,Lil Jon,"atl hip hop,crunk,dance pop,dirty south rap,pop rap,southern hip hop",1189964,74
59wfkuBoNyhDMQGCljbUbA,Diddy,"dance pop,east coast hip hop,hip hop,hip pop,pop rap,rap",1188362,74
5eioJDe26lOqkAMbuhzZYs,Gzuz,"deep german hip hop,german hip hop,hamburg hip hop",1153646,74
2oX42qP5ineK3hrhBECLmj,Andy Grammer,"dance pop,modern rock,neo mellow,pop,pop rap,pop rock,post-teen pop",985398,74
6ltzsmQQbmdoHHbLZ4ZN25,Lord Huron,"indie folk,stomp and holler",928442,74
4Xi6LSfFqv26XgP9NKN26U,AJ Tracey,"grime,uk hip hop,ukg revival",927551,74
35l9BRT7MXmM8bv2WDQiyB,beabadoobee,"bedroom pop,bubblegrunge,indie pop",812068,74
7keGfmQR4X5w0two1xKZ7d,Kungs,"new french touch,pop dance,tropical house",767562,74
6U3ybJ9UHNKEdsH7ktGBZ7,JID,"hip hop,rap,underground hip hop",712160,74
1bqxdqvUtPWZri43cKHac8,MAX,"dance pop,electropop,pop,post-teen pop,viral pop",701566,74
4kYGAK2zu9EAomwj3hXkXy,JP Cooper,"neo mellow,pop,pop rock,tropical house,uk pop",681555,74
5g63iWaMJ2UrkZMkCC8dMi,Lil Tracy,"dark trap,emo rap,melodic rap,underground hip hop,vapor trap",503102,74
3klZnJvYGIbWritVwQD434,Duncan Laurence,dutch pop,329300,74
3lY9Fxceu60W1rbon7PkuF,Omar Montes,"flamenco urbano,trap latino,urbano espanol",326226,74
2NfSBtmWe7oPw1EmetJVso,Boza,reggaeton,321691,74
7uMh23xWiuR7zsNkuNcm2G,MNEK,"tropical house,uk contemporary r&b,uk dance",254395,74
3fZk3Gm5dN5v5yfYMQ04Bx,Dímelo Flow,"latin,reggaeton,reggaeton flow,trap latino",238726,74
2o08sCWF5yyo2G4DCiT7T9,HVME,slap house,44304,74
6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,"canadian pop,dance pop,electropop,indie poptimism,pop,post-teen pop",4750505,73
1RBzGO6Nm3uyhUSxP7EDWO,Kevin Roldan,"latin,latin hip hop,reggaeton,reggaeton colombiano,reggaeton flow,trap latino",4154189,73
6PXS4YHDkKvl1wkIl4V8DL,Fetty Wap,"new jersey rap,pop rap,rap,southern hip hop,trap",4150110,73
00me4Ke1LsvMxt5kydlMyU,Cosculluela,"latin,latin hip hop,perreo,reggaeton,reggaeton flow,trap latino",4073016,73
7mnBLXK823vNxN3UWB7Gfz,The Black Keys,"alternative rock,blues rock,garage rock,modern blues rock,modern rock,punk blues,rock,roots rock",3555736,73
2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,"folk-pop,modern rock,neo-singer-songwriter,pop,pop rock",3511296,73
2VYQTNDsvvKN9wmU5W7xpj,Marilyn Manson,"alternative metal,industrial,industrial metal,industrial rock,nu metal,wrestling",3441925,73
7H55rcKCfwqkyDFH9wpKM6,Christina Perri,"dance pop,neo mellow,pop,pop rock,post-teen pop,viral pop",3102769,73
4IMAo2UQchVFyPH24PAjUs,Jowell & Randy,"latin,latin hip hop,perreo,reggaeton,reggaeton flow,trap latino",3012791,73
7jefIIksOi1EazgRTfW2Pk,Electric Light Orchestra,"album rock,art rock,beatlesque,classic rock,glam rock,mellow gold,rock,soft rock,symphonic rock",2937791,73
2jnIB6XdLvnJUeNTy5A0J2,Why Don't We,"boy band,dance pop,pop,post-teen pop,teen pop",2933702,73
3XHO7cRUPCLOr6jwp8vsx5,alt-J,"indie rock,modern rock",2893708,73
6KZDXtSj0SzGOV705nNeh3,Kid Ink,"dance pop,hip hop,pop rap,rap,southern hip hop,trap",2715675,73
7nwUJBm0HE4ZxD3f5cy5ok,Aretha Franklin,"classic soul,jazz blues,memphis soul,soul,southern soul",2709975,73
2Kx7MNY7cI1ENniW7vT30N,Norah Jones,"adult standards,contemporary vocal jazz,jazz pop,neo mellow,vocal jazz",2646183,73
3SUT1jjM5hzZj9TLfLZGIP,Tego Calderon,"latin,latin hip hop,rap boricua,reggaeton,trap latino",2637192,73
7KMqksf0UMdyA0UCf4R3ux,James Blunt,"neo mellow,pop,pop rock",2471524,73
2x7PC78TmgqpEIjaGAZ0Oz,Trueno,"argentine hip hop,bases de freestyle,trap argentino,trap latino",2328900,73
6S0dmVVn4udvppDhZIWxCr,Sean Kingston,"dance pop,miami hip hop,pop,post-teen pop,urban contemporary",2290096,73
5rkVyNGXEgeUqKkB5ccK83,Ashanti,"dance pop,hip hop,hip pop,r&b,urban contemporary",2209876,73
6nxWCVXbOlEVRexSbLsTer,Flume,"australian dance,australian electropop,australian indie,downtempo,edm",2208571,73
0haZhu4fFKt0Ag94kZDiz2,Sofía Reyes,"dance pop,latin,latin pop,mexican pop,pop,reggaeton",2061381,73
6mU8ucezzms5I2kNH6HNlu,Conor Maynard,"dance pop,pop,post-teen pop,uk pop,viral pop",1856214,73
7F2utINZ6tSokSiZTQBE27,Guè Pequeno,italian hip hop,1706174,73
3Gm5F95VdRxW3mqCn8RPBJ,Aminé,"hip hop,pop,portland hip hop,rap,underground hip hop",1646219,73
1QRj3hoop9Mv5VvHQkwPEp,Olivia O'Brien,"alt z,dance pop,electropop,indie poptimism,pop,post-teen pop",1638358,73
1ackd5XprZEkH3McKbQD51,Juan Magán,"dance pop,electro latino,latin,latin pop,reggaeton",1605145,73
77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,"album rock,classic rock,mellow gold,rock,soft rock,yacht rock",1598938,73
32vWCbZh0xZ4o9gkz4PsEU,Dolly Parton,"classic country pop,country,country dawn",1574043,73
4Yttlv9ndGjCDCVLqM7ACq,Sido,german hip hop,1568750,73
4VmEWwd8y9MCLwexFMdpwt,Method Man,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap,southern hip hop",1488872,73
4f9iBmdUOhQWeP7dcAn1pf,Rag'n'Bone Man,neo soul,1467338,73
2XzXLjXRSeFtsic4ieyLJy,Wilbur Soot,"dream smp,indie pop",1380606,73
4QVBYiagIaa6ZGSPMbybpy,Pedro Capó,"latin,latin pop,puerto rican pop",1377585,73
0bdfiayQAKewqEvaU6rXCv,MØ,"art pop,dance pop,danish pop,electropop,indie poptimism,pop,tropical house",1349087,73
4WN5naL3ofxrVBgFpguzKo,Rudimental,"dance pop,edm,house,pop,pop dance,tropical house,uk dance,uk funky",1296815,73
5LeiVcEnsZcwc133TUhJNW,Belinda,"dance pop,latin,latin arena pop,latin pop,mexican pop,pop,post-teen pop",1215451,73
1ThoqLcyIYvZn7iWbj8fsj,Bill Withers,"funk,motown,quiet storm,soul",1199872,73
2KsP6tYLJlTBvSUxnwlVWa,Mike Posner,"dance pop,pop,pop rap",1185870,73
3ZuBEj9ppJe8GSdKaMTfMN,Nimo,"german hip hop,swedish hip hop",1115782,73
3dRfiJ2650SZu6GbydcHNb,John Williams,soundtrack,1049218,73
4ZgQDCtRqZlhLswVS6MHN4,grandson,"modern alternative rock,modern rock,rock",921074,73
3RqBeV12Tt7A8xH3zBDDUF,Kelsea Ballerini,"contemporary country,country,pop",895917,73
6Y64EaNqpqcZYTgs4c76gF,jxdn,pop,841825,73
0ZUvK7zGdXLd78mQr3t1Tw,Ricky Montgomery,"alt z,indie pop,la indie,pop",808144,73
5yPzzu25VzEk8qrGTLIrE1,Young Nudy,"hip hop,rap,southern hip hop,trap,underground hip hop,vapor trap",734056,73
2XcZshqzPKm3iZcmt73R8D,Pablo Chill-E,"reggaeton flow,trap chileno,trap latino,urbano espanol",676103,73
4qIVPF0s71ZYW3qzhu5GkF,Kina,"sad lo-fi,sad rap",676004,73
34v5MVKeQnIo0CWYMbbrPf,John Newman,,656214,73
7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,"alternative r&b,melodic rap,pop,pop rap",646233,73
6USv9qhCn6zfxlBQIYJ9qs,Dominic Fike,"alternative pop rock,pop",565676,73
4AA474G2hRfrHyGrfyDseO,Mozzy,"cali rap,sacramento hip hop,trap",546439,73
4utLUGcTvOJFr6aqIJtYWV,Skylar Grey,"piano rock,viral pop",485015,73
73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,"hollywood,show tunes",361114,73
6k8mwkKJKKjBILo7ypBspl,Ana Mena,"latin pop,spanish pop",357549,73
6UCQYrcJ6wab6gnQ89OJFh,Headie One,uk hip hop,344743,73
66W9LaWS0DPdL7Sz8iYGYe,JP Saxe,"alt z,canadian contemporary r&b,electropop,pop,pop rock",294547,73
2WBJQGf1bT1kxuoqziH5g4,Purple Disco Machine,"deep house,disco house,house,tropical house",292682,73
03d2mJXSMtuPI0nIvLnhoS,Zoe Wees,german pop,233280,73
4VIvfOurcf0vuLRxLkGnIG,Bradley Cooper,hollywood,188197,73
1xr2G8Hlx4QWmT9HaUbmoO,Young Stoner Life,"rap,trap",63038,73
1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,"dance pop,girl group,pop,post-teen pop,talent show",13312243,72
4x1nvY2FN8jxqAFA0DA02H,John Lennon,"album rock,art rock,beatlesque,classic rock,folk rock,mellow gold,rock,soft rock",4422166,72
5ZfBThYiIIhL7jHMG8gDB2,Ferrugem,pagode,4249242,72
7HkdQ0gt53LP4zmHsL0nap,Ella Mai,"dance pop,pop,pop r&b,pop rap,r&b,uk contemporary r&b,urban contemporary",3857642,72
7CUFPNi1TU8RowpnFRSsZV,Niska,"francoton,french hip hop,pop urbaine,rap francais",3813238,72
4STHEaNw4mPZ2tzheohgXB,Paul McCartney,"album rock,art rock,beatlesque,classic rock,mellow gold,rock,soft rock",3683528,72
23wEWD21D4TPYiJugoXmYb,Thalia,"dance pop,latin,latin pop,mexican pop",3550638,72
5bWUlnPx9OYKsLiUJrhCA1,Jon Z,"reggaeton,reggaeton flow,trap latino",3471299,72
6Ha4aES39QiVjR0L2lwuwq,Yo Gotti,"dirty south rap,gangster rap,hip hop,memphis hip hop,pop rap,rap,southern hip hop,tennessee hip hop,trap",3456731,72
2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,"k-pop,k-pop girl group",2900498,72
2UMj7NCbuqy1yUZmiSYGjJ,MC Kevin o Chris,"funk 150 bpm,funk carioca",2790184,72
1zuJe6b1roixEKMOtyrEak,Tina Turner,"disco,mellow gold,new wave pop,soft rock",2635081,72
19eLuQmk9aCobbVDHc6eek,Louis Armstrong,"adult standards,dixieland,harlem renaissance,jazz trumpet,new orleans jazz,swing,vocal jazz",2367292,72
5e4Dhzv426EvQe3aDb64jL,Shania Twain,"canadian country,canadian pop,country,country dawn,dance pop",2336316,72
2yEwvVSSSUkcLeSTNyHKh8,TOOL,"alternative metal,alternative rock,art rock,nu metal,progressive metal,progressive rock,rock",2267859,72
3RGLhK1IP9jnYFH4BRFJBS,The Clash,"classic rock,permanent wave,punk,rock",2198909,72
1q7T9rFQ2a2ukA1PU51fo3,Koba LaD,"french hip hop,pop urbaine,rap francais",2191618,72
6GI52t8N5F02MxU0g5U69P,Santana,"blues rock,classic rock,mexican classic rock",2168137,72
37hAfseJWi0G3Scife12Il,City Girls,"dance pop,pop,pop rap,r&b,scam rap,trap queen",1693368,72
2jzc5TC5TVFLXQlBNiIUzE,a-ha,"europop,new romantic,new wave,new wave pop,permanent wave,soft rock,synthpop",1606837,72
3utZ2yeQk0Z3BCOBWP7Vlu,Cro,german hip hop,1557271,72
19i93sA0D7yS9dYoVNBqAA,tha Supreme,"italian hip hop,italian pop,trap italiana",1460351,72
68kEuyFKyqrdQQLLsmiatm,Vince Staples,"conscious hip hop,escape room,hip hop,rap,underground hip hop",1429638,72
5AZuEF0feCXMkUCwQiQlW7,Marracash,"italian hip hop,italian pop,italian underground hip hop,rap napoletano",1422276,72
2cy1zPcrFcXAJTP0APWewL,Gente De Zona,"cubaton,latin,latin hip hop,latin pop",1378331,72
4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,"australian dance,australian pop,dance pop,electropop,eurodance,europop,new wave pop,pop",1362516,72
7jdFEYD2LTYjfwxOdlVjmc,KALEO,"icelandic indie,icelandic rock,modern alternative rock,modern rock",1329804,72
50JJSqHUf2RQ9xsHs0KMHg,Jon Bellion,pop rap,1236977,72
53KwLdlmrlCelAZMaLVZqU,James Blake,"alternative r&b,indie soul,uk alternative pop",1202127,72
7nDsS0l5ZAzMedVRKPP8F1,Ella Henderson,"dance pop,pop,pop dance,post-teen pop,talent show,tropical house,uk pop",1197540,72
0L1f9i3L3fkMNENljDOsjG,Rocco Hunt,"italian hip hop,italian pop,pop virale italiano,rap napoletano",1186754,72
4ehtJnVumNf6xzSCDk8aLB,Martin Jensen,"dance pop,danish electronic,edm,electro house,pop,pop dance,pop edm,tropical house",1152066,72
28ExwzUQsvgJooOI0X1mr3,Jay Rock,"conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,underground hip hop",1114702,72
5MspMQqdVbdwP6ax3GXqum,Annie Lennox,"mellow gold,new wave pop,pop rock,soft rock",1093640,72
3AlRiyjMywTVNzTcHbf9QT,Lil Kleine,"dutch hip hop,dutch pop,dutch rap pop",1044003,72
1KP6TWI40m7p3QBTU6u2xo,BØRNS,"modern alternative rock,modern rock,pop",1039793,72
3KedxarmBCyFBevnqQHy3P,Jessie Reyez,"canadian contemporary r&b,canadian pop,dance pop,pop,r&b",1000959,72
5Yo5iU2nf4H41waPl4ZnS1,LEA,german pop,979179,72
3AVfmawzu83sp94QW7CEGm,Astrid S,"alt z,dance pop,electropop,norwegian pop,pop,post-teen pop,tropical house,uk pop",963528,72
0B3N0ZINFWvizfa8bKiz4v,James TW,"neo mellow,pop,pop rock,uk pop,viral pop",954101,72
1aWJsBQa67l72j1VT3D6Ow,Micro TDH,"latin,reggaeton,trap latino,trap venezolano,venezuelan hip hop",933560,72
5nki7yRhxgM509M5ADlN1p,Oliver Heldens,"dance pop,edm,electro house,future house,house,pop dance,progressive electro house,progressive house,tropical house",926983,72
0vRvGUQVUjytro0xpb26bs,Arizona Zervas,"pop rap,rhode island rap",631991,72
1OAjDaKgg00KCUYqDe68un,Gigi D'Agostino,"eurodance,europop,italo dance",583490,72
6RdcIWVKYYzNzjQRd3oyHS,Pinguini Tattici Nucleari,"bergamo indie,italian indie pop,italian pop,milan indie",553676,72
6t1gpxYbY8OlLA7D2RiikQ,Loud Luxury,"dance pop,edm,electro house,pop,pop dance,tropical house",476545,72
1ShZZUjkbXCjhwrb18BA8I,Bryce Vine,"pop,pop rap",423794,72
70gP6Ry4Uo0Yx6uzPIdaiJ,Bas,"hip hop,queens hip hop,rap,sudanese pop,underground hip hop",399601,72
6m6e7D2TnV0aYMllFFwMxu,Guilherme & Benuto,sertanejo pop,266995,72
7aBzpmFXB4WWpPl2F7RjBe,Wyclef Jean,rap kreyol,252950,72
5iNrZmtVMtYev5M9yoWpEq,Seeb,"dance pop,edm,electro house,norwegian pop,pop,pop dance,pop edm,tropical house",240446,72
4sVieJlKgpZ2k9ESNS5IdN,Jamule,german hip hop,219401,72
1ooV8YZC1KbpEcrmI8WH0F,Yebba,"alternative r&b,indie soul,pop soul",204738,72
7arQA31aZVS8yS6zUveWzb,CJ,nyc rap,190746,72
6veh5zbFpm31XsPdjBgPER,BIA,"escape room,r&b,rap latina,trap queen",186720,72
6L1XC7NrmgWRlwAeLJvVtA,Sam Fischer,"alt z,australian pop,dance pop,pop",132097,72
5fSVkkuijRIpxuvSqysYiP,Snøw,"sad lo-fi,sad rap",112858,72
1GKIlPFdcewHtpDVCQ8zmJ,Brray,"perreo,reggaeton,reggaeton flow,trap latino",109730,72
5pUo3fmmHT8bhCyHE52hA6,Liam Payne,"dance pop,pop,post-teen pop",8352563,71
3wyVrVrFCkukjdVIdirGVY,Lil Pump,"emo rap,miami hip hop,rap,trap",7798395,71
57WHJIHrjOE3iAxpihhMnp,Louis Tomlinson,"pop,post-teen pop",5433624,71
6sCbFbEjbYepqswM1vWjjs,Zendaya,"dance pop,pop,post-teen pop,social media pop",3013164,71
6AUl0ykLLpvTktob97x9hO,Tee Grizzley,"detroit hip hop,detroit trap,hip hop,rap,southern hip hop,trap",2555977,71
0EeQBlQJFiAfJeVN2vT9s0,Nipsey Hussle,"conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap",2405728,71
3rIZMv9rysU7JkLzEaC5Jp,Snow Patrol,"irish rock,modern rock,neo mellow,permanent wave,pop rock,rock",2365919,71
2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,"alternative rock,neo mellow,permanent wave,pop rock,post-grunge,rock",2023481,71
6xlRSRMLgZbsSNd0BMobwy,DENNIS,"brazilian edm,funk carioca,funk das antigas",1961485,71
4lDiJcOJ2GLCK6p9q5BgfK,Kontra K,"christlicher rap,german hip hop",1850210,71
40LHVA5BTQp9RxHOQ9JPYj,Lauren Daigle,"ccm,christian alternative rock,christian music,worship",1841136,71
60df5JBRRPcnSpsIMxxwQm,Otis Redding,"classic soul,memphis soul,soul,soul blues,southern soul",1821566,71
4upwdFMlZBmQ68jP9jPzjK,Gemitaiz,italian hip hop,1783218,71
2UZMlIwnkgAEDBsw1Rejkn,Tom Petty,"album rock,classic rock,country rock,folk rock,heartland rock,mellow gold,pop rock,rock,singer-songwriter,soft rock",1743556,71
5vBSrE1xujD2FXYRarbAXc,Years & Years,"dance pop,edm,electropop,gauze pop,pop,pop dance,tropical house",1723061,71
6L34dW6SKMSDaGIfYDU19j,Maes,"francoton,french hip hop,pop urbaine,rap francais",1682654,71
6kq4GHwUcUojGIu0ziSNXf,Amenazzy,"dominican pop,latin,latin hip hop,rap dominicano,reggaeton,reggaeton flow,trap latino",1628906,71
2urF8dgLVfDjunO0pcHUEe,Alvaro Soler,latin pop,1442721,71
6gto7HVNhu4ARE3P3g8Y5Y,Kollegah,german hip hop,1371729,71
7lzordPuZEXxwt9aoVZYmG,Billy Idol,"album rock,classic rock,dance rock,hard rock,mellow gold,new romantic,new wave,new wave pop,rock,soft rock,synthpop",1275470,71
2Im8m4STDBosjfmb5hmP80,Loredana,"frauenrap,german hip hop,kosovan pop,romanian pop",1073630,71
0QJIPDAEDILuo8AIq3pMuU,M.I.A.,"dance pop,escape room,indietronica,new rave",1065840,71
3drqpTL4sQOckmAfF9i1wg,Summer Cem,german hip hop,1021232,71
5cIc3SBFuBLVxJz58W2tU9,Oh Wonder,"electropop,indie poptimism,pop,pop rock",1005998,71
4qBgvVog0wzW75IQ48mU7v,KYLE,"pop rap,rap,social media pop",987859,71
2y1VzMKAa5nmfXKtJL9jnj,Murda,"basshall,turkish trap",904737,71
2TL8gYTNgD6nXkyuUdDrMg,Jasmine Thompson,"neo mellow,pop,viral pop",797869,71
6U1dBXJhC8gXFjamvFTmHg,Zac Efron,"dance pop,hollywood,post-teen pop,show tunes",724572,71
6P5NO5hzJbuOqSdyPB7SJM,Ashe,"alt z,electropop,indie pop,pop",714651,71
3VHAySZQPlfGlNLslzXYpN,Nathy Peluso,"r&b en espanol,rap latina",659545,71
1ybINI1qPiFbwDXamRtwxD,Smino,"alternative r&b,hip hop,rap,underground hip hop",561242,71
2yQf6b8hxahZaT5dHlWaB1,Raekwon,"alternative hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap,southern hip hop",450291,71
7A8S43ryYdbWpJKeHRZRcq,JACKBOYS,"rap,trap",450082,71
4qWnlmXWuGv2TtuxtIWlJX,BANNERS,"indie poptimism,modern rock,pop,pop rock",434258,71
3abT87tqQ4Q5PA5nw6CYyH,Ángela Aguilar,"mariachi,nuevo regional mexicano,ranchera,regional mexican",388032,71
3tQx1LPXbsYjE9VwN1Peaa,Marc E. Bassy,"alternative r&b,pop,pop rap,r&b,rap",369643,71
3Rx4PJ7SP6unkOk5elPUK7,Money Man,"memphis hip hop,rap,southern hip hop,trap",362399,71
6P6GTRTigHBp8ZesNtpCKH,Almighty,"reggaeton,reggaeton flow,trap latino",333487,71
1cZQSpDsxgKIX2yW5OR9Ot,Lennon Stella,"alt z,canadian pop,dance pop,electropop,pop,post-teen pop",306467,71
0bBz5bRBkExaej2HxtVfCw,347aidan,"sad lo-fi,sad rap",238137,71
3v6Ji4uoWtKRkhuDUaxi9n,Dynoro,"edm,electro house,pop dance,tropical house",230740,71
11YLRSsZA3YVuQQtHXKTlz,Rafa Pabön,"dominican pop,reggaeton,reggaeton flow,trap latino",147353,71
4lDBihdpMlOalxy1jkUbPl,Grey,pop edm,63746,71
1kiq2kUV0cbLUhJsr7cpW0,Alida,norwegian pop,17124,71
1mXAhKnZEdF6rotyyd4GBi,MC Kevinho,"funk carioca,funk ostentacao,funk pop",7685293,70
4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,"dance pop,pop,post-teen pop,viral pop",7613345,70
5RmQ8k4l3HZ8JoPb4mNsML,Agust D,k-rap,6062301,70
2ziB7fzrXBoh1HUPS6sVFn,Audioslave,"alternative metal,alternative rock,nu metal,permanent wave,post-grunge,rock,supergroup",3444863,70
26AHtbjWKiwYzsoGoUZq53,Pentatonix,a cappella,3104219,70
5YCc6xS5Gpj3EkaYGdjyNK,WOS,"argentine indie,trap argentino",2168431,70
5V0MlUE1Bft0mbLlND7FJz,Ella Fitzgerald,"adult standards,jazz blues,swing,vocal jazz",2049021,70
0YWxKQj2Go9CGHCp77UOyy,Fabolous,"dance pop,gangster rap,hip hop,hip pop,pop rap,r&b,rap,trap,urban contemporary",2004166,70
4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,"album rock,classic rock,country rock,folk rock,hard rock,heartland rock,mellow gold,rock,roots rock,soft rock",1975136,70
3EA9hVIzKfFiQI0Kikz2wo,Andrea Bocelli,"classical tenor,italian tenor,operatic pop",1916758,70
43DRDu6nLSeIedZ7T1A616,Xand Avião,"forro,forro de favela,funk carioca,sertanejo pop",1899860,70
4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,"adult standards,classic country pop,country,mellow gold,nashville sound,soft rock",1773991,70
3pgCLfNbw5ozIfoNsvDU7i,Fedez,"italian adult pop,italian pop",1677897,70
3OsRAKCvk37zwYcnzRf5XF,Moby,"downtempo,electronica",1532974,70
0huGjMyP507tBCARyzSkrv,Cordae,"dmv rap,hip hop,rap,trap,underground hip hop,vapor trap",1529596,70
1GAymyGBvB4gQy5Z5LZ1Wj,Lalo Ebratt,"colombian hip hop,dominican pop,latin,latin pop,reggaeton,reggaeton colombiano,reggaeton flow,trap latino",1427151,70
0NKDgy9j66h3DLnN8qu1bB,Eurythmics,"dance rock,europop,mellow gold,new romantic,new wave,new wave pop,rock,soft rock,sophisti-pop,synthpop",1375341,70
