artist_id,name,genres,followers,popularity,danceability,energy,tempo,valence,loudness,speechiness,liveness,acousticness,instrumentalness
1LOB7jTeEV14pHai6EXSzF,Cash Cash,"dance pop,edm,electro house,electropop,electropowerpop,pop,pop dance,pop edm,tropical house",617948,69,0.56,0.84,125.06,0.38,-3.4,0.25,0.09,0.17,0.0
3Xt3RrJMFv5SZkCfUE8C1J,Kim Petras,"alt z,art pop,dance pop,electropop,escape room,indie poptimism,pop,post-teen pop,transpop",603295,69,0.53,0.63,171.04,0.27,-7.0,0.13,0.13,0.37,0.0
5gs4Sm2WQUkcGeikMcVHbh,Hamza,"belgian hip hop,french hip hop,pop urbaine,rap belge,rap francais",554515,69,0.74,0.66,138.0,0.4,-6.83,0.2,0.11,0.06,0.0
4TAoP0f9OuWZUesao43xUW,Mr Eazi,"afro dancehall,afropop,ghanaian hip hop,nigerian pop,swedish dancehall",491373,69,0.74,0.79,123.04,0.69,-5.14,0.12,0.23,0.06,0.0
1v3tdpIdBSW14rHUfiEVOv,Lauren Alaina,"contemporary country,country,country dawn,country pop,country road,modern country rock",482106,69,0.61,0.8,125.98,0.69,-4.6,0.03,0.17,0.01,0.0
52qzWdNUp6ebjcNsvgZSiC,Evaluna Montaner,"latin viral pop,pop venezolano",406476,69,0.72,0.59,165.9,0.71,-3.95,0.12,0.08,0.15,0.0
76Pl0epAMXVXJspaSuz8im,Freeze corleone,drill francais,392117,69,0.64,0.55,137.09,0.04,-10.68,0.05,0.11,0.38,0.0
0oeiA5U9u1U45Gos5cywUU,Soso Maness,"francoton,french hip hop,pop urbaine,rap francais,rap marseille",320024,69,0.9,0.94,142.95,0.8,-2.76,0.27,0.06,0.12,0.0
1El4YQA8oCXX7ynFSxRTFq,Massimo Pericolo,"italian hip hop,trap metal italiana",309507,69,0.79,0.7,129.97,0.69,-5.22,0.11,0.13,0.17,0.0
63nv0hWWDob56Rk8GlNpN8,The Greatest Showman Ensemble,movie tunes,294169,69,0.48,0.7,143.92,0.2,-8.61,0.11,0.23,0.0,0.02
4QrBoWLm2WNlPdbFhmlaUZ,KEVVO,"latin,perreo,reggaeton,reggaeton flow,trap latino",264252,69,0.77,0.77,167.97,0.93,-3.5,0.07,0.34,0.18,0.0
1yqxFtPHKcGcv6SXZNdyT9,MK,"dance pop,deep groove house,edm,house,pop dance,tropical house",229733,69,0.8,0.87,124.98,0.59,-5.77,0.1,0.12,0.1,0.0
6sFHvCyqklnJpXC9Nh1aag,Alexander 23,"alt z,pop",223368,69,0.63,0.31,76.99,0.19,-11.74,0.04,0.12,0.88,0.08
0FOWNUFHPnMy0vOw1siGqi,Belly,"canadian hip hop,canadian trap,pop rap,rap,southern hip hop,trap,trap soul",214137,69,0.6,0.44,107.98,0.24,-8.32,0.19,0.16,0.05,0.0
60rpJ9SgigSd16DOAG7GSa,Billy Ray Cyrus,"country,country rock",195253,69,0.88,0.56,136.02,0.66,-5.67,0.16,0.09,0.06,0.0
4RSyJzf7ef6Iu2rnLdabNq,Willy William,francoton,176365,69,0.63,0.76,103.94,0.4,-5.0,0.08,0.19,0.04,0.0
0b62itBWBdLgiecXjXCqKC,Maxwell,german hip hop,170532,69,0.73,0.77,106.49,0.41,-5.94,0.28,0.18,0.16,0.11
5bv5RplEOwdCvhq0EILh9E,Lucenzo,"francoton,reggaeton",110570,69,0.4,0.92,88.92,0.88,-4.89,0.28,0.05,0.08,0.0
5JYo7gm2dkyLLlWHjxS7Dy,Sandro Cavazza,"swedish pop,tropical house",78939,69,0.67,0.68,120.31,0.36,-6.57,0.06,0.17,0.22,0.09
7ACEUD7UsmmXrnj4OLt8f9,twocolors,"edm,pop dance,pop edm,tropical house",39062,69,0.68,0.77,123.06,0.2,-6.9,0.06,0.13,0.02,0.0
2auikkNYqigWStoHWK1Grq,John Martin,pop edm,34755,69,0.44,0.62,128.32,0.38,-5.28,0.03,0.09,0.08,0.0
77DAFfvm3O9zT5dIoG0eIO,Kyla,uk funky,9483,69,0.79,0.62,103.97,0.37,-5.61,0.05,0.33,0.01,0.0
0veZkZPeWoJQ9gt6VAXlkN,Alfonso Herrera,,3672,69,0.59,0.76,124.0,0.66,-5.41,0.05,0.18,0.16,0.0
47uyFQHOD02S0lj9ptRpoB,Felipe Araújo,"funk carioca,sertanejo,sertanejo pop,sertanejo universitario",4096883,68,0.68,0.84,159.97,0.72,-3.4,0.11,0.87,0.5,0.0
7pFeBzX627ff0VnN6bxPR4,Desiigner,"pop rap,rap,trap,viral trap",3250458,68,0.61,0.8,146.29,0.41,-3.82,0.25,0.31,0.05,0.0
3whuHq0yGx60atvA2RCVRW,Olly Murs,"dance pop,europop,neo mellow,pop,pop dance,pop rock,post-teen pop,talent show,tropical house,uk pop",3043977,68,0.67,0.81,113.9,0.83,-4.68,0.06,0.06,0.07,0.0
3hN3iJMbbBmqBSAMx5veDa,Ultimo,"italian adult pop,italian pop",2478778,68,0.56,0.54,141.35,0.32,-5.95,0.05,0.11,0.4,0.0
1Fg19vpUJpAAPFjnKaVYVW,Reynmen,"turkish hip hop,turkish trap pop",2360179,68,0.66,0.63,134.77,0.37,-6.38,0.05,0.15,0.31,0.0
05oH07COxkXKIMt6mIPRee,Brandy,"dance pop,hip hop,hip pop,neo soul,pop,r&b,urban contemporary",2356523,68,0.55,0.44,76.99,0.52,-6.41,0.09,0.11,0.41,0.0
6O74knDqdv3XaWtkII7Xjp,Boyz II Men,"boy band,new jack swing,r&b,urban contemporary",2249041,68,0.44,0.27,136.12,0.42,-7.84,0.04,0.16,0.9,0.0
5ChF3i92IPZHduM7jN3dpg,Nicky Romero,"big room,dance pop,dutch edm,edm,electro house,pop dance,pop edm,progressive electro house,progressive house,tropical house",2104098,68,0.6,0.83,121.48,0.51,-4.22,0.06,0.19,0.17,0.0
6O2zJ0tId7g07yzHtX0yap,Mobb Deep,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap",1413027,68,0.76,0.79,93.86,0.5,-6.47,0.23,0.08,0.01,0.01
5bgfj5zUoWpyeVatGDjn6H,K CAMP,"atl hip hop,hip hop,melodic rap,pop r&b,pop rap,r&b,rap,southern hip hop,trap",1369684,68,0.92,0.56,148.96,0.67,-8.6,0.22,0.07,0.01,0.0
2eogQKWWoohI3BSnoG7E2U,Donna Summer,"dance pop,disco,hi-nrg,motown,new wave pop",1363159,68,0.68,0.77,119.96,0.43,-5.75,0.15,0.11,0.02,0.0
7MzHPIXAqIOCnvK0sVY72W,Helene Fischer,"partyschlager,schlager",1276044,68,0.31,0.42,132.85,0.49,-8.96,0.03,0.27,0.82,0.0
2j2rh3oQh4QEUnNTDKYSJD,187 Strassenbande,"german hip hop,hamburg hip hop",1242388,68,0.65,0.77,104.66,0.32,-5.37,0.35,0.19,0.09,0.0
1AgAVqo74e2q4FVvg0xpT7,Tedua,"indie liguria,italian hip hop,trap italiana",1240925,68,0.51,0.64,154.21,0.37,-6.89,0.22,0.33,0.05,0.0
1bj5GrcLom5gZFF5t949Xl,Martin Solveig,"dance pop,disco house,edm,electro house,filter house,house,pop dance,tropical house,vocal house",1186604,68,0.69,0.78,121.66,0.65,-4.51,0.07,0.13,0.21,0.0
39KEQQAG9JhIt71g9NEVhh,Azet,"albanian hip hop,german hip hop",1143881,68,0.7,0.75,102.64,0.49,-4.86,0.25,0.12,0.21,0.0
1W3FSF1BLpY3hlVIgvenLz,The-Dream,"dance pop,hip hop,hip pop,pop r&b,r&b,southern hip hop,trap,urban contemporary",1001661,68,0.61,0.66,88.17,0.33,-6.37,0.2,0.31,0.33,0.0
5SyGEPymt1G2uto47tVWvZ,MadeinTYO,"atl hip hop,hip hop,melodic rap,pop rap,rap,southern hip hop,trap,underground hip hop,vapor trap",986307,68,0.85,0.59,146.99,0.33,-6.46,0.3,0.08,0.03,0.0
0Jsk5iYMr5aNjHury7blm1,Boef,dutch hip hop,983599,68,0.85,0.78,109.56,0.76,-5.93,0.24,0.1,0.23,0.0
5X4LWwbUFNzPkEas04uU82,DVBBS,"canadian electronic,dance pop,edm,electro house,pop,pop dance,pop edm,slap house,tropical house",932689,68,0.71,0.73,108.99,0.5,-6.43,0.15,0.24,0.09,0.0
6i392l38cR3uBPF0DbNs7S,Quality Control,"hip hop,melodic rap,pop rap,rap,southern hip hop,trap",881965,68,0.94,0.48,115.32,0.38,-6.65,0.28,0.14,0.07,0.0
6X8WdFjrNhXATMDSs26aCc,Curren$y,"alternative hip hop,dirty south rap,gangster rap,hip hop,new orleans rap,pop rap,rap,southern hip hop,underground hip hop",834134,68,0.69,0.5,81.17,0.24,-9.81,0.24,0.61,0.08,0.0
6i3DxIlAqnDkwELLw4aVrx,Lele Pons,"latin pop,viral pop",833655,68,0.83,0.69,134.53,0.82,-3.67,0.09,0.3,0.22,0.0
7zYj9S9SdIunYCfSm7vzAR,SOMI,k-pop,759051,68,0.76,0.69,121.9,0.79,-5.07,0.07,0.11,0.02,0.0
66TrUkUZ3RM29dqeDQRgyA,Ella Eyre,"dance pop,pop,post-teen pop,tropical house,uk pop",718138,68,0.7,0.87,119.35,0.59,-3.01,0.08,0.24,0.03,0.0
2JyWXPbkqI5ZJa3gwqVa0c,Craig David,"british soul,dance pop,pop rap,r&b,urban contemporary",710237,68,0.56,0.75,140.81,0.26,-5.1,0.09,0.08,0.15,0.0
07SFzTMeYf5P8Rd32a9Zzw,AK AUSSERKONTROLLE,german hip hop,707138,68,0.79,0.6,133.87,0.51,-6.15,0.42,0.16,0.08,0.0
2lolQgalUvZDfp5vvVtTYV,Tony Bennett,"adult standards,easy listening,lounge,vocal jazz",677164,68,0.51,0.23,94.63,0.36,-14.25,0.04,0.09,0.89,0.0
6dn6x1XOng3LOAnfTjUn77,AJ Mitchell,"alt z,dance pop,electropop,pop,post-teen pop,social media pop",642273,68,0.68,0.59,114.92,0.48,-5.04,0.03,0.14,0.02,0.0
0JBdTCGs111JKKYfLqOEBa,Shirin David,"frauenrap,german hip hop,german pop",595184,68,0.8,0.56,128.98,0.56,-8.07,0.27,0.17,0.28,0.01
6ynopZPMBXcIGBI9M02Un5,Haftbefehl,german hip hop,531151,68,0.82,0.71,129.0,0.45,-7.92,0.24,0.21,0.13,0.0
4sg4no0TXdsrM1s4SVUwNF,Juju,"frauenrap,german hip hop,german pop",490678,68,0.76,0.6,112.09,0.48,-6.8,0.09,0.12,0.23,0.0
1vaQ6v3pOFxAIrFoPrAcom,Ari Lennox,"alternative r&b,dmv rap,indie r&b,indie soul,neo soul,pop,r&b,urban contemporary",464429,68,0.75,0.86,101.93,0.57,-3.29,0.27,0.12,0.14,0.0
6Rx1JKzBrSzoKQtmbVmBnM,Hayley Williams,"art pop,indie pop",456403,68,0.78,0.6,109.97,0.36,-7.42,0.04,0.12,0.21,0.0
3jk39CGeaaSO3FPKNx1RUx,Syd,"alternative r&b,chill r&b,escape room,indie r&b,indie soul,lgbtq+ hip hop,r&b",420830,68,0.66,0.76,146.12,0.57,-7.4,0.1,0.22,0.06,0.0
4iCwCMnqsNZ6atvRiADgtn,RZA,"alternative hip hop,east coast hip hop,hardcore hip hop,hip hop",392345,68,0.72,0.81,90.99,0.76,-4.94,0.31,0.37,0.13,0.0
1MXZ0hsGic96dWRDKwAwdr,Tyla Yaweh,"cali rap,melodic rap,pop rap,rap,trap",377596,68,0.48,0.61,101.67,0.6,-6.08,0.12,0.09,0.21,0.0
1iNqsUDUraNWrj00bqssQG,Dreamville,"hip hop,rap,underground hip hop",370982,68,0.69,0.63,134.37,0.39,-5.87,0.33,0.2,0.25,0.0
5AbLpsnTQVNB3OEadYiVrK,Yxng Bane,"afroswing,uk dancehall,uk hip hop",361900,68,0.67,0.83,113.02,0.45,-3.93,0.09,0.45,0.04,0.0
2NJWI8byqTSqDaJRnqJY2z,KALIM,"german hip hop,german trap,hamburg hip hop",229465,68,0.8,0.65,125.04,0.58,-6.6,0.13,0.15,0.16,0.0
5T0MSzX9RC5NA6gAI6irSn,Estelle,"neo soul,r&b",227247,68,0.42,0.46,112.98,0.15,-8.45,0.06,0.12,0.38,0.02
2HkAI0YrEcgoR8QdaURqhO,Dimitri Vegas,belgian edm,160479,68,0.72,0.86,93.04,0.72,-2.7,0.06,0.29,0.16,0.0
4OBbOrkD4geIjOLrICN3wO,Inspectah Deck,"east coast hip hop,hardcore hip hop,hip hop",154307,68,0.72,0.81,90.99,0.76,-4.94,0.31,0.37,0.13,0.0
4LcUpNlXFEleaLlelmkv2R,Kris Kross Amsterdam,"dutch house,dutch pop",151132,68,0.62,0.73,106.2,0.36,-5.69,0.12,0.18,0.08,0.0
7HV2RI2qNug4EcQqLbCAKS,Keala Settle,"broadway,hollywood,show tunes",140486,68,0.47,0.77,155.89,0.24,-8.02,0.14,0.11,0.0,0.02
5UjifI1TYefXWn9GdqDOHl,Social House,,134111,68,0.58,0.64,143.07,0.75,-4.54,0.25,0.13,0.39,0.0
10XY9PZCJKzUFzZOdtlQLU,LX,"german hip hop,hamburg hip hop",130273,68,0.72,0.72,104.52,0.31,-6.48,0.29,0.12,0.13,0.05
6trIghKwHRUyxwvm66HLHH,Fousheé,indie r&b,126745,68,0.79,0.54,129.34,0.66,-6.91,0.34,0.13,0.73,0.0
4Wjf8diP59VmPG7fi4y724,Cedric Gervais,"edm,electro house,house",93662,68,0.67,0.83,123.99,0.77,-5.77,0.31,0.63,0.01,0.0
4ArPQ1Opcksbbf3CPwEjWE,Emilee,social media pop,79615,68,0.67,0.77,112.05,0.33,-7.57,0.09,0.39,0.07,0.0
5PlfkPxwCpRRWQJBxCa0By,HUGEL,"dance pop,deep house,edm,electro house,house,pop dance,tropical house",66312,68,0.77,0.58,113.02,0.61,-9.0,0.07,0.21,0.23,0.0
6Rmg5JiRphFMlhkwGNl9Fu,Tom Gregory,"tropical house,uk pop",62383,68,0.76,0.85,127.95,0.71,-3.84,0.05,0.11,0.21,0.0
19HFRWmRCl27kTk6LeqAO8,MORTEN,"danish electronic,scandipop",62049,68,0.59,0.92,126.04,0.35,-4.7,0.09,0.18,0.09,0.07
7nqlScm2smydSRl13eaP8E,Nea,"scandipop,swedish pop",39374,68,0.68,0.7,120.03,0.64,-5.59,0.04,0.17,0.41,0.0
3SYnDj7btg9gFY7ps8m5d5,RANI,uk pop,11744,68,0.59,0.64,107.36,0.65,-3.87,0.12,0.1,0.08,0.0
2iI5KWXLjw1tqLQsdjuo0e,Chael Produciendo,,6441,68,0.85,0.91,112.99,0.8,-2.47,0.23,0.13,0.05,0.02
4A0TivfinfALCAMJqqjZIk,Funk Wav,,5506,68,0.78,0.73,105.83,0.7,-4.26,0.1,0.14,0.32,0.0
7me0S5Z40qVWj3gzyK8aC3,Mc Livinho,"funk carioca,funk ostentacao,funk paulista",6320700,67,0.59,0.41,83.3,0.55,-6.83,0.26,0.16,0.02,0.0
21dooacK2WGBB5amYvKyfM,Smokepurpp,"dark trap,melodic rap,miami hip hop,rap,southern hip hop,trap,underground hip hop,vapor trap,viral rap",2336239,67,0.71,0.59,120.02,0.67,-6.47,0.35,0.13,0.32,0.0
5NS0854TqZQVoRmJKSWtFZ,Chino & Nacho,"electro latino,latin,latin hip hop,latin pop,trap latino,tropical",2081322,67,0.68,0.95,104.03,0.52,-1.82,0.12,0.11,0.02,0.0
5dXlc7MnpaTeUIsHLVe3n4,Coez,"italian indie pop,italian pop,rap napoletano,rome indie",1734130,67,0.68,0.66,124.65,0.37,-6.43,0.24,0.18,0.22,0.0
293zczrfYafIItmnmM3coR,Chuck Berry,"blues rock,classic rock,rock,rock-and-roll,rockabilly,soul",1465824,67,0.6,0.76,160.16,0.96,-9.83,0.09,0.19,0.78,0.0
4FpJcNgOvIpSBeJgRg3OfN,Orelsan,"french hip hop,old school rap francais,rap conscient",1457767,67,0.82,0.65,144.0,0.74,-6.16,0.23,0.1,0.11,0.0
2cCUtGK9sDU2EoElnk0GNB,The National,"indie rock,modern rock,stomp and holler",1342394,67,0.53,0.54,107.87,0.3,-11.27,0.06,0.14,0.83,0.0
6lB8vOoI4DRrrVxXwuV19c,Mike Perry,"dance pop,edm,electro house,pop,pop dance,pop edm,swedish tropical house,tropical house",1241518,67,0.66,0.58,107.01,0.36,-6.08,0.03,0.14,0.04,0.0
7LvoDJUNGnOrPdGRzVtOJ9,Young M.A,"lgbtq+ hip hop,nyc rap,pop rap,rap,trap",1212337,67,0.74,0.8,128.01,0.48,-4.47,0.25,0.27,0.27,0.0
3c96G4d2lUOxhomM2mby5S,Bushido,"deep german hip hop,german hip hop",1095366,67,0.59,0.74,121.98,0.52,-6.0,0.41,0.06,0.05,0.0
5GcWBUX00IPuWVGMIRK1sS,Residente,venezuelan hip hop,897263,67,0.63,0.62,135.28,0.58,-6.06,0.19,0.13,0.25,0.0
4NZvixzsSefsNiIqXn0NDe,Maggie Rogers,"indie pop,pop",779382,67,0.71,0.67,112.99,0.82,-6.14,0.03,0.11,0.16,0.0
6d47Z08T4snK50HgTEHo5Z,Sage The Gemini,"dance pop,hyphy,pop rap,rap,southern hip hop,trap",769363,67,0.78,0.57,107.06,0.86,-5.87,0.19,0.2,0.27,0.0
4VuARVJiWGsH2msKTdsKdQ,Veysel,"albanian hip hop,german drill,german hip hop",745446,67,0.82,0.83,139.97,0.31,-3.56,0.23,0.31,0.04,0.0
5Q81rlcTFh3k6DQJXPdsot,Mura Masa,"channel islands indie,vapor soul",584268,67,0.66,0.77,88.84,0.73,-5.12,0.14,0.27,0.13,0.0
0ebNdVaOfp6N0oZ1guIxM8,SUGA,k-pop,582883,67,0.66,0.74,141.28,0.42,-5.16,0.08,0.1,0.22,0.0
5MouCg6ta7zAxsfMEbc1uh,OMI,dance pop,582342,67,0.78,0.68,118.02,0.6,-6.24,0.03,0.16,0.17,0.0
2K5nCggbhSZ00YCYP5qkZS,Shiva,"italian hip hop,trap italiana",573647,67,0.72,0.76,151.26,0.49,-5.44,0.21,0.17,0.08,0.0
3yiEJ9SByXZMXTwaKdVFN4,Luche,"italian hip hop,rap napoletano",521354,67,0.83,0.62,142.56,0.52,-5.55,0.19,0.15,0.22,0.0
5y9wg9qkGBl0n9v9RzaPKu,Capo,german hip hop,426479,67,0.74,0.62,148.04,0.39,-6.3,0.2,0.1,0.1,0.0
5FxD8fkQZ6KcsSYupDVoSO,Omar Apollo,"alternative r&b,bedroom pop,bedroom soul,chill r&b,indie r&b,pop,r&b",418902,67,0.72,0.37,150.08,0.36,-9.12,0.19,0.1,0.47,0.06
6sHCvZe1PHrOAuYlwTLNH4,Gus Dapperton,"bedroom pop,indie pop,indie poptimism",414488,67,0.86,0.63,128.98,0.82,-4.69,0.05,0.12,0.3,0.0
3r1XkJ7vCs8kHBSzGvPLdP,slowthai,"hip hop,rap,uk alternative hip hop,uk hip hop,underground hip hop",394640,67,0.64,0.81,158.07,0.71,-6.73,0.24,0.64,0.09,0.0
5nkYRuiIHg2xXHFC8bfosJ,ItaloBrothers,"dance pop,eurodance,europop,hands up,italo dance,pop dance",380345,67,0.76,0.75,102.0,0.49,-4.03,0.07,0.08,0.06,0.0
2FwJwEswyIUAljqgjNSHgP,Snakehips,"dance pop,edm,electropop,indie poptimism,pop,pop dance,tropical house",335858,67,0.65,0.68,150.2,0.44,-4.16,0.12,0.28,0.27,0.0
6IZ4ctovY9dl7bgHClAvKJ,LSD,,309442,67,0.6,0.64,120.13,0.46,-5.63,0.06,0.14,0.13,0.0
6USMTwO0MNDnKte5a5h0xx,Y2K,pop rap,272002,67,0.84,0.39,129.97,0.5,-7.9,0.08,0.14,0.18,0.0
7eCmccnRwPmRnWPw61x6jM,SHY Martin,"alt z,electropop,pop,swedish electropop,tropical house",242446,67,0.63,0.57,90.04,0.19,-6.48,0.03,0.1,0.02,0.0
77qukKzmdI5BeMBR7WGUrN,Aaron Smith,chicago house,240647,67,0.72,0.74,119.9,0.36,-6.53,0.03,0.29,0.1,0.0
21aa4pj9BvbFB2iT8kRpnq,Michael Schulte,"german pop,pop",238199,67,0.45,0.28,74.79,0.42,-9.95,0.03,0.1,0.78,0.0
2kqUKsTuEj1lPbm6BSn1AU,Rich Music LTD,"latin,reggaeton,trap latino",208296,67,0.72,0.79,175.04,0.7,-3.32,0.22,0.3,0.15,0.0
0x7qiZJaal6j8qS7yCydFk,Savage Ga$p,"aesthetic rap,emo rap,meme rap,viral rap",173514,67,0.61,0.94,84.98,0.39,-7.44,0.12,0.1,0.0,0.0
0NnUMWDCDi1snuMja6IdxH,Harry Nach,"trap chileno,trap latino",143970,67,0.8,0.58,99.99,0.23,-4.78,0.09,0.17,0.34,0.0
3QJUFtGBGL05vo0kCJZsmT,salem ilese,"alt z,modern indie pop,social media pop",142953,67,0.74,0.62,113.97,0.72,-7.31,0.05,0.69,0.42,0.0
75jNCko3SnEMI5gwGqrbb8,Tammi Terrell,motown,130231,67,0.66,0.6,129.99,0.8,-10.87,0.03,0.18,0.43,0.0
7MPGCB854Qo4alYMOPkBka,Ritt Momney,"bedroom pop,indie pop",102835,67,0.4,0.49,91.07,0.16,-10.78,0.05,0.11,0.06,0.0
1aQwKFn00nswXRDUDipm0K,Gaullin,"edm,lithuanian edm,lithuanian electronic,pop dance,tropical house",102241,67,0.81,0.76,124.96,0.29,-5.69,0.08,0.34,0.05,0.01
6eYFryfcEu3QSq59D62wZQ,Brendon Urie,,97203,67,0.61,0.72,164.59,0.63,-5.6,0.11,0.12,0.1,0.0
0KuF7reCTOZwV7YJnHQqgr,The Neptunes,,56550,67,0.68,0.52,120.07,0.72,-6.37,0.05,0.1,0.2,0.0
1oMiDFyAgmIzw9ZBQYHOJI,El Guincho,musica canaria,44152,67,0.88,0.69,97.96,0.75,-4.03,0.12,0.05,0.39,0.0
17TFSnqADESRM8BPSaM5aB,Krono,deep tropical house,20762,67,0.72,0.74,119.9,0.36,-6.53,0.03,0.29,0.1,0.0
4TvhRzxIL1le2PWCeUqxQw,The Blessed Madonna,,17836,67,0.81,0.66,116.03,0.56,-7.34,0.14,0.21,0.04,0.0
5uEeqYFuIChoWKy34jp8xE,Brando,dance pop,14370,67,0.75,0.76,121.96,0.58,-4.4,0.04,0.05,0.05,0.0
6dqohi36avY0M9urnyhITr,Luvli,,3095,67,0.72,0.74,119.9,0.36,-6.53,0.03,0.29,0.1,0.0
0b1sIQumIAsNbqAoIClSpy,j-hope,"k-pop,k-rap",7473021,66,0.79,0.89,106.54,0.51,-5.3,0.09,0.23,0.01,0.0
2ODbg2404zUzTi02qIPEjB,Tay-K,"cali rap,dfw rap,rap,trap,underground hip hop,vapor trap",2577989,66,0.79,0.56,80.01,0.48,-7.66,0.34,0.22,0.02,0.0
2iK8weavvfS2xJCmzNzNE5,J-AX,"italian adult pop,italian pop",1868954,66,0.69,0.74,121.84,0.64,-7.12,0.11,0.05,0.03,0.0
1tqhsYv8yBBdwANFNzHtcr,Lil Dicky,"comedy rap,pop rap,rap",1845683,66,0.74,0.62,126.35,0.8,-5.67,0.11,0.1,0.41,0.0
7GaxyUddsPok8BuhxN6OUW,James Brown,"funk,motown,soul",1804292,66,0.85,0.53,115.13,0.93,-9.69,0.22,0.05,0.29,0.01
0qTZZWLzuD59Un5r1speHm,Chris Jedi,"latin,reggaeton,reggaeton flow,trap latino",1675053,66,0.75,0.74,140.02,0.61,-4.57,0.07,0.2,0.28,0.0
0YrtvWJMgSdVrk3SfNjTbx,Death Cab for Cutie,"alternative rock,indie pop,indie rock,modern rock,pop rock,washington indie",1314792,66,0.61,0.66,159.82,0.7,-6.33,0.4,0.1,0.14,0.0
6beUvFUlKliUYJdLOXNj9C,King Princess,"alt z,dance pop,electropop,indie pop,indie poptimism,nyc pop,pop",1263137,66,0.6,0.54,71.91,0.27,-7.04,0.11,0.16,0.65,0.0
34Y0ldeyUv7jBvukWOGASO,Bobby Shmurda,"nyc rap,rap,trap",1217991,66,0.73,0.63,149.99,0.83,-4.3,0.4,0.16,0.13,0.0
6BeO1KuAWBqFriL1mLHtNc,Leslie Grace,"bachata,hollywood,latin",1196992,66,0.75,0.69,133.48,0.7,-4.45,0.19,0.1,0.06,0.0
2RDOrhPqAM4jzTRCEb19qX,Sheck Wes,"rap,trap,underground hip hop,vapor trap",1171738,66,0.79,0.65,129.67,0.34,-4.65,0.12,0.31,0.12,0.0
00tVTdpEhQQw1bqdu8RCx2,Blue Öyster Cult,"album rock,art rock,classic rock,hard rock,metal,rock,soft rock",1133889,66,0.33,0.93,141.47,0.38,-8.55,0.07,0.3,0.0,0.0
7u710e44HW3K7A5eTnRqHC,Fabri Fibra,"italian hip hop,rap napoletano",1096592,66,0.76,0.72,127.25,0.65,-5.54,0.24,0.15,0.12,0.0
7rOlQwf8OuFLFQp4aydjBt,Paloma Mami,"latin pop,reggaeton chileno,trap chileno",954251,66,0.68,0.77,145.75,0.45,-4.87,0.21,0.12,0.12,0.08
4RnBFZRiMLRyZy0AzzTg2C,Run The Jewels,"escape room,hip hop,political hip hop",930014,66,0.68,0.5,132.42,0.39,-7.31,0.49,0.16,0.02,0.0
2otUckChxWf2cp6UP2cD6e,Zuna,"albanian hip hop,german hip hop",911787,66,0.76,0.69,125.01,0.5,-5.6,0.26,0.12,0.21,0.0
2NUz5P42WqkxilbI8ocN76,Vybz Kartel,"dancehall,reggae fusion",865765,66,0.83,0.57,100.17,0.54,-6.81,0.33,0.1,0.02,0.02
2hPgGN4uhvXAxiXQBIXOmE,KIDS SEE GHOSTS,"hip hop,rap",846586,66,0.65,0.62,120.6,0.38,-6.09,0.12,0.21,0.25,0.01
2a0uxJgbvvIRI4GX8pYfcr,J Hus,"afroswing,grime,uk hip hop",824912,66,0.62,0.63,98.21,0.77,-5.84,0.34,0.13,0.25,0.0
4u5smJBskI6Adzv08PuiUP,Kiiara,"alt z,dance pop,electropop,indie poptimism,pop",792809,66,0.64,0.65,120.71,0.4,-6.13,0.1,0.09,0.22,0.0
25tMQOrIU4LlUo6Sv8v5SE,Gavin James,"irish pop,neo mellow,pop,pop rock,viral pop",596652,66,0.69,0.88,123.99,0.49,-4.16,0.06,0.15,0.04,0.0
3QTDHixorJelOLxoxcjqGx,SiR,"alternative r&b,hip hop,indie soul,la pop,r&b,rap",587484,66,0.8,0.51,120.07,0.47,-10.83,0.13,0.31,0.21,0.0
4F4pp8NUW08JuXwnoxglpN,Bad Gyal,"rap catala,rap latina,trap catala,trap latino,urbano espanol",573139,66,0.67,0.75,178.0,0.7,-4.7,0.06,0.11,0.21,0.0
4N8BwYTEC6XqykGvXXlmfv,George Benson,"adult standards,disco,jazz funk,jazz guitar,motown,quiet storm,smooth jazz,soul,soul jazz,yacht rock",549028,66,0.63,0.81,160.17,0.78,-5.89,0.13,0.12,0.14,0.02
0lHB0Qc4pmD5RkTLlHeESo,MC L da Vinte,"funk bh,funk carioca,funk ostentacao",489298,66,0.83,0.6,86.53,0.48,-1.62,0.15,0.08,0.38,0.0
3jFjgKOGfVLWfXX8q5wrsg,R.K.M & Ken-Y,"latin,latin hip hop,reggaeton,trap latino",455225,66,0.84,0.83,92.0,0.53,-2.49,0.05,0.28,0.06,0.0
3IrUyDPQlQFcB5lMWhPml2,SSIO,"afghan rap,german hip hop,hamburg hip hop",449173,66,0.8,0.81,130.1,0.37,-4.57,0.29,0.22,0.04,0.0
3gk0OYeLFWYupGFRHqLSR7,Showtek,"classic hardstyle,edm,electro house,euphoric hardstyle,pop dance,progressive electro house",445359,66,0.57,0.94,125.03,0.51,-2.68,0.03,0.12,0.1,0.5
0iFq8SzyZaaQ2Fn6CLDxqW,Clueso,"german pop,german singer-songwriter",403927,66,0.69,0.76,84.03,0.56,-5.23,0.11,0.11,0.57,0.0
