track_id,name,artist_id,artist_name,genres,popularity,explicit,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,collabs
05ZXXyeZFhZtA6DAP3Aw7x,Loca (feat. Cali y El Dandee),"6ModsWtBph2rE6zCTVxvZt,5DUlefCLzVRzNWaNURTFpK","Maite Perroni,Cali Y El Dandee","latin pop,mexican pop,champeta,colombian pop,electro latino,latin,latin pop,reggaeton,reggaeton colombiano,trap latino",61,FALSE,234366,0.751,0.839,-3.367,0.054,0.11,0.0,0.0865,0.639,95.019,1
3uhTOxvu2h2YEm0uPNF2vi,Doch in der Nacht,1qQLhymHXFPtP5U8KNKsm6,Apache 207,german hip hop,61,TRUE,191760,0.9,0.832,-6.906,0.0739,0.121,0.25,0.213,0.706,130.994,0
1Dp7JGFNjvg8Nk0CtMCcnr,Hard Feelings/Loveless,163tK9Wjr9P9DmM0AVK7lm,Lorde,"art pop,dance pop,electropop,metropopolis,nz pop,pop",61,TRUE,367391,0.487,0.445,-10.959,0.113,0.0328,0.0104,0.0778,0.18,97.031,0
5xbrhx2tMMcN68IT3cJbhS,Ayala (Outro),15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,"emo rap,miami hip hop",61,TRUE,99706,0.57,0.285,-14.125,0.0381,0.737,0.0133,0.108,0.0973,83.485,0
6Xyn0CrKfHeAo5eI8I1cDj,Run For Cover,0C0XlULifJtAgn6ZNCW2eu,The Killers,"alternative rock,dance rock,modern rock,permanent wave,rock",61,FALSE,222146,0.461,0.957,-3.306,0.139,0.00156,0.00385,0.313,0.461,165.092,0
6nDSLDomNqfet6w0r1GHAz,RELENTLESS (feat. Lil Uzi Vert),"2hlmm7s2ICUX0LVIhVFlZQ,4O15NlyKLIASxsJ0PrXPfz","Gunna,Lil Uzi Vert","atl hip hop,hip hop,melodic rap,rap,trap,melodic rap,philly rap,rap,trap",61,TRUE,168106,0.881,0.517,-8.916,0.308,0.0115,0.0,0.151,0.786,115.084,1
4L0Iwsk1s8cbdBcEgdm8K5,Feu de bois,2UwqpfQtNuhBwviIC0f2ie,Damso,"belgian hip hop,french hip hop,pop urbaine,rap belge,rap conscient",61,TRUE,183306,0.789,0.633,-6.269,0.0734,0.256,1.31e-06,0.092,0.262,138.097,0
24bnCCysWnbNRNUT4LpHcP,Everything We Need,"5K4W6rqBFWDnAN6FQUkS6x,7c0XG5cIJTrrAgEC3ULPiq,028lPW2NdWHdSPCkRkcyhd","Kanye West,Ty Dolla $ign,Ant Clemons","chicago rap,rap,hip hop,pop,pop rap,r&b,southern hip hop,trap,trap soul,alternative r&b,indie r&b,pop r&b",61,FALSE,116559,0.894,0.416,-6.823,0.0538,0.312,0.0,0.146,0.463,116.96,1
4N1c5rmWOzRmB9SMacr5wB,Loco Enamorado,"2bxxlINUlcMQQb39K7IopR,329e4yvIujISKGKz1BZZbO,2fC8dVxeS2bsfIDvFj1M4V","Abraham Mateo,Farruko,Christian Daniel","latin,latin arena pop,latin pop,latin viral pop,reggaeton,spanish pop,latin,reggaeton,trap latino,latin arena pop,puerto rican pop",61,FALSE,252200,0.69,0.872,-2.984,0.0588,0.226,0.0,0.0858,0.731,94.0,1
5S1IUPueD0xE0vj4zU3nSf,Bigger Than You (feat. Drake & Quavo),"17lzZA2AlOHwCwFALHttmp,3TVXtAsR1Inumwj472S9r4,0VRj0yCOv2FXJNP47XQnx5","2 Chainz,Drake,Quavo","atl hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,canadian hip hop,canadian pop,hip hop,rap,toronto rap,atl hip hop,hip hop,melodic rap,pop rap,rap,southern hip hop,trap",61,TRUE,225893,0.888,0.515,-6.246,0.271,0.247,0.0,0.446,0.264,141.009,1
76MjtLfZoTNc3BDqUVjuRH,Patek,"1RyvyyTE3xzB2ZywiAwp0i,4O15NlyKLIASxsJ0PrXPfz","Future,Lil Uzi Vert","atl hip hop,pop rap,rap,southern hip hop,trap,melodic rap,philly rap,rap,trap",61,TRUE,280665,0.801,0.596,-4.72,0.0534,0.00301,0.0,0.162,0.134,120.028,1
4ot7u8Ij91aHKohSV2QYZi,Water,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,"dance pop,pop,r&b",61,TRUE,122813,0.771,0.513,-7.156,0.0778,0.434,1.21e-05,0.0985,0.51,142.049,0
3Ytr1SUCUi6J3L9dRFx5iH,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","738wLrAtLtCtFOLvQBXOXp,0Y5tJX1MQlPlqiwlOH1tJY,4nDoRrQiYLoBzwC5BhVJzF,0VRj0yCOv2FXJNP47XQnx5","Major Lazer,Travis Scott,Camila Cabello,Quavo","dance pop,edm,electro house,moombahton,pop,pop dance,pop rap,rap,slap house,dance pop,pop,post-teen pop,atl hip hop,hip hop,melodic rap,pop rap,rap,southern hip hop,trap",61,FALSE,225849,0.738,0.814,-4.414,0.0999,0.132,9.64e-06,0.126,0.483,119.041,1
2DhNdoHxavs7Qtf5MnhZD0,EN CASITA,"4q3ewBCX7sLwd24euuV69X,1A8aoDrchH5aefQYBCfpLv","Bad Bunny,Gabriela","latin,reggaeton,trap latino",61,FALSE,176440,0.779,0.764,-8.217,0.0938,0.221,0.000669,0.0909,0.675,158.093,1
3QVIBuVrIe5IHOZepa7JBZ,Slipknot,"15UsOTVnJzReFVN1VCnxy4,6HhsbprrJmKeaH8SgSlGge,0zPILh9oEH0fDagpkHTQQ8","XXXTENTACION,Kin$oul,Killstation","emo rap,miami hip hop,dark trap,emo rap,sad rap,underground hip hop",61,TRUE,209098,0.448,0.541,-11.34,0.397,0.47,0.0,0.1,0.237,81.92,1
740kQ8xwSGloumdiKR5Cwz,Trillionaire (feat. Youngboy Never Broke Again),"1RyvyyTE3xzB2ZywiAwp0i,7wlFDEWiM5OoIAt8RSli8b","Future,YoungBoy Never Broke Again","atl hip hop,pop rap,rap,southern hip hop,trap,baton rouge rap,trap",61,TRUE,167551,0.768,0.526,-7.182,0.209,0.237,0.0,0.139,0.473,139.999,1
2x8TNY9KwNvD19gVGs4WOP,Ela É do Tipo,2UMj7NCbuqy1yUZmiSYGjJ,MC Kevin o Chris,"funk 150 bpm,funk carioca",61,FALSE,204930,0.632,0.398,-6.615,0.373,0.945,0.0,0.228,0.633,90.695,0
6YndZBGmLySgsVScckWkmO,Take Yourself Home,3WGpXCj9YhhfX11TToZcXP,Troye Sivan,"australian pop,dance pop,electropop,pop,viral pop",61,FALSE,249369,0.364,0.606,-9.188,0.0831,0.0748,0.000322,0.106,0.289,99.73,0
2XaInsPPUkZRkY4uFJ3AHK,Met Gala (feat. Offset),"13y7CgLHjMVRMDqxdx0Xdo,4DdkRBBYG6Yk9Ka8tdJ9BW","Gucci Mane,Offset","atl hip hop,dirty south rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,atl hip hop,hip hop,pop rap,rap,southern hip hop,trap",61,TRUE,209142,0.817,0.587,-6.502,0.108,0.052,0.00165,0.185,0.352,140.062,1
7vuTcvFnvlqWlWb4u60nvY,Toy,4Z4afeDmHFxPmJorIwupbZ,Netta,"eurovision,israeli pop",61,FALSE,180230,0.786,0.712,-5.349,0.0677,0.0696,0.0,0.236,0.795,130.144,0
3R4Xk37WTagjzODMNEQLvs,Bullet In A Gun,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,"modern rock,pop,rock",61,FALSE,204853,0.816,0.735,-5.49,0.0539,0.16,0.000108,0.0665,0.476,130.029,0
1hoLUVBx0ixX3kn0EX0P5n,Kein Wort,"4sg4no0TXdsrM1s4SVUwNF,2Im8m4STDBosjfmb5hmP80,76dRoxKtDwYkgCQePok9cU","Juju,Loredana,Miksu / Macloud","frauenrap,german hip hop,german pop,frauenrap,german hip hop,kosovan pop,romanian pop,german hip hop",61,FALSE,162093,0.746,0.592,-6.861,0.0914,0.462,1.17e-05,0.187,0.629,160.065,1
6zZhlOWizcEG1T7zsTdI6N,IDGAF,2kCcBybjl3SAtIcwdWpUe3,Lil Peep,"emo rap,lgbtq+ hip hop",61,TRUE,214293,0.615,0.66,-5.55,0.032,0.0298,0.0,0.106,0.185,115.037,0
2P0NiuAfypaw5UZJoo0n0o,It Might Be Time,5INjqkS1o8h1imAzPqGZBb,Tame Impala,"australian psych,neo-psychedelic",61,FALSE,273026,0.586,0.786,-3.768,0.0484,0.0212,9.35e-05,0.642,0.326,115.959,0
5kbps8unnGH4raN5WduZuq,Confía,"77ziqFxp5gaInVrF2lj4ht,4VMYDCV2IEDYJArk749S6m","Sech,Daddy Yankee","latin,panamanian pop,reggaeton,trap latino,latin,latin hip hop,reggaeton,trap latino",61,FALSE,202308,0.722,0.757,-3.592,0.0782,0.17,1.31e-05,0.0657,0.763,167.987,1
0Y4hwUppbGc8aIBmiTz30A,Familiar,"5pUo3fmmHT8bhCyHE52hA6,1vyhD5VmyZ7KMfW5gqLgo5","Liam Payne,J Balvin","dance pop,pop,post-teen pop,latin,reggaeton,reggaeton colombiano,trap latino",61,FALSE,196552,0.636,0.805,-4.594,0.327,0.0161,0.0,0.0793,0.908,92.958,1
54h8xHewdRPnYzmbEHBhOO,I’ll Make It Up To You,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,"modern rock,pop,rock",61,FALSE,262600,0.512,0.685,-7.475,0.0838,0.00994,0.0219,0.38,0.163,177.031,0
1uRBbjQ3uNFXCncWyNomHf,Only,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,"modern rock,pop,rock",61,FALSE,180733,0.691,0.803,-5.029,0.0355,0.015,0.0,0.0862,0.424,104.997,0
5QskYLFPX9y7pLU0VEMNbr,Like To Be You (feat. Julia Michaels),"7n2wHs1TKAczGzO7Dd2rGr,0ZED1XzwlLHW4ZaG4lOT6m","Shawn Mendes,Julia Michaels","canadian pop,dance pop,pop,viral pop,alt z,dance pop,electropop,pop,post-teen pop",61,FALSE,159400,0.736,0.45,-9.406,0.228,0.809,0.0,0.108,0.663,153.888,1
1Sl3njkhhz8nrSPZroDQ82,Complicated (feat. Kiiara),"73jBynjsVtofjRpdpRAJGk,1Cs0zKBU1kc0i8ypK3B9ai,2HkAI0YrEcgoR8QdaURqhO,4u5smJBskI6Adzv08PuiUP","Dimitri Vegas & Like Mike,David Guetta,Dimitri Vegas,Kiiara","belgian dance,belgian edm,big room,dance pop,edm,electro house,pop dance,progressive electro house,tropical house,big room,dance pop,edm,pop,pop dance,pop rap,belgian edm,alt z,dance pop,electropop,indie poptimism,pop",61,FALSE,184247,0.678,0.819,-3.306,0.0313,0.191,0.0,0.159,0.499,90.004,1
5iZ5wjTTxSIv8Cfrhj6Jla,What That Speed Bout!?,"0NWbwDZY1VkRqFafuQm6wk,0hCNtLu0JehylgoiP8L4Gh,7wlFDEWiM5OoIAt8RSli8b","Mike WiLL Made-It,Nicki Minaj,YoungBoy Never Broke Again","atl hip hop,hip hop,pop rap,rap,southern hip hop,trap,underground hip hop,dance pop,hip pop,pop,pop rap,queens hip hop,baton rouge rap,trap",60,TRUE,171165,0.755,0.81,-4.061,0.235,0.125,0.0,0.382,0.297,101.93,1
3Sg3bOiD0kE4D5DcXk48Ds,Genocidal Humanoidz,5eAWCfyUhZtHHtBdNk56l1,System Of A Down,"alternative metal,nu metal,rap metal,rock",60,FALSE,155286,0.566,0.996,-2.086,0.213,0.0134,7.21e-05,0.311,0.0977,102.944,0
57zQSScHq19ztrMnjWCPBI,Na Raba Toma Tapão,5uYe4bcAXlMP7d4mrOYkML,Niack,funk carioca,60,FALSE,165230,0.962,0.787,1.509,0.0554,0.666,5.74e-05,0.176,0.968,130.003,0
3JdwGk8j7lHN5qdzJZklam,Lovin’ Me (feat. Phoebe Bridgers),"0fA0VVWsXO9YnASrzqfmYu,1r1uxoy19fzMxunt3ONAkG","Kid Cudi,Phoebe Bridgers","hip hop,ohio hip hop,pop rap,rap,indie pop,indie rock,la indie,pop",60,FALSE,165893,0.604,0.605,-7.861,0.0415,0.152,0.000845,0.157,0.168,141.527,1
6LUE5WlMgrpLouGxzJAUVv,Run It Up (feat. Pop Smoke),"7rkW85dBwwrJtlHRDkJDAC,0eDvMgVFoNV3TpwtrVCoTj","NAV,Pop Smoke","canadian hip hop,canadian trap,hip hop,melodic rap,pop rap,rap,toronto rap,trap,brooklyn drill",60,TRUE,179371,0.874,0.656,-6.478,0.091,0.585,0.0,0.251,0.561,134.022,1
0bMyxvtbPa7HFemLjzw0xX,Young Wheezy (with Gunna),"7rkW85dBwwrJtlHRDkJDAC,2hlmm7s2ICUX0LVIhVFlZQ","NAV,Gunna","canadian hip hop,canadian trap,hip hop,melodic rap,pop rap,rap,toronto rap,trap,atl hip hop,hip hop,melodic rap,rap,trap",60,TRUE,151481,0.917,0.529,-3.785,0.101,0.00998,0.0,0.0884,0.289,122.0,1
1QgTBfRN5m81a5K01qens6,444+222,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,"melodic rap,philly rap,rap,trap",60,TRUE,247347,0.791,0.513,-6.568,0.269,0.0235,2.83e-05,0.101,0.481,76.997,0
4NmE2ytXI8S2svTRSmEdpO,Small Talk,6jJ0s89eD6GaHleKKya26X,Katy Perry,"dance pop,pop,post-teen pop",60,FALSE,161962,0.846,0.631,-5.547,0.1,0.203,0.0,0.455,0.602,115.999,0
2dqLk7ezV15LEJEwUmEbXB,Down,1xHQO9GJIW9OXHxGBISYc5,Marian Hill,electropop,60,FALSE,197773,0.593,0.362,-14.701,0.273,0.684,0.00294,0.125,0.0522,169.998,0
24QjawKdGJmsAIVe3EhzGH,F&MU,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,"dance pop,pop,r&b",60,TRUE,134853,0.717,0.597,-4.465,0.0838,0.383,0.0,0.14,0.44,77.048,0
3rRin3LyLY92kpEbkCgwf4,Basta Você Me Ligar - Ao Vivo,"5Lv2GUVwqmQBPwrTrxucE5,43DRDu6nLSeIedZ7T1A616","Os Barões Da Pisadinha,Xand Avião","forro,piseiro,forro,forro de favela,funk carioca,sertanejo pop",60,FALSE,182976,0.599,0.914,-2.415,0.0629,0.5,0.0,0.694,0.831,168.008,1
5cpw6QKJcoXzpNBLNUJx2i,Saved My Life,5WUlDfRSoLAfcVSX1WnrxN,Sia,"australian dance,australian pop,pop",60,FALSE,235531,0.682,0.503,-5.934,0.0417,0.213,0.0,0.0944,0.382,113.988,0
2yuyaYAELoMG4ApV5wJsWR,Curve (feat. The Weeknd),"13y7CgLHjMVRMDqxdx0Xdo,1Xyo4u8uXC1ZmMpatF05PJ","Gucci Mane,The Weeknd","atl hip hop,dirty south rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,canadian contemporary r&b,canadian pop,pop",60,TRUE,161989,0.76,0.476,-8.103,0.241,0.294,0.0,0.1,0.354,147.01,1
1PnAx788sAvcI3ZxTlEyX8,Second Emotion (feat. Travis Scott),"1uNFoZAHBGtllmzznpCI3s,0Y5tJX1MQlPlqiwlOH1tJY","Justin Bieber,Travis Scott","canadian pop,pop,rap,slap house",60,FALSE,202720,0.796,0.777,-6.112,0.0567,0.0276,2.87e-05,0.095,0.96,141.97,1
021lWIHJrURZrmvYQ1xcM8,All Bad (feat. Lil Uzi Vert),"1RyvyyTE3xzB2ZywiAwp0i,4O15NlyKLIASxsJ0PrXPfz","Future,Lil Uzi Vert","atl hip hop,pop rap,rap,southern hip hop,trap,melodic rap,philly rap,rap,trap",60,TRUE,207738,0.931,0.667,-7.043,0.318,0.0144,0.0,0.15,0.667,142.039,1
0xl1w2q4VLojeXp4JfazPL,Sacrifices,"3TVXtAsR1Inumwj472S9r4,17lzZA2AlOHwCwFALHttmp,50co4Is1HCEo8bhOyUWKpn","Drake,2 Chainz,Young Thug","canadian hip hop,canadian pop,hip hop,rap,toronto rap,atl hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,atl hip hop,atl trap,gangster rap,hip hop,melodic rap,pop rap,rap,trap",60,TRUE,307593,0.903,0.439,-11.813,0.397,0.0407,0.0,0.138,0.532,139.112,1
4NmOJQxl9UZItUQQtMDYBb,The Truth,"23fqKkggKUBHNkbKtXEls4,6eVWXmKBW7Iltub01D9R1c","Kygo,Valerie Broussard","edm,pop,pop dance,tropical house,alt z,modern alternative pop",60,FALSE,193747,0.629,0.539,-7.006,0.063,0.166,0.0,0.189,0.316,109.885,1
02mYw61RoS1vXvkD9Q5dpN,BLINDFOLD (feat. Lil Baby),"2hlmm7s2ICUX0LVIhVFlZQ,5f7VJjfbwm532GiveGC0ZK","Gunna,Lil Baby","atl hip hop,hip hop,melodic rap,rap,trap,atl hip hop,atl trap,rap,trap",60,TRUE,154666,0.889,0.507,-8.74,0.162,0.0562,0.0,0.116,0.219,111.994,1
3qHgGyJY4GpXNOK4WL4NSo,Red Eye,7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again,"baton rouge rap,trap",60,TRUE,156076,0.485,0.814,-3.907,0.138,0.217,0.0,0.112,0.327,159.894,0
1xcOYJxDa5pObgxY1r0I9c,I'm Sorry,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,"melodic rap,philly rap,rap,trap",60,TRUE,211882,0.858,0.547,-5.822,0.29,0.213,0.0,0.104,0.303,128.02,0
7xE4vKvjqUTtHyJ9zi0k1q,Someone In The Crowd,"68Uwx1d3EbjDJhYsLjqvIq,13kKxNPnxPeeWQaAaZwvCP,4FFGJ9ERSX06Sl8hD7GRVv,21yiGQIpkiP8edfxDipQaW","Emma Stone,Callie Hernandez,Sonoya Mizuno,Jessica Rothe",hollywood,60,FALSE,259613,0.618,0.542,-9.155,0.193,0.0915,1.18e-05,0.223,0.273,127.91,1
1R17cgUv6HeQFa78dzqb7s,Mia & Sebastian’s Theme,2snm3HmsnDUDxbIChdl2Oj,Justin Hurwitz,"hollywood,movie tunes",60,FALSE,96893,0.429,0.188,-16.252,0.0568,0.977,0.903,0.145,0.184,97.382,0
08TILUAN56HJoS1d9mNRty,Circles,181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,"houston rap,pop,trap queen",60,TRUE,170641,0.842,0.789,-8.733,0.178,0.0265,0.0,0.355,0.795,111.113,0
7Ed6BkggCS2KaKY5YlINaF,MIC Drop (feat. Desiigner) [Steve Aoki Remix],"3Nrfpe0tUJi4K4DXYWgMUX,7pFeBzX627ff0VnN6bxPR4,77AiFEVeAVj2ORpC85QVJs","BTS,Desiigner,Steve Aoki","k-pop,k-pop boy group,pop rap,rap,trap,viral trap,dance pop,edm,electro house,pop,pop dance,pop rap,tropical house",60,FALSE,238726,0.613,0.842,-4.332,0.219,0.0157,0.0,0.23,0.645,169.917,1
08ir631EiCA7xIms7JDp15,Book of Rhymes (feat. DJ Premier),"7dGJo4pcD2V6oG8kP0tJRR,6GEykX11lQqp92UVOQQCC7","Eminem,DJ Premier","detroit hip hop,hip hop,rap,alternative hip hop,east coast hip hop,hardcore hip hop,hip hop,jazz boom bap,turntablism",60,TRUE,289914,0.846,0.758,-5.364,0.279,0.264,0.0,0.0874,0.47,134.324,1
7IP0lO9tHfNwBWZ9X6TJ84,Single Again,0c173mlxpT3dSFRgMO8XPh,Big Sean,"detroit hip hop,hip hop,pop,pop rap,rap,southern hip hop,trap",60,TRUE,213733,0.635,0.677,-5.548,0.0909,0.161,0.0,0.154,0.253,94.95,0
3RZftiuTcLOqpsd8ZlwNhr,Hop Off A Jet (feat. Travis Scott),"50co4Is1HCEo8bhOyUWKpn,0Y5tJX1MQlPlqiwlOH1tJY","Young Thug,Travis Scott","atl hip hop,atl trap,gangster rap,hip hop,melodic rap,pop rap,rap,trap,rap,slap house",60,TRUE,174066,0.823,0.476,-8.951,0.242,0.0115,0.0,0.213,0.353,144.998,1
7Hc3YL8oDiAzbiAW32KXrw,Dive,0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,"hip hop,ohio hip hop,pop rap,rap",60,TRUE,148706,0.64,0.621,-8.269,0.0679,0.67,0.0,0.36,0.332,123.105,0
67LB1vZuG114LqRN8h8bQ2,Recap (feat. Don Toliver),"7rkW85dBwwrJtlHRDkJDAC,4Gso3d4CscCijv0lmajZWs","NAV,Don Toliver","canadian hip hop,canadian trap,hip hop,melodic rap,pop rap,rap,toronto rap,trap,pop,rap,trap",60,TRUE,143824,0.838,0.609,-5.161,0.0502,0.231,0.0,0.0983,0.6,127.963,1
5p3JJehpKHjr9pJT5eD2Lz,Que Se Joda,"2R21vXR83lH98kGeO99Y66,329e4yvIujISKGKz1BZZbO,1pgDilWYDWLoOgGjf1iHNu","Anuel AA,Farruko,Zion","latin,reggaeton,reggaeton flow,trap boricua,trap latino,latin,reggaeton,trap latino,latin,latin hip hop,reggaeton,reggaeton flow,trap latino",60,TRUE,226160,0.624,0.888,-2.13,0.099,0.238,0.0,0.317,0.824,180.088,1
01I9AEz658sQnQzCL3K3QG,HOES UP G'S DOWN,0JBdTCGs111JKKYfLqOEBa,Shirin David,"frauenrap,german hip hop,german pop",60,TRUE,130306,0.73,0.777,-6.375,0.29,0.0455,0.00106,0.0759,0.578,177.865,0
5i50gKdLAjjIr7UxRT5IVy,Alguien Robo,"07YUOmWljBTXwIseAUd9TW,2ayNSoKPCRAfjp6hQ76hRu,3E6xrwgnVfYCrCs0ePERDz","Sebastian Yatra,Nacho,Wisin","colombian pop,latin,reggaeton,reggaeton colombiano,latin,latin pop,pop peruano,pop venezolano,reggaeton,trap latino,latin,latin hip hop,reggaeton,trap latino",60,FALSE,224360,0.745,0.921,-2.674,0.082,0.0897,0.0,0.178,0.651,92.973,1
5TmZYdHW6HJ9gt7Aokuql5,SUTRA,"07YUOmWljBTXwIseAUd9TW,3jGlU8UMMo44I2xeLQ6FD3","Sebastian Yatra,Dalmata","colombian pop,latin,reggaeton,reggaeton colombiano,latin,latin hip hop,reggaeton,reggaeton flow,trap latino",60,FALSE,203400,0.746,0.745,-3.311,0.146,0.0474,1.71e-06,0.15,0.828,180.081,1
4zzzZ1UNfr75ASG1lUE9L1,Stay - Album Version (Edited),"5pKCCKE2ajJHZ9KAiaK11H,1buzCmyYZE4kcdLRudsb8V","Rihanna,Mikky Ekko","barbadian pop,dance pop,pop,pop rap,urban contemporary,nashville indie",60,FALSE,240706,0.621,0.31,-10.164,0.0283,0.945,6.12e-05,0.117,0.125,111.893,1
56NDFbD0tCUawnqeU2wcvv,Girls Love Beyoncé (feat. James Fauntleroy),"3TVXtAsR1Inumwj472S9r4,5ooSG9S0glqP5ZrqqaHBvT","Drake,James Fauntleroy","canadian hip hop,canadian pop,hip hop,rap,toronto rap",60,TRUE,225011,0.619,0.489,-11.25,0.46,0.782,0.0,0.106,0.328,126.046,1
4kVo85bcmBkvMBcJl42XCA,On The Loose,1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,"dance pop,pop,post-teen pop",60,FALSE,223814,0.721,0.613,-7.051,0.0332,0.00745,2.55e-06,0.125,0.665,124.012,0
1Sb7QJRawbARgpMqyYNMkT,Distant,"6L34dW6SKMSDaGIfYDU19j,6Te49r3A6f5BiIgBRxH7FH","Maes,Ninho","francoton,french hip hop,pop urbaine,rap francais,french hip hop,pop urbaine",60,TRUE,162013,0.786,0.732,-6.254,0.176,0.545,0.0,0.0643,0.447,105.031,1
6mf7BNgXs8JipPr2QILnyN,Champion Of The World,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,"permanent wave,pop",60,FALSE,257546,0.503,0.594,-7.095,0.0263,0.00276,0.0102,0.109,0.168,108.9,0
1wLQwg0mloy3yXjL0jPE0N,Run,7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,"alternative metal,alternative rock,modern rock,permanent wave,post-grunge,rock",60,FALSE,323373,0.365,0.892,-8.036,0.0786,3.31e-05,0.0948,0.751,0.176,136.133,0
0G9vbgmLrDqjV4NUCSrsIg,Loose (feat. KSI),"71jSVPQ6yskfyvWeiwvT5s,1nzgtKYFckznkcVMR3Gg4z","S1mba,KSI","afroswing,uk hip hop",60,TRUE,152436,0.837,0.624,-4.884,0.0763,0.0434,0.0,0.141,0.725,108.983,1
2a3dopgTF1q4rMVDJ1rwBU,Push My Luck,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,"dance pop,edm,electropop,pop,pop dance,tropical house",60,FALSE,181853,0.584,0.643,-6.415,0.0395,0.288,0.0,0.186,0.53,90.036,0
0pJPdSVti6cTM1Q6xYGmcf,Faking It (feat. Kehlani & Lil Yachty),"7CajNmpbOovFoOoasH2HaY,0cGUm45nv7Z6M6qdXYQGTX,6icQOAFXDZKsumw3YXyusw,4A0TivfinfALCAMJqqjZIk","Calvin Harris,Kehlani,Lil Yachty,Funk Wav","dance pop,edm,electro house,house,pop,progressive house,uk dance,dance pop,pop,r&b,atl hip hop,hip hop,melodic rap,rap,southern hip hop,trap,viral rap",60,TRUE,240093,0.776,0.589,-4.543,0.115,0.319,0.0,0.0715,0.668,120.034,1
6hLkeOMrhZ2CMLBp2of576,Wanted,5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,"dance pop,piano rock,pop,pop rock",60,FALSE,136247,0.668,0.534,-6.586,0.0677,0.164,0.0,0.1,0.711,145.816,0
1RqNAiL2toZ59HTjQbFLfM,Leila,1Fg19vpUJpAAPFjnKaVYVW,Reynmen,"turkish hip hop,turkish trap pop",60,FALSE,169714,0.665,0.735,-6.059,0.0458,0.132,4.98e-06,0.144,0.259,104.952,0
3eo3Dw5OGSWCzJDVHLKE3v,Enséñame,"7cjh6y0V9SsyCrWSXTzwOs,0TeVa4xdLB8vdzjsvKH6Ri,6kaefrHSdAvxhhCVDFTCEL,6ModsWtBph2rE6zCTVxvZt,0aMqt2uGLuHj4eI8oXgVzN,5O8cudluftNZ6PCwRzvYxo,0veZkZPeWoJQ9gt6VAXlkN","RBD,Anahí,Dulce María,Maite Perroni,Christian Chávez,Christopher von Uckermann,Alfonso Herrera","latin,latin pop,pop,latin,latin pop,post-teen pop,latin arena pop,post-teen pop,latin pop,mexican pop,mexican pop,mexican pop",60,FALSE,221853,0.68,0.796,-5.884,0.0588,0.385,0.0,0.375,0.624,80.945,1
0z36JaXXoFXuPuQucKEsdx,ZTFO,0c173mlxpT3dSFRgMO8XPh,Big Sean,"detroit hip hop,hip hop,pop,pop rap,rap,southern hip hop,trap",60,TRUE,136461,0.72,0.542,-7.583,0.0482,0.0514,3.5e-06,0.136,0.374,74.977,0
5zZWKugaE2ZmnZN77HVfUH,Momentary Bliss (feat. slowthai and Slaves),"3AA28KZvwAUcZuOKwyblJQ,3r1XkJ7vCs8kHBSzGvPLdP,3xByNj8XW17oW0wsJhgzYL","Gorillaz,slowthai,Slaves","alternative hip hop,hip hop,rap,uk alternative hip hop,uk hip hop,underground hip hop,english indie rock,kent indie,modern alternative rock,modern rock",60,TRUE,221386,0.641,0.807,-6.73,0.239,0.0851,2.38e-05,0.64,0.712,158.071,1
2qD7VoDYcrAPY0cVEfpsR5,Some que ele vem atrás,"7FNnA9vBm6EKceENgCGRMb,1yR65psqiazQpeM79CcGh8","Anitta,Marília Mendonça","funk carioca,funk pop,pagode baiano,pop nacional,sertanejo",60,FALSE,194771,0.648,0.795,-5.536,0.17,0.0748,0.0,0.38,0.598,180.043,1
6Ll3qUTssdGWMxbwhMud2N,Find You,4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,"dance pop,pop,post-teen pop,viral pop",60,FALSE,197893,0.632,0.73,-4.075,0.0338,0.00113,0.0,0.0826,0.311,125.993,0
