artist_id,followers,genres,popularity,name
44BwcqsS9V20HWSeql39ah,158487,chanson virale,51,Inoxtag
0Mx74d4SO1SvC0odPIGBoZ,158217,,39,Cemre Solmaz
2aIcnnHTA16VbmhNJGLrGs,158097,"afro soul, south african pop, venda pop",53,Makhadzi
7GPyedHMvKTiM2OfXc0MVv,158086,"desi hip hop, desi pop",50,Navv Inder
15p1isN7VcGsjeSq8s9YeP,158005,hip hop tuga,48,Dillaz
4SgKWjM7cJDCh2aY9H4HZf,157992,"cumbia pop, cumbia villera",55,Marka Akme
4ofCBoyEiGSePFAG500xev,157545,"dance pop, edm, pop, pop dance, pop edm, slap house, tropical house",76,Regard
3gqabzO7zvHVzAIT0Nxqa3,157311,german pop,58,LOTTE
0u6GtibW46tFX7koQ6uNJZ,156645,"dance pop, edm, electro house, german dance, pop dance, pop edm, tropical house",80,Topic
5IbdRuOxSxGes8BU3lKmBx,156365,turkish trap pop,57,KADR
2NCGI6dLTxLdI9XHdv7QfM,156162,"adult standards, lounge, swing, torch song, vocal harmony group, vocal jazz",54,The Andrews Sisters
5UOOgRWguRmVZo1voJuQpf,156139,"brazilian hip hop, funk carioca, pop rap brasileiro",58,OrgÃ¢nico
2tPR06hLUvH5aIY3JXNIxY,155892,uk hip hop,64,dutchavelli
2N2EFVDEbp2JB8ulEUVIxp,155826,"australian alternative rock, australian garage punk, australian indie, brisbane indie",51,Violent Soho
2yPprAQlrIQWu60g09B9MZ,155698,uk hip hop,60,Swarmz
37230BxxYs9ksS7OkZw3IU,155335,"reggaeton flow, trap latino",76,Chencho Corleone
4OSArit7O2Jaj4mgf3YN7A,155325,"aussietronica, australian hip hop, australian indie, australian pop, brisbane indie",58,Mallrat
4gdMJYnopf2nEUcanAwstx,155229,"desi pop, hindi indie, indian indie, indian singer-songwriter",58,Anuv Jain
4ddg7PH5OuSossiSBWgueu,154663,"french hip hop, french reggae, old school rap francais, rap conscient, rap inde, rap marseille",50,Akhenaton
3Rz9ULXMl7mfhCCFNnhd5N,154603,"french hip hop, pop urbaine, rap francais, rap lyonnais",45,ZeGuerre
6U3gCOvxVWKBxXItqp3mdr,154233,"afro soul, south african hip hop, south african pop, south african trap",44,Emtee
5ZYOlPpI9FZu2uIPkTB0UA,153524,"frauenrap, german hip hop, german pop",60,CÃLINE
6DJEUXZm0e2rAohdoZ5Voo,153045,"alternative hip hop, boom bap, east coast hip hop, hip hop, southern hip hop",57,Black Thought
1XLWox9w1Yvbodui0SRhUQ,152864,melodic rap,65,StaySolidRocky
6VyttZwyEMGBl90oGdKCB8,152704,"funk carioca, funk ostentacao, funk paulista",66,MC Leozinho ZS
07iEy1AecUPVzfC2J2gCHR,152458,"desi hip hop, desi pop",59,Ikka
3tJ9PkBOrG7hFkHeNM2tbw,152338,"axe, brazilian percussion, mpb, pagode, samba, samba reggae",48,Olodum
6J19N5JZkGRjuONpiizCIe,152137,"pop romantico, rock nacional",49,Sergio Denis
1OnaDJeU2PxDBZZFkzkvZl,151965,"forro, piseiro",51,Anderson & Vei da Pisadinha
3RJNCnIkqvVwEicgGo2nqJ,151903,"french hip hop, pop urbaine, rap francais",47,Dinor rdt
43iOhUGMAnS6QbPEUYqkpg,151885,punjabi pop,40,Kaur B
78TTCmh2koperK5NBn7DgR,151664,"german alternative rap, german drill, german hip hop, german trap, german underground rap",63,102 Boyz
6CDebPALpa0iwJyx0IgnaC,151169,portuguese pop,45,Agir
4R0FKprdEeUIbzAwhrYTv2,151167,"german hip hop, german trap",55,Elias
3LZCMaZWwvhYyQeEfWgVdY,150200,hip hop tuga,53,Bispo
4LuLF5H9fe5ViyDQb9Zxmt,149930,"drill francais, french hip hop, pop urbaine, rap francais",53,Key Largo
0jarApAsbmiCkYhz0590mE,149194,opm,56,Freestyle
53GzfAvawfKb966INeFp18,148937,turkish singer-songwriter,59,Batuhan Kordel
691svprNZf0oJTi1L0eYy6,148551,"anadolu rock, classic turkish pop, turkish folk, turkish jazz, turkish pop",54,Ãzdemir ErdoÄan
4FC2wXrDWr5lLCZeAUgfVn,148413,"afro soul, gqom, kwaito, south african house, south african pop",45,DJ Tira
0NErdIJtuKBjtxKmlqaWdj,148335,"desi pop, filmi, indian folk, modern bollywood",60,Divya Kumar
7fRw4ouudxR1jHgyrTIKuY,148215,"nz christian, nz pop, pacific islands pop",56,Stan Walker
1hMzMy5THp7jWnMRC0rU36,148189,"austrian hip hop, deep german hip hop, german hip hop",44,Nazar
1w2P5nNsO5W7FYq2Oui0cM,148186,"afro soul, amapiano, south african pop",52,De Mthuda
3IaKn0ExWTMPqa0mscUYw3,147690,"chicago rap, rap, southern hip hop, trap",66,Only The Family
09agIJMxCD2k87ys9Al0f0,147650,"dance pop, edm, german dance, pop dance, slap house, tropical house",77,VIZE
6Vxu4TDCN5TMlRpdu6a2Ag,147390,"funk carioca, funk ostentacao",34,MC K9
7n5rLZ6NonT1BXW1fQmbuA,146826,desi hip hop,49,Fotty Seven
11YLRSsZA3YVuQQtHXKTlz,146596,"dominican pop, reggaeton, reggaeton flow, trap latino",71,Rafa PabÃ¶n
2lwjwKfYZCuPEJOo8t32CD,146078,"french indie pop, french indietronica, new french touch",62,Bon Entendeur
25yeRs08qswXKKtq0HYTMS,145156,"deep turkish pop, turkish pop",47,Ayse Hatun Onal
6OkX55UMCw4Hgc5HM4zr7K,144979,neo soul,50,Ayá»
7H3TyvM3dpW78cru0Oaui9,144745,german hip hop,54,YONII
660YptcR0hNHJ8iEr1qcse,144667,"hollywood, show tunes",71,Anthony Ramos
2HPiMwJktBXqakN0hnON2R,144659,belgian pop,56,Lous and The Yakuza
4Ue6MAZqz18NlaOQomRXLU,144120,"drill francais, french hip hop, pop urbaine, rap francais",64,1PLIKÃ140
3flcjKgRCeBVZTR8n8iShE,144022,"afro soul, south african alternative, south african pop",50,Ami Faku
5gVozagAcRKYCeAVnlC3Nk,143855,desi pop,58,Vilen
52h6A1y99QgoEf5FzKEHs1,143788,"drill francais, french hip hop, pop urbaine, rap francais",48,Diddi Trix
4DMkrFIqGXLycc4YLYTn1i,143194,"ottawa rap, viral rap",53,Tiagz
0NnUMWDCDi1snuMja6IdxH,142989,"trap chileno, trap latino",67,Harry Nach
3KwmxIhSe9UTSEF37kwngR,142849,"electropop, pop",66,SHAED
0Hkx0YcHHxDRRbH9WsSW0I,142812,"argentine hip hop, rap underground argentino, trap argentino",50,Marcianos Crew
6RQDTlies3nrNDJwXvbBZT,142635,romanian pop,55,Otilia
3TOhzLRYnkkul71yRBxIoM,142545,"desi pop, modern bollywood",62,Akhil Sachdeva
3QJUFtGBGL05vo0kCJZsmT,142246,"alt z, modern indie pop, social media pop",66,salem ilese
7thOJx5gcuoJcEcaoHsPAk,142139,"reggaeton flow, trap latino",55,El Futuro Fuera De Orbita
2Fu5huGG8iXC85P9akyYrr,141885,"turkish hip hop, turkish trap",52,Joker
5AmJYBIvICxss43P05MkU8,141866,dominican pop,55,La Ross Maria
3MjlXVCfmLdY9QQ2GCd7iA,141723,"afro soul, south african alternative, south african pop, south african pop dance",46,Simmy
2emd6h8cx0U8QUAxDddXPF,141671,viral pop brasileiro,56,Whindersson Nunes
0VsS7WKuNEsKGNIWuiwSyZ,141614,turkish jazz,50,Gaye Su Akyol
1s806zCT9QwrPEKEa0EEsx,141571,"afro soul, south african gospel, south african pop",41,Lebo Sekgobela
4kcQWQDK0u9AftVSpdrAgk,141489,"trap argentino, trap triste",63,Luck Ra
3wsYquQ9CiMlYG54BUR2ff,141247,argentine hip hop,63,ZARAMAY
0A5AyLcMXZRmLE7i2maS0R,140721,turkish alt pop,56,Nova Norda
3tNQ0aWtzDKGwyWz2oOAFG,140544,"french hip hop, pop urbaine, rap francais, rap marseille",56,Kamikaz
1ywkNtrO3WGuwaehqxyjAO,140518,,51,Chilla
2Gzy8TYJ5xrEMDyUjZuDsK,140292,"dancehall, modern reggae, soca",55,Masicka
6WZ8WCYWROs8IyMJOPeJ4G,140004,punjabi pop,43,Korala Maan
5SDXPZSEfwqvGPwqiQezOP,139823,"afro soul, south african pop",40,King Monada
65AzRSW0jKSs0WtttEXrOw,139521,"frauenrap, german hip hop, german pop, german singer-songwriter",63,ELIF
4m53kPdPFJpnF0qcJqfwNB,138777,turkish hip hop,55,Rota
3KDhyMTFZlrfAO0zK18z4t,138654,"desi pop, punjabi pop",58,Mickey Singh
2JEIN1g27pZdm3hKB9EwE5,138493,opm,52,Mark Carpio
2PkjYgKhHI4qofYoxWB9ZP,138483,"cumbia 420, cumbia pop",58,Axel Caram
19u3RGWKsjmbg9eI6zAiNp,138474,"french hip hop, pop urbaine",62,13 OrganisÃ©
0mnNM5o7vtxo3ivC7Tmoah,138185,"french hip hop, pop urbaine, rap francais",52,Chily
4cfKtwkefMW3aiXtxfw8w6,137833,"afro soul, south african pop",64,Nomcebo Zikode
6yWyIM8jA96kl3jlCXpabB,137797,"kizomba, kizomba antigas",53,Nelson Freitas
3fnfvu19t4JYyEkRldXsO5,137694,"french hip hop, pop urbaine, rap francais",52,Kodes
5veVxxPm1vzgi6pO2iVA8L,137419,"brazilian edm, edm, pop dance, pop nacional",70,Bruno Martini
1lmU3giNF3CSbkVSQmLpHQ,137359,tropical house,69,Surf Mesa
4X8QFzZ1HqwPfwDfyjtwXC,137110,"adult standards, big band, contemporary vocal jazz, easy listening, lounge, swing, vocal jazz",51,Mel TormÃ©
77YvCBWe0tTLygpgSJsdOH,136131,tamil pop,60,Dhee
6Xc0KDqzw5u6EQLgdfeoKO,136122,"french hip hop, new french touch, rap calme",56,Georgio
7Gx2wDVHyW5HJh7dc2t5h7,135939,"turkce kadin rap, turkish trap",66,Lil Zey
1E8w172gkuT5htpwaIEsEl,135712,"french hip hop, rap calme",61,NÃ©pal
7bNqXqIrIfwJnipx7oGeU4,135651,brazilian edm,64,Sevenn
4imxqng3RrOBmykL2DhIJC,135431,uk hip hop,56,Ms Banks
6mKwmTMzDrye9elc8JWiw3,135325,"funk bh, funk carioca, funk ostentacao",50,Mc Leozin
5AqhBC5pt6b0WVpUAII1Ro,135302,"chanson virale, rap francais",52,JOYCA
7oaSITFPadI3fnIxbv7hTa,135228,german pop,58,Philipp Dittberner
1slszTGbkp1uNnI6G5uD0X,135132,,45,BANG YE DAM
15AZJFNrXtIN4Nk8BIOnS2,135112,"turkish trap, turkish trap pop",73,Batuflex
64XqdWjtYhfMJeQB7wtAwS,134550,"azontobeats, francoton, pop urbaine",54,Hiro
50ifAXDdkDGG0RTON2If8K,134438,"opm, pinoy metal, pinoy rock",47,Slapshock
3DhsjXVgWmA6X26tUugAjP,134427,"hip hop tuga, trap tuga",49,ProfJam
3aYxHPDvu8SETLVJBEUqld,134189,"arabesk, deep turkish pop, turkish pop",50,Rober Hatemo
6Gk5hoM7eW8NSCYhICMDHw,134044,"uk contemporary r&b, uk pop",66,Zak Abel
5UjifI1TYefXWn9GdqDOHl,134010,,67,Social House
4SdIXLzfabqU61iK7SnKAU,133653,"australian alternative pop, australian indie, australian pop",56,G Flip
6CPZWzcKiOKkHn4L2XI4i2,133574,turkish trap pop,70,cakal
4zrB9WV6Z0iKKnGb1Pj0P2,132951,"opm, viral pop",54,AJ Rafael
1q13yHC6Syg5Y8iPLrRnCq,132624,"alternative hip hop, battle rap, boom bap, hardcore hip hop, southern hip hop",52,Joell Ortiz
0JnDkp29FlLpGwsnub400t,132580,"turkish hip hop, turkish trap pop",48,Kamufle
6YgNQsBEuLr4wrGBVZexN8,132524,"german hip hop, german pop",51,MC Bilal
0U7ti3mwGrBNlKNE4YlbfT,132447,"deep german hip hop, german cloud rap, german hip hop, german trap",60,Sierra Kidd
2oBG74gAocPMFv6Ij9ykdo,131739,"desi hip hop, hindi hip hop, indian indie",55,Seedhe Maut
6ZtLRqHEkAXPWVw0eRbDac,131506,"trap latino, trap venezolano",59,Jeeiph
1C5jQlkf0TrFu6rmHZp2X5,131473,"balkan hip hop, slovenian pop, turbo folk",56,Senidah
6L1XC7NrmgWRlwAeLJvVtA,131112,"alt z, australian pop, dance pop, pop",72,Sam Fischer
7ecRwFks8F2vYad383BkKf,130837,"funk 150 bpm, funk carioca",62,Rennan da Penha
4G8DaRnN7oPFkEJXwX2i94,130782,trap argentino,43,KAKTOV
658X86qMyJpSRY87oPvExU,130728,"dembow, dominican pop, rap dominicano",54,Shelow Shaq
67MNhiAICFY6Pwc2YxCO0K,130583,"alt z, electropop, indie poptimism, pop",64,Elley DuhÃ©
7jEEE187pVG6InOxn03oA5,130417,swedish pop,65,Benjamin Ingrosso
2h5IzYxNFBtXa3PsnV370c,130312,rap calme,61,Klem Schen
75WcpJKWXBV3o3cfluWapK,130309,"north carolina hip hop, underground hip hop",60,Lute
77zlytAFjPFjUKda8TNIDY,130286,"afropop, mande pop, mbalax, world",54,Youssou N'Dour
10XY9PZCJKzUFzZOdtlQLU,130095,"german hip hop, hamburg hip hop",68,LX
6aLoJJxz7MV2iZ423S8tJC,130051,"atl hip hop, atl trap, ohio hip hop, rap, southern hip hop, trap, underground hip hop, vapor trap",56,Doe Boy
75jNCko3SnEMI5gwGqrbb8,129895,motown,67,Tammi Terrell
5RJFJWYgtgWktosLrUDzff,129648,"alt z, dance pop, pop, uk pop",68,Griff
1AwO9pWEBSBoWdEZu28XDC,129426,"adult standards, lounge, torch song, vocal jazz",50,Eartha Kitt
3MUcTGmdb4on8WHhIhPkzK,129330,"j-rap, japanese trap",48,KOHH
3eAOH2az3fQIfX2UAw0FfC,129317,"nz reggae, pacific islands pop",60,L.A.B.
0afemm9P2Bb2LL99xHY32n,129047,"australian alternative rock, australian pop, australian rock",51,Bernard Fanning
2OTfhbxhBO1u1bAuCy6ouu,128432,"french hip hop, pop urbaine, rap calme, rap francais, rap inde",54,Deen Burbigo
0LvzywQsf3X6Gt6aGAdlDq,128391,"dembow, dominican pop, drill dominicano, rap dominicano, trap dominicano, trap latino",48,Tali Goya
0vevzNDJEuDySBGxIPWcHZ,128306,"african rock, afrikaans, south african pop",45,Bok Van Blerk
1GyfNm3xj64IZR4rKnzNti,128189,"turkish hip hop, turkish trap",54,Åam
0AvtzKTYleNqdJXoZasQWG,128069,"acoustic pop, neo mellow, opm, pop rock, viral pop",56,Stephen Speaks
0gg11prPP6OqtUvBcKnPpq,127912,"alabama rap, atl trap, tennessee hip hop, trap",61,Rylo Rodriguez
4t52ndk0OkAxtb4vMDLPhe,127884,"australian pop, australian rock",54,Daryl Braithwaite
6tRmpYzDIjWoRHzbJO7Cpx,127803,"turkish hip hop, turkish trap pop",48,Fuat
0bm9qSmVJmT9CEukIhhZY5,127740,"europop, german pop, german rock, swiss pop",56,Stefanie Heinzmann
4fILEHnYOJmHI2Z1VhuWLZ,127487,cumbia villera,54,La Banda De Lechuga
4LwRgSkj7AJJTKLnEaHjMv,127466,"german alternative rap, german drill, german hip hop, german trap",69,Lucio101
3vgQA38yGGMvn4DHjsVre5,127385,"australian alternative rock, australian rock",48,The Screaming Jets
60uPSVM3svOL8kZ3Wkb3Zw,127370,"german hip hop, german pop, german trap",62,Monet192
61CPKXT0bcKj8MKTNTMOXa,126994,"chanson, electro-pop francais, french indie pop, french indietronica, french pop, nouvelle chanson francaise",55,Juliette Armanet
4pwXiI7Z5ZStkgKowZyoKi,126909,belgian edm,61,Like Mike
6trIghKwHRUyxwvm66HLHH,126286,indie r&b,68,FousheÃ©
1uf8uSErmKc3JVtmjVBZ83,126150,"brazilian hip hop, funk carioca",67,Azzy
3WUe8ADT5d65WeByR3ubl7,125797,"german pop, partyschlager, schlager",55,Vanessa Mai
0kcGSitPHYyZ9B7bP7wJo8,125588,"german pop, german singer-songwriter, liedermacher",54,Annett Louisan
6eBKQVpzyvlMoQaR7buvX8,125150,"turkish pop, turkish trap pop",54,Derya BedavacÄ±
48R2gYdPKtfnfKAzhSVPUx,125020,cumbia pop,64,Migrantes
2TcrjcSngRPpgZxmIlPdym,124634,"afro soul, amapiano, south african pop",56,Busta 929
5HjL8Wcg8TdKTABDci2mB7,124479,"fado, portuguese pop",48,Ana Moura
4zhMand4AowXuUz4VpGiTJ,124448,portuguese pop,43,BÃ¡rbara Bandeira
3yzRiNMZdTsSUgplcyYZ4i,124388,country rap,65,Blanco Brown
1VmIfQToGVtxmv2w3QtyVY,123904,"german alternative rap, german hip hop, german trap",57,Symba
3Q2ya2vGeOhQ9CaF9wWNP6,123707,irish pop,58,Shane Filan
2u01kCKA5wDvvztuH8lyT0,123538,"deathstep, dubstep, edm, electro house, electronic trap, riddim dubstep",53,SVDDEN DEATH
2WxjxdeF7GGdcCK276qViY,123152,,64,Natalie Taylor
6UWiE4V9p2HK4C74A0CGKB,123149,"french indie pop, french rock, rock independant francais",50,Skip the Use
205i7E8fNVfojowcQSfK9m,123126,"australian house, deep groove house, edm, electro house, house",62,Dom Dolla
0MfC3pip8rY8OFLJVVNvBO,122823,canadian singer-songwriter,48,Nicole Dollanganger
7rT5vCRSip37zugzc8KN4i,122611,"australian country, australian pop, australian rock",53,Lee Kernaghan
2mF7ygWz9oyJ3L6ZPWlZVH,122198,"afro soul, south african pop",41,Vigro Deep
73BDzWqbf1grbgQ8xYn2ou,122118,"french indie pop, french pop, new french touch, nouvelle chanson francaise",59,Ben MazuÃ©
0aMqt2uGLuHj4eI8oXgVzN,121674,mexican pop,69,Christian ChÃ¡vez
3CbYyyd8wH3RT6t0jwpdzC,121441,"canadian hip hop, canadian trap",64,Murda Beatz
5EGOerlVYxwqxaTLEWumBR,121321,"french indie pop, french indietronica, french synthpop, new french touch, tropical house",57,Synapson
7Mhp3513Ydxqu2u1JMiQFg,120566,"afrikaans, south african pop",44,Ricus Nel
2PeqTZKroEc2oDwTfmB2al,120153,australian rock,52,The Angels
3XYaWzAVTUeNetMigezvS5,120046,"afrikaans, south african country, south african pop",45,Steve Hofmeyr
0cXE2SrE0M4Vn7F2NVzG6q,119940,"german rock, partyschlager, schlager",58,Mickie Krause
0VitAFMCI2apQxKzDjg1PU,119912,"italian hip hop, trap italiana",60,BLOODY VINYL
04Hrgux8cIaNJKUAX7WwJN,119606,"afro soul, afropop, kwaito, south african pop, south african pop dance",44,Mafikizolo
3OpnoUqoRIHWbsFs4Nw0NQ,119589,"adult standards, lounge, swing, vocal jazz",46,Nat King Cole Trio
15NSFL63oPhmpXLcZHny2N,119480,"classical piano, turkish classical performance, turkish jazz",52,FazÄ±l Say
2QWrpLRDeBD1NwWAsytBRi,119427,"italian adult pop, italian indie pop",52,Diodato
72aE07MxpePfCELo4vGZcK,119304,"brazilian hip hop, funk carioca",63,MÃ£olee
4HSiNCPhdU2snKaVJytlUM,119260,"turkish hip hop, turkish trap, turkish trap pop",57,Zen-G
0BZ3BHzfYwpd3k5TDnvAz8,119254,"bubblegum dance, eurodance, europop, german techno, hip house",58,Culture Beat
7zY0DMisq1oYXvNNgGwHBY,119218,"dominican pop, pop reggaeton, urbano espanol",59,Juanfran
0Q5EUbHvUWlYpSwmKKbUSF,119150,"conscious hip hop, french hip hop, french reggae, rap conscient, rap marseille",50,Keny Arkana
6sBSLIunx1Je0Y2T77wpkP,118801,"turkish hip hop, turkish trap, turkish trap pop",68,Motive
4tejKImNVmDcORNBuZ1l14,118327,tollywood,54,Kala Bhairava
5rGrDvrLOV2VV8SCFVGWlj,118132,"dance pop, edm, electro house, pop dance, slap house, tropical house",79,Imanbek
281AuR0rWkBECMeaAB0pSA,118101,"french hip hop, pop urbaine, rap calme, rap francais",51,Ateyaba
2t5LZnlhZW4ctjLQE9qoae,118016,cumbia villera,52,Grupo Sombras
7zGKMkRT4IMLgAJmFhf5cz,117424,"cumbia chilena, cumbia ranchera, cumbia villera",53,Grupo Red
0JYmighF3zbuA81Di54CZN,117416,instrumental grime,59,S-X
7sAmHLY4Fs2rweYwdcQtft,117105,turkce slow sarkilar,57,Kendimden Hallice
348pk4o3EhKmsSahzuClSf,117029,"argentine indie, electronica argentina, trap argentino",53,CA7RIEL
5l4GdLELvdnXZVT5g947i3,116922,"argentine alternative rock, argentine indie, electronica argentina, latin rock, pop argentino",53,LOUTA
5D3muNJhYYunbRkh3FKgX0,116629,acoustic pop,66,Chord Overstreet
1DxUdl4z0N2hLqU7U6yqwc,116581,"austrian hip hop, deep german hip hop, german hip hop, german trap",56,Money Boy
62huveC2Mmi9nfW0ySqNwo,116535,"kizomba, musica santomense, portuguese pop",52,Djodje
0PVPI2jOWDJtWpOxrXnT6F,116418,"deep german hip hop, german hip hop, german trap",64,Edo Saiya
5sRQkVexJlax2iISuqL8cV,116176,"german drill, german hip hop, german underground rap",61,Kalazh44
5Ynf8bbQV9ICbK3vZoPxGF,115559,"brazilian hip hop, musica capixaba, rap capixaba, trap brasileiro",60,Dudu
2XkCa3HcntokIgOP5N3QO7,115163,"chanson, french indie folk, french indie pop, french pop, french rock, nouvelle chanson francaise",58,CamÃ©lia Jordana
6oVuIgUWHJFOGb26gVuGsX,115151,"afro soul, amapiano, south african pop",43,Mfr Souls
0wsuu0i3CbgYaormvhnXat,114811,"desi pop, punjabi pop",47,Barbie Maan
71hhKLR9oCOsHLdRIoQ5OU,114555,"pinoy hip hop, pinoy trap, tagalog rap",48,King Badger
3IJFGnsUboabVEbJz1UR91,114405,"australian pop, australian rock",46,Noiseworks
2sYOUJa6fNc4ke4Zo6EkZ4,114115,"chanson, french pop, variete francaise",50,Les Frangines
1huEHiP7LUQ8QJHXbzrtDu,113961,"german dance, german techno, partyschlager",56,Die Atzen
1CFhifYnc1SnQc4ilM6aWe,113649,"batidao romantico, brega funk",38,Mc Elvis
2BbbmzjRFPhzLWrLQxvlus,113622,"bhangra, desi pop, punjabi pop",54,Aman Hayer
0iqkVK6sTXi7DZWWOeKy8Q,113352,"opm, pinoy hip hop, pinoy r&b",53,PDL
1rdXEdH8SRIqbuTbzQzd93,112897,"funk carioca, musica popular paraense, pop lgbtq+ brasileira, tecnobrega",50,Jaloo
2TUYtKan3NuDy9JexzL4db,112821,"anadolu rock, arabesk",52,Murat GÃ¶Äebakan
0Yg29FX1M4ayqjXs0ttZFq,112703,"rap chileno, trap chileno, trap latino",60,Young Cister
4vIsAZx8AolYa6paJphDGY,112639,"desi pop, punjabi pop",50,Nirvair Pannu
6IYoNcihnYWgtCHRTLxk7H,112529,"french hip hop, pop urbaine",45,Nessbeal
7fObcBw9VM3x7ntWKCYl0z,112491,"dance pop, urban contemporary",67,Colby O'Donis
0xAI0encQKIoTvNQXPh1ts,112479,"afro house, afro soul, south african house, south african pop",41,Heavy-K
40PllTYqoDKRna2jm9Gf8D,112461,"turkish hip hop, turkish trap pop",46,Grogi
5fSVkkuijRIpxuvSqysYiP,112438,"sad lo-fi, sad rap",71,SnÃ¸w
3QKeYTHlgDrec7FDej6XiN,112314,turkish hip hop,49,Aga B
768O5GliF0bqscyghggrbE,112301,"trap chileno, trap latino, trap triste",67,PolimÃ¡ Westcoast
5wQDQFm7Ku8WWGi5xqJ9lp,112019,"desi pop, modern bollywood",59,Jyotica Tangri
4ulY4o7oEoqJlqc0V6R3Bc,111945,"funk carioca, funk consciente, funk ostentacao, funk paulista",44,Mc Bola
5J7rXWjtn5HzUkJ4Jet8Fr,111942,"trap boricua, trap latino, urbano espanol",63,Alvaro Diaz
3tzacGOmngxUV8W8lU9h3Q,111700,cumbia,59,La Delio Valdez
6DDTbUgrNrVcAJFVrOjmVK,111683,"brazilian hip hop, rap pernambucano",52,Diomedes Chinaski
4iskZiURUeGrFszONfpCCB,111521,latin viral rap,41,TheGrefg
0bdJZl7TDeiymDYzMJnVh2,111135,"canadian hip hop, canadian trap, toronto rap, trap, trap soul",63,Preme
1lEXbUjKjHQ7uc9jFfEViJ,111004,pop r&b,37,TGT
799GDxXgsUDuGSbh5HJ3Kv,110960,"turkish alternative, turkish modern jazz, turkish pop",49,Tuna KiremitÃ§i
2TiXt00aPsggbxZxL1RaG7,110730,german hip hop,52,KUMMER
5bv5RplEOwdCvhq0EILh9E,110405,"francoton, reggaeton",68,Lucenzo
6HQ6vf4AloXyVNdyJhrX1J,109809,"deep house, deep tropical house, edm, german dance, pop dance, pop edm, tropical house",66,GAMPER & DADONI
2Y3kRJYYun9lDcRMM7ulQg,109791,"brega funk, funk carioca",46,MC Bruna Alves
5ImkeVBlU11axX5QwOWg12,109631,"dembow, dominican pop, rap dominicano, trap dominicano",49,Black Jonas Point
3iuDJzaIhy7gDPgmUW2ujw,109613,guaracha,60,Fumaratto
2Bjh5lfBvG5Oy6gCtpSGy2,109457,"afro soul, naija worship, south african gospel, south african jazz, south african pop",44,Benjamin Dube
3Q4vUSwEp9P7ussNXBpHbZ,108960,arabesk,43,Hakan TaÅÄ±yan
3m5qlPf2OkihLz3dRYnkPA,108897,"colombian pop, latin, latin pop, reggaeton, reggaeton colombiano, trap latino",67,Ovy On The Drums
1GKIlPFdcewHtpDVCQ8zmJ,108873,"perreo, reggaeton, reggaeton flow, trap latino",72,Brray
0DAaoRtoM8z0DHIhIzP4mJ,108807,"cook islands pop, fijian pop, jawaiian, melanesian pop, pacific islands pop",55,Fiji
4VivsO1n4n2Mi2Btyb5gfL,108616,"australian dance, australian indie, australian pop, indie dream pop, indie soul",58,Cosmo's Midnight
6Wlvsn3IPHiZwAv02lB5eC,108613,sertanejo pop,65,Ãcaro e Gilmar
4StQh17zinsbJ4r5ekmPj7,108520,"argentine hip hop, trap argentino",50,CoqeÃ©in Montana
1rT9J8vtPCzEKL7oGntxnr,108433,"french hip hop, pop urbaine, rap francais",53,RÃ©my
0Q35wRRhdsU8EbsJ1eouCY,108379,"kiwi rock, nz reggae, pacific islands pop, reggae fusion, ska jazz",47,The Black Seeds
5QNm7E7RU2m64l6Gliu8Oy,108285,contemporary country,70,HARDY
0oW137oXCLwA5b4uYRxvIn,108039,"afro soul, south african pop",51,Daliwonga
2f7f3AmL16mmiAmYnxmmfx,107753,"german indie, german indie folk, german pop",62,Provinz
3zkbEQouXdzjcD4cxoFuO9,107726,cuarteto,49,Jean Carlos
6PFydyUHMKD2jm5NXzRPiK,107694,"australian alternative rock, australian rock",50,Mental As Anything
5qrzeukNCU5ixZH3LhQi2j,107441,"brooklyn drill, nyc rap",52,Jay Gwuapo
5TM9R6dNoJSMq23yZQD6Ee,106819,nyc rap,51,Don Q
0JlQaGJZfrqYeZG1AQICxp,106303,aussie drill,55,Hp Boyz
65jIUih0ZeTUJhSTRuYxpi,105963,"reggaeton, reggaeton flow, trap latino",65,Omy de Oro
1cYA2rnKwpVYe9iVH3Djjm,105932,"french hip hop, rap calme",55,Yuzmv
543f0NvGig5Moo9XROTUur,105836,"opm, pinoy rock",52,Ebe Dancel
4x6n41nYGT6O61pSfgW4z7,105748,"afro house, afro soul, deep house, south african alternative, south african house, south african pop",47,Black Motion
01e2lCvLZ4fLUIRy68nptH,105738,"deep euro house, tropical house",60,Wankelmut
37G8DfNgO4mQ3PKh5droSo,105666,cubaton,53,"Osmani Garcia ""La Voz"""
4lR4w01uPOblBqpIAzuCzL,105632,german hip hop,55,Noah
1ZjPqYngrwDa5ZqwAPcj5o,105122,"french hip hop, old school rap francais, rap conscient, rap inde, rap marseille",50,Shurik'n
0mzTssRDPIQVH5wSNzOdFZ,105107,"canadian pop, candy pop, electropop, post-teen pop",44,Fefe Dobson
3hq7WoPJsrRP0KMSLhUgRz,104855,"forro, sertanejo pop",65,Murilo Huff
7Ceg1mJmu4lAzuhQU9hQFJ,104715,"brazilian hip hop, musica triste brasileira, pop rap brasileiro",59,Knust
0Y30TbA4p8SAfCzy2AFBa8,104684,"latin, latin hip hop, reggaeton",60,Yaviah
4oZolC0sCwCAKqsNXfRlVS,104424,cumbia pop,63,The La Planta
1wmiQ6ytATiGnJs6uFluKO,104282,"art pop, bay area indie, chillwave, indie pop, indie rock, oakland indie, small room",51,Jay Som
