track_id,times_in_daily_chart,top_peak_pos,avg_chart_pos,total_streams,January_streams,February_streams,March_streams,April_streams,May_streams,June_streams,July_streams,August_streams,September_streams,October_streams,November_streams,December_streams,popularity,explicit,name,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1DWZUa5Mzf2BwzpHtgbHPY,15,98.0,131.0,511379.0,511379.0,,,,,,,,,,,,75,False,Good News,Mac Miller,4LLpKhyESsyAXpc4laK94U,0.794,0.32,1.0,-12.92,0.0,0.173,0.853,0.134,0.112,0.241,174.088,342040.0,4.0
58GV8DCjojFSplLejcHIYu,13,75.0,126.0,500071.0,,140204.0,359867.0,,,,,,,,,,77,False,i'm so tired...,"Lauv, Troye Sivan","5JZ7CnR6gTvEMKX4g70Amv, 3WGpXCj9YhhfX11TToZcXP",0.599,0.733,11.0,-7.058,1.0,0.203,0.176,0.0,0.242,0.534,102.211,162583.0,4.0
3gwoz4xZuye0agjYgrC2je,14,88.0,102.0,498109.0,,,,,,,361864.0,136245.0,,,,,63,False,Easy,Troye Sivan,3WGpXCj9YhhfX11TToZcXP,0.639,0.569,0.0,-7.236,0.0,0.0487,0.0581,0.000169,0.108,0.616,142.967,226781.0,4.0
07Oz5StQ7GRoygNLaXs2pd,16,110.0,141.0,494823.0,494823.0,,,,,,,,,,,,70,False,Good as Hell (feat. Ariana Grande) - Remix,"Lizzo, Ariana Grande","56oDRnqbIiwx4mymNEv7dS, 66CXWjxzNUsdJxJ2JdwvnR",0.668,0.892,5.0,-3.001,0.0,0.0645,0.298,0.0,0.735,0.478,95.927,159011.0,4.0
285pBltuF7vW8TeWk8hdRR,19,145.0,177.0,494189.0,494189.0,,,,,,,,,,,,84,True,Lucid Dreams,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,0.511,0.566,6.0,-7.23,0.0,0.2,0.349,0.0,0.34,0.218,83.903,239836.0,4.0
4Aor9l4tiok1Llkbu0vREb,15,77.0,100.0,493972.0,,,,,401832.0,92140.0,,,,,,,57,False,Puhon,TJ Monterde,7LvDTuFCBv08xm6u1pOMK0,0.524,0.583,7.0,-4.947,1.0,0.0717,0.403,0.0,0.0845,0.691,179.758,240168.0,4.0
2M9j38t0cz0lGTtLqxRT3r,14,86.0,107.0,484888.0,,,,,,,484888.0,,,,,,53,True,Love In My Pocket,Rich Brian,2IDLDx25HU1nQMKde4n61a,0.832,0.615,0.0,-7.948,0.0,0.0351,0.02,0.0,0.11,0.77,113.017,223093.0,4.0
1cL3ucXzG2hj3XOUPIWdvZ,6,43.0,45.0,484061.0,484061.0,,,,,,,,,,,,71,False,Feelings,Lauv,5JZ7CnR6gTvEMKX4g70Amv,0.694,0.466,9.0,-6.758,1.0,0.0384,0.0934,0.0,0.098,0.246,103.018,189613.0,4.0
03o4HPzUwftpgAPNQSuaBS,15,84.0,111.0,474378.0,,,,,182951.0,291427.0,,,,,,,53,False,This Love Isn't Crazy,Carly Rae Jepsen,6sFIWsNpZYqfjUpaCgueju,0.632,0.728,6.0,-5.759,0.0,0.0604,0.00308,0.0,0.278,0.252,117.981,233373.0,4.0
7E1jVNoWuemqUryI4FxsVD,12,50.0,128.0,465074.0,,,,,,,,,,70666.0,394408.0,,66,False,off the table (with The Weeknd),"Ariana Grande, The Weeknd","66CXWjxzNUsdJxJ2JdwvnR, 1Xyo4u8uXC1ZmMpatF05PJ",0.411,0.522,0.0,-7.295,1.0,0.0981,0.519,0.0,0.398,0.382,88.332,239949.0,1.0
1FvNOyyBpkZaAZBASx3BH8,11,59.0,116.0,464104.0,,,,,,,,,,464104.0,,,57,False,i still talk to jesus,LANY,49tQo2QULno7gxHutgccqF,0.502,0.331,7.0,-9.891,1.0,0.0666,0.524,3.85e-05,0.103,0.241,166.863,256480.0,3.0
3fNpKcMrEDrnjahY9kN5fQ,17,151.0,173.0,461014.0,461014.0,,,,,,,,,,,,44,False,Alab (Burning),SB19,3g7vYcdDXnqnDKYFwqXBJP,0.715,0.927,0.0,-2.12,1.0,0.0604,0.0176,0.0,0.34,0.792,119.974,182750.0,4.0
4Dr2hJ3EnVh2Aaot6fRwDO,18,165.0,184.0,458841.0,458841.0,,,,,,,,,,,,68,False,Blueming,IU,3HqSLMAZ3g3d5poNaI7GOU,0.819,0.674,0.0,-3.145,1.0,0.0587,0.0849,0.0,0.0667,0.682,106.032,217053.0,4.0
4LEK9rD7TWIG4FCL1s27XC,1,2.0,2.0,448891.0,,,,,,,448891.0,,,,,,51,False,cardigan,Taylor Swift,06HL4z0CvFAxyc27GXpf02,0.613,0.581,0.0,-8.588,0.0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560.0,4.0
1TaQciB8qqRZ9fxWGhS65X,16,96.0,151.0,446612.0,,,,,,150788.0,151429.0,115641.0,,28754.0,,,66,False,Don't Know What To Do,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,0.628,0.64,6.0,-4.164,0.0,0.049,0.0992,0.0,0.138,0.409,129.815,201081.0,4.0
