track_id,times_in_daily_chart,top_peak_pos,avg_chart_pos,total_streams,January_streams,February_streams,March_streams,April_streams,May_streams,June_streams,July_streams,August_streams,September_streams,October_streams,November_streams,December_streams,popularity,explicit,name,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2WRTnY0slmFgWcrmEr8dPj,153,1.0,31.0,41274871.0,,,,,,,956563.0,16177617.0,9265676.0,6849937.0,4263953.0,3761125.0,59,False,BlÃ¤ulich,Apache 207,1qQLhymHXFPtP5U8KNKsm6,0.79,0.704,10.0,-7.935,0.0,0.417,0.069,0.000658,0.113,0.212,154.007,196213.0,4.0
51Of5p3lKZeOg6itfs4og4,218,12.0,48.0,41252484.0,,,,,336311.0,3663852.0,8057859.0,8220806.0,6999678.0,5781008.0,4476389.0,3716581.0,78,False,Lovefool,twocolors,7ACEUD7UsmmXrnj4OLt8f9,0.677,0.766,6.0,-6.896,1.0,0.0568,0.0219,6.81e-06,0.129,0.198,123.062,190488.0,4.0
0sf12qNH5qcw8qpgymFOqD,79,2.0,3.0,40747425.0,15953403.0,15581217.0,9212805.0,,,,,,,,,,91,False,Blinding Lights,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,0.513,0.796,1.0,-4.075,1.0,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573.0,4.0
62aP9fBQKYKxi7PDXwcUAS,228,8.0,70.0,39935836.0,,,2397036.0,7919706.0,8708814.0,7199447.0,5812499.0,4195321.0,2259757.0,1280029.0,,163227.0,80,False,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee","1lmU3giNF3CSbkVSQmLpHQ, 4ArPQ1Opcksbbf3CPwEjWE",0.674,0.774,11.0,-7.567,0.0,0.0892,0.0686,0.00188,0.393,0.33,112.05,176547.0,4.0
07f2b3CTdgKKlhv0mqUksz,357,26.0,95.0,39786981.0,6217239.0,4819552.0,4236392.0,3476228.0,3472430.0,2985396.0,2954796.0,2703869.0,2485746.0,2475592.0,2171246.0,1788495.0,60,True,Vermissen (feat. Henning May),"Juju, Henning May","4sg4no0TXdsrM1s4SVUwNF, 1cH0i2n6YLrWFDDemqztay",0.717,0.668,9.0,-5.003,0.0,0.0554,0.169,0.0,0.0673,0.464,89.045,161882.0,4.0
2u8AXJyk8pICzj2wyPBL0b,353,20.0,100.0,39292312.0,6440677.0,4610742.0,4414860.0,3276398.0,3568267.0,3215851.0,3439803.0,2685908.0,2225207.0,2114954.0,1864534.0,1435111.0,66,False,2002,"Sido, Apache 207","4Yttlv9ndGjCDCVLqM7ACq, 1qQLhymHXFPtP5U8KNKsm6",0.657,0.691,8.0,-7.907,0.0,0.236,0.213,0.0,0.099,0.493,160.106,237157.0,4.0
7qEHsqek33rTcFNT9PFqLf,364,37.0,103.0,36870255.0,4718024.0,3984483.0,3808630.0,3273755.0,3152764.0,2793218.0,2632848.0,2435891.0,2426942.0,2654046.0,2545828.0,2443826.0,86,False,Someone You Loved,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,0.501,0.405,1.0,-5.679,1.0,0.0319,0.751,0.0,0.105,0.446,109.891,182161.0,4.0
7hxHWCCAIIxFLCzvDgnQHX,105,2.0,11.0,36697784.0,,,,,,,,,6030399.0,13787087.0,10053466.0,6826832.0,79,True,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money, Gunna, Don Toliver, NAV","6MPCFvOQv5cIGfw3jODMF0, 2hlmm7s2ICUX0LVIhVFlZQ, 4Gso3d4CscCijv0lmajZWs, 7rkW85dBwwrJtlHRDkJDAC",0.8,0.658,1.0,-6.142,0.0,0.079,0.25,0.0,0.111,0.462,140.042,195429.0,4.0
6UelLqGlWMcVH1E5c4H7lY,237,15.0,70.0,36205783.0,938814.0,,,,810443.0,4100933.0,6464694.0,7565458.0,6175631.0,4408954.0,3179285.0,2561571.0,88,False,Watermelon Sugar,Harry Styles,6KImCVD70vtIoJWnq6nGn3,0.548,0.816,0.0,-4.209,1.0,0.0465,0.122,0.0,0.335,0.557,95.39,174000.0,4.0
2RaKlveGCllSaXloN8kmzV,268,7.0,101.0,35685350.0,9618812.0,7024130.0,4752252.0,3014642.0,2817432.0,2601197.0,2398737.0,1471764.0,604145.0,722397.0,,659842.0,64,False,Alien,RIN,18ISxWwWjV6rPLoVCXf1dz,0.835,0.601,6.0,-6.411,1.0,0.0562,0.298,0.0,0.111,0.853,137.998,208947.0,4.0
