track_id,times_in_daily_chart,top_peak_pos,avg_chart_pos,total_streams,January_streams,November_streams,February_streams,March_streams,April_streams,May_streams,June_streams,July_streams,August_streams,September_streams,October_streams,December_streams,popularity,explicit,name,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
41L3O37CECZt3N7ziG2z7l,42,12.0,32.0,12227137.0,8985209.0,,3241928.0,,,,,,,,,,72,False,Yummy,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,0.687,0.514,9.0,-6.612,0.0,0.0897,0.366,0.0,0.116,0.494,145.921,210427.0,4.0
3tU3UAasaDA9OixXGC3O33,93,50.0,109.0,12163581.0,4821236.0,,3710233.0,3443862.0,188250.0,,,,,,,,55,False,Fingindo Maturidade - Ao Vivo,"Mano Walter, Gustavo Mioto","35YkpX0zYwHG8vOIhObvxP, 1X6ORK7IekgmyjV6IFPszP",0.577,0.919,5.0,-3.194,1.0,0.0982,0.286,0.0,0.943,0.736,166.059,189003.0,4.0
7McCAKExE8KsI2q4Y8wx4U,114,77.0,110.0,12067493.0,,,,,1383256.0,3349538.0,3284682.0,3296276.0,753741.0,,,,60,False,Dois Enganados,"Murilo Huff, MarÃ­lia MendonÃ§a","3hq7WoPJsrRP0KMSLhUgRz, 1yR65psqiazQpeM79CcGh8",0.705,0.56,1.0,-4.098,1.0,0.036,0.699,0.0,0.857,0.502,105.027,172751.0,4.0
3AzjcOeAmA57TIOr9zF1ZW,91,11.0,98.0,12043858.0,,,,1554298.0,5179832.0,3293645.0,1872216.0,143867.0,,,,,76,False,Physical,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,0.647,0.844,0.0,-3.756,1.0,0.0457,0.0137,0.000658,0.102,0.746,146.967,193829.0,4.0
4cjowWOdLUKomiRwhWpRXJ,106,49.0,144.0,12043506.0,,3318163.0,,,,138640.0,954409.0,,,618709.0,3473789.0,3539796.0,55,False,Hb20,Tierry,4FUMTycjZlEY6ZxMgqNjC8,0.554,0.632,5.0,-5.196,0.0,0.082,0.172,0.0,0.243,0.758,129.285,142192.0,4.0
1oQppEGTHYN53xfEaTz4ua,86,62.0,101.0,11889307.0,5040318.0,,4076791.0,2772198.0,,,,,,,,,60,False,VAI MENINA,PEDRO SAMPAIO,5wbf52LA6kcaboHSN6NEF1,0.795,0.878,1.0,-3.261,0.0,0.278,0.413,0.0,0.0968,0.963,149.971,122435.0,4.0
0AVDN1LiDn0abh39xqDRtQ,127,84.0,163.0,11823810.0,,266766.0,2863367.0,3031273.0,1695386.0,1585463.0,659658.0,154139.0,,493678.0,1074080.0,,49,True,Rave Jogando o L,"Mc Gw, Mc Theuzyn, DJ Piu","0f1IECbrVV952unZkzrsg2, 7yZkw5YbljzgNK66KpnRbf, 1pJmGoAf22z9Yrp35lRFzI",0.885,0.666,10.0,-4.28,1.0,0.295,0.305,3.86e-06,0.283,0.901,131.949,216624.0,4.0
39Yp9wwQiSRIDOvrVg7mbk,86,13.0,87.0,11745054.0,,,,,1785404.0,5154925.0,3311386.0,1493339.0,,,,,78,True,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi","2PaZWGu5T5nHjY2xxAkFsT, 0Y5tJX1MQlPlqiwlOH1tJY, 0fA0VVWsXO9YnASrzqfmYu",0.716,0.537,0.0,-7.648,0.0,0.0514,0.233,0.0,0.157,0.28,129.979,165978.0,4.0
3ZkTtSBN1wcSw35F8GDRmr,102,57.0,132.0,11586798.0,1969770.0,,4016959.0,3191474.0,1082413.0,1026388.0,227748.0,72046.0,,,,,48,False,Chora AtÃ© Perder a Fala - Ao Vivo,Gusttavo Lima,7MiDcPa6UiV3In7lIM71IN,0.805,0.877,1.0,-2.978,0.0,0.0449,0.265,0.0,0.281,0.802,126.941,189866.0,4.0
6Diq6oBnDVzsrNcRllXRbM,111,108.0,144.0,11581470.0,3844791.0,,3393972.0,2921068.0,1421639.0,,,,,,,,61,True,Maldita de Ex,Mc Leozin,6mKwmTMzDrye9elc8JWiw3,0.811,0.583,6.0,-0.969,0.0,0.0306,0.194,0.000256,0.0685,0.673,133.054,164258.0,4.0
3VQF7gLCASQQ3lQkOnFBhz,109,61.0,115.0,11567276.0,,,,,1032897.0,2928994.0,3618076.0,2753985.0,1233324.0,,,,43,False,O Amor Que Tu Perdeu,"Mila, MC JottaPÃª","606eWexxNhc6Mj0RuCxMA9, 5GqnSMX8p2hxqsM6LqDty3",0.743,0.865,2.0,-1.753,1.0,0.056,0.492,0.0,0.221,0.78,79.997,130500.0,4.0
79BHjj4YkvbpOlMvG6wf3n,88,26.0,93.0,11539252.0,,,,,1901211.0,3673811.0,5030960.0,933270.0,,,,,36,False,boa memÃ³ria - Ao Vivo,Luan Santana,3qvcCP2J0fWi0m0uQDUf6r,0.394,0.498,7.0,-6.853,1.0,0.0341,0.759,0.0,0.518,0.4,132.74,214088.0,4.0
0DWUfq7vSAArkz82XHnuGm,77,47.0,82.0,11535577.0,,,,,,526538.0,2462035.0,5479902.0,3067102.0,,,,48,True,SEM LIMITES,"WC no Beat, LUDMILLA, VitÃ£o","2QjS2N6sORI7H4qbf6xitS, 3CDoRporvSjdzTrm99a3gi, 06lnOkY99sXVW44Y0M4BDP",0.721,0.599,4.0,-5.41,0.0,0.299,0.416,0.0,0.14,0.665,141.946,171371.0,4.0
5gTgQBtNP08fUijxpEgmzF,49,40.0,55.0,11514855.0,,3797406.0,,,,,,,,,,7717449.0,72,False,Ã Problema,Matheus & Kauan,2Z0lRIqr997lIUiPtrpKCr,0.626,0.776,10.0,-6.66,1.0,0.189,0.486,0.0,0.108,0.696,129.765,184149.0,4.0
6Teco2qa7OBfa7mjaMYSbO,74,45.0,103.0,11456272.0,,4952772.0,,,,,,,,,2319666.0,4183834.0,44,False,Casa de Praia - Ao Vivo,"Os BarÃµes Da Pisadinha, Thiago Brava","5Lv2GUVwqmQBPwrTrxucE5, 1LGh5vyaoQP9bgTwLSMTyW",0.633,0.935,6.0,-1.95,0.0,0.0663,0.44,0.0,0.772,0.96,168.064,146577.0,4.0
1zI3RU0boCVsAXChjCvESu,119,115.0,159.0,11450842.0,3531159.0,,2911963.0,2904251.0,1349426.0,428786.0,325257.0,,,,,,64,False,AtÃ© que enfim - Ao vivo,Ferrugem,5ZfBThYiIIhL7jHMG8gDB2,0.568,0.703,3.0,-5.268,1.0,0.034,0.538,0.0,0.922,0.74,139.889,224182.0,4.0
4Y0gR2tYML083T6b2vhJrn,44,35.0,48.0,11387352.0,,3081149.0,,,,,,,,,,8306203.0,69,True,Liberdade ProvisÃ³ria - Ao Vivo,Henrique & Juliano,3p7PcrEHaaKLJnPUGOtRlT,0.675,0.685,1.0,-5.937,1.0,0.0525,0.627,0.0,0.923,0.7,108.157,187986.0,4.0
0sf12qNH5qcw8qpgymFOqD,77,36.0,97.0,11356347.0,3349499.0,,4357661.0,3649187.0,,,,,,,,,91,False,Blinding Lights,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,0.513,0.796,1.0,-4.075,1.0,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573.0,4.0
0NRP5OIrTcgGvttJlSLO0n,106,79.0,142.0,11304273.0,4238727.0,,3189695.0,2826202.0,781186.0,268463.0,,,,,,,55,False,AtÃ© o cÃ©u,"Anitta, MC Cabelinho","7FNnA9vBm6EKceENgCGRMb, 1WQBwwssN6r8DSjUlkyUGW",0.628,0.874,1.0,-1.818,0.0,0.0613,0.391,0.0,0.337,0.691,81.967,166829.0,4.0
6sPBi0qLI6KM3yXX56NxsA,15,2.0,4.0,11250405.0,,,,,,,,,,,,11250405.0,62,False,Meia Noite (VocÃª tem meu Whatsapp),TarcÃ­sio do Acordeon,48HORs6F9P7IgdyKrk4MZC,0.709,0.816,11.0,-4.787,0.0,0.0346,0.685,0.0,0.146,0.921,150.06,237900.0,4.0
1WTJdd2atKxhUrbvUHjNDt,58,52.0,69.0,11238023.0,,5141138.0,,,,,,,,,,6096885.0,51,False,Segunda TaÃ§a - Ao Vivo,"JoÃ£o Bosco & Vinicius, Matheus","7zIRO89G0FBAQtGMHO1Wa0, 3drLodjKeTMvZMvx07Q3Ku",0.61,0.867,9.0,-3.942,1.0,0.176,0.471,0.0,0.83,0.717,81.023,180346.0,4.0
01wavOnjFBNgdMWBFYIAP4,115,108.0,158.0,11114238.0,3556742.0,,2948271.0,2880292.0,1665810.0,63123.0,,,,,,,62,False,50 Vezes - Ao Vivo,"Sorriso Maroto, Dilsinho","1fUSLFr4WUBx7joEcGwpvG, 4NUePmzDvCYqilXBFa91Hg",0.561,0.65,7.0,-6.43,1.0,0.0277,0.816,1.61e-06,0.952,0.597,147.899,184107.0,4.0
2tnVG71enUj33Ic2nFN6kZ,138,128.0,177.0,11001837.0,1124726.0,,1965456.0,1309330.0,1929667.0,1985242.0,1066879.0,1261150.0,359387.0,,,,83,False,Ride It,Regard,4ofCBoyEiGSePFAG500xev,0.88,0.751,7.0,-4.258,0.0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,157606.0,4.0
5r9CZJMoMmxio2AnJdxuDS,32,24.0,30.0,10980896.0,,269004.0,,,,,,,,,,10711892.0,73,False,Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,"Grupo Menos Ã Mais, Di PropÃ³sito, Vou Zuar","6vTqEFbTtTRJsuIpzZgjxi, 2uSwBbWqsXgoMYQjynmwQ7, 5x2zeeLVXEDaMHRaRmH3FD",0.437,0.798,2.0,-3.928,1.0,0.0792,0.603,0.0,0.552,0.706,157.828,521088.0,4.0
2XymTaHTrQWDEuSyhfZvqF,66,6.0,112.0,10876807.0,,1025707.0,,,,,,,,5877894.0,3596527.0,376679.0,64,True,Antes,MatuÃª,5nP8x4uEFjAAmDzwOEc9b8,0.769,0.611,1.0,-4.229,1.0,0.0601,0.12,0.0,0.338,0.548,149.949,169092.0,5.0
27ycaQnQAxaPiyeg3nr2aB,93,37.0,125.0,10873195.0,,1828200.0,,,,,,,2706320.0,3632191.0,2706484.0,,75,False,Midnight Sky,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,0.705,0.814,4.0,-5.466,0.0,0.0346,0.00115,0.00312,0.203,0.259,110.0,223279.0,4.0
0YqTL3nSL36OFdHwHoqCag,10,1.0,2.0,10861712.0,,,,,,,,,,,,10861712.0,68,True,MODO TURBO,"LuÃ­sa Sonza, Pabllo Vittar, Anitta","4PzYKhC14sTJNEr0dzoo0d, 6tzRZ39aZlNqlUzQlkuhDV, 7FNnA9vBm6EKceENgCGRMb",0.655,0.726,10.0,-7.628,0.0,0.0796,0.334,3.13e-06,0.232,0.766,160.064,150260.0,4.0
1Cv1YLb4q0RzL6pybtaMLo,113,72.0,127.0,10831181.0,,,,1605887.0,3309023.0,2975869.0,2425693.0,514709.0,,,,,79,False,Sunday Best,Surfaces,4ETSs924pXMzjIeD6E9b4u,0.878,0.525,5.0,-6.832,1.0,0.0578,0.183,0.0,0.0714,0.694,112.022,158571.0,4.0
6hqQPoB1yYKcLfByfxO8he,109,100.0,163.0,10757386.0,3469869.0,,2931173.0,1423214.0,401853.0,297242.0,,397050.0,829435.0,723532.0,284018.0,,56,False,Na Cama Que Eu Paguei - Ao Vivo,"Wesley SafadÃ£o, ZÃ© Neto & Cristiano","1AL2GKpmRrKXkYIcASuRFa, 487N2T9nIPEHrlTZLL3SQs",0.548,0.846,6.0,-4.256,1.0,0.0741,0.0708,0.0,0.199,0.811,126.219,208155.0,4.0
2epD7jzjNfrQYxdSaODCvF,116,72.0,136.0,10715468.0,,,,441798.0,2635140.0,2936393.0,2997652.0,1356452.0,348033.0,,,,45,True,"Vai Luan, Rainha dos Faixa Preta","Mc Brunyn, Mc Moana","4wwEIIZHZG4WFy0PfZnKTn, 6mvvdYsewi0vnz6JYfE9D9",0.892,0.375,1.0,-8.492,1.0,0.161,0.0546,0.0,0.0746,0.437,141.148,161778.0,4.0
5EKHbW7mXcAR4hCyS3YXjb,101,51.0,149.0,10696779.0,4314990.0,,2943234.0,1193016.0,711113.0,704009.0,652566.0,177851.0,,,,,64,False,Atrasadinha - Ao Vivo,"Felipe AraÃºjo, Ferrugem","47uyFQHOD02S0lj9ptRpoB, 5ZfBThYiIIhL7jHMG8gDB2",0.676,0.844,7.0,-3.396,1.0,0.109,0.498,0.0,0.866,0.716,159.969,172767.0,4.0
7sl95MXCpM8WWsaH1BqvR3,94,75.0,134.0,10576264.0,3943427.0,,3275710.0,3112253.0,244874.0,,,,,,,,41,False,Do Copo Eu Vim (feat. MarÃ­lia MendonÃ§a) - Ao Vivo em BrasÃ­lia,"Diego & Victor Hugo, MarÃ­lia MendonÃ§a","3k68C6mNMJL6OaAdWeW2ZF, 1yR65psqiazQpeM79CcGh8",0.662,0.884,0.0,-3.239,1.0,0.064,0.67,0.0,0.45,0.705,117.038,144071.0,4.0
1JHvLQWHUoYuapwQikeDuD,59,39.0,99.0,10569375.0,,3163063.0,,,,,,,,,103220.0,7303092.0,72,False,Ele NÃ£o Tem,"Jonas Esticado, Gusttavo Lima","22jNvLBrXGKr4CcV2tw8Ag, 7MiDcPa6UiV3In7lIM71IN",0.656,0.85,7.0,-5.132,1.0,0.0384,0.363,0.0,0.53,0.918,155.042,212192.0,4.0
0C1cJj3ZNCS75sojrcMhZV,94,104.0,144.0,10383816.0,,3604834.0,,,,,,,,236153.0,3312855.0,3229974.0,63,True,Revoada do TubarÃ£o,"MC Ryan SP, Mc Kevin, Mc IG, MC Rick, Mc Brisola, Mc Davi, Dfideliz, Mc Dricka, Mc Vk, Mc Brinquedo, MC Paulin da Capital","75i9GaW2MJUgt4BkdUnuUY, 5pBMkZNIlbGTH3hrsQJqAa, 2q9wk5fkeU2C9CgCKdh4AN, 1mvpEXClANunyiHFtAXCxt, 2civFPMAiigAwTEUKkeRW2, 1cYhx7ZOhYoVmnDPb9KMwo, 0oNOkdVXXFaWC9tPb7Ol10, 4d175LvxCzxt5vHbJyv49q, 0QHeVlSNj20H73pBvefBNZ, 1SZXYhJz4sqEss888VmWLP, 592JnViQ2tot63c1SbtgK2",0.889,0.821,8.0,-2.415,1.0,0.184,0.265,0.0,0.0949,0.732,90.014,573334.0,4.0
0mpqoslgBvHcnbNZhK8wBO,98,100.0,156.0,10084844.0,,1370672.0,,,,,401040.0,1408152.0,2037935.0,1875292.0,2517338.0,474415.0,64,False,Fatalmente / SeparaÃ§Ã£o / Temporal - Ao Vivo,Grupo Menos Ã Mais,6vTqEFbTtTRJsuIpzZgjxi,0.595,0.874,7.0,-6.244,1.0,0.0615,0.459,4.21e-06,0.473,0.637,169.954,452096.0,4.0
4VfG3ntsNSyNr7lPZZyvTE,66,9.0,115.0,10053969.0,,4456903.0,,,,,,,,,2617481.0,2979585.0,61,False,Tudo que Eu Queria - Ao Vivo,Gusttavo Lima,7MiDcPa6UiV3In7lIM71IN,0.654,0.648,4.0,-4.462,1.0,0.0443,0.406,0.0,0.104,0.612,143.838,178688.0,4.0
09KUam5nfzNEXSSV9zWiT9,90,86.0,150.0,10035867.0,,1708313.0,,,,,,,1209716.0,2707313.0,3060906.0,1349619.0,54,False,O Matuto Se Apaixonou,Os BarÃµes Da Pisadinha,5Lv2GUVwqmQBPwrTrxucE5,0.771,0.803,6.0,-6.058,0.0,0.0378,0.628,0.0,0.0795,0.966,172.008,130512.0,4.0
3ZCTVFBt2Brf31RLEnCkWJ,90,62.0,139.0,9976985.0,3662198.0,,3753205.0,1905071.0,467275.0,189236.0,,,,,,,81,False,everything i wanted,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,0.704,0.225,6.0,-14.454,0.0,0.0994,0.902,0.657,0.106,0.243,120.006,245426.0,4.0
3bUDPTCStUeLcUgXgvepQh,80,87.0,125.0,9921620.0,,3818203.0,,,,,,,,,2051686.0,4051731.0,68,False,inesquecÃ­vel,"GIULIA BE, Luan Santana","0kjGPGtoyKwKVOZAKmv5K6, 3qvcCP2J0fWi0m0uQDUf6r",0.671,0.773,8.0,-5.479,0.0,0.0916,0.0716,0.0,0.122,0.616,99.942,186520.0,4.0
15kdyHRNcHSCTRjvHvmqrs,85,37.0,118.0,9866625.0,,,,,,,,4217331.0,3063890.0,2585404.0,,,44,False,Cobra Venenosa (feat. DJ Will22),"LUDMILLA, DJ Will22","3CDoRporvSjdzTrm99a3gi, 4WrL8YBVkibeodZIhBLjsn",0.823,0.679,1.0,-7.802,1.0,0.0724,0.0311,1.27e-05,0.415,0.596,150.135,121685.0,4.0
7jiGFTWeO3MmMN9dpHRjUZ,49,26.0,66.0,9715456.0,,6646101.0,,,,,,,,,2417511.0,651844.0,59,True,SÃ©culo 21,"Leo Santana, LuÃ­sa Sonza","7KVJCU4z5L4EUHILL8aMxR, 4PzYKhC14sTJNEr0dzoo0d",0.832,0.769,6.0,-7.023,1.0,0.0578,0.456,0.0,0.407,0.724,132.972,167838.0,4.0
3eekarcy7kvN4yt5ZFzltW,106,60.0,146.0,9689373.0,1699618.0,,327773.0,,1104799.0,3057748.0,2538446.0,960989.0,,,,,83,True,HIGHEST IN THE ROOM,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,0.598,0.427,7.0,-8.764,0.0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721.0,4.0
6TL6UYmqRVC5PuVQb0R1h5,86,99.0,140.0,9674738.0,,2622949.0,,,,,,,,2334177.0,3530556.0,1187056.0,45,False,Certo e Duvidoso (feat. Gaab) - Ao Vivo,"Marcos & Belutti, Gaab","0NsJZ5PMjqghGDuMzY7CuT, 2iK1rsbYstkSVn57M4s8ut",0.68,0.874,0.0,-3.911,0.0,0.109,0.286,0.0,0.577,0.916,154.033,154093.0,4.0
4pnlRYoaaGu24SuC3et5Pv,83,30.0,131.0,9651382.0,3291474.0,,582015.0,2276149.0,3501744.0,,,,,,,,53,False,Saudade em Gotas (feat. Wesley SafadÃ£o) - Ao Vivo,"Yasmin Santos, Wesley SafadÃ£o","597XBqZtaiZC7laCNx3nVz, 1AL2GKpmRrKXkYIcASuRFa",0.716,0.828,11.0,-4.375,1.0,0.0727,0.16,0.0,0.686,0.806,124.895,190950.0,4.0
6hqJJY6rwAUS2zl9FsCQQH,88,53.0,107.0,9626632.0,,,,274701.0,,3706403.0,3244877.0,2237136.0,163515.0,,,,62,False,Deixa pra AmanhÃ£ - Ao Vivo,Dilsinho,4NUePmzDvCYqilXBFa91Hg,0.539,0.746,7.0,-7.853,1.0,0.0352,0.605,0.0,0.969,0.653,144.119,184784.0,4.0
1neg4NArvpVL7AOWIBja6q,76,56.0,119.0,9609427.0,,474405.0,,,,,,,1837524.0,4253360.0,3044138.0,,50,True,BALANÃA,"WC no Beat, PEDRO SAMPAIO, FP do Trem Bala","2QjS2N6sORI7H4qbf6xitS, 5wbf52LA6kcaboHSN6NEF1, 5hPHLE5ssifxHX5bhK8iXR",0.728,0.72,5.0,-4.851,0.0,0.0811,0.0547,0.000155,0.26,0.487,146.137,126155.0,4.0
0h1mVA8gOPR71lxSeY67uT,95,117.0,156.0,9599381.0,3606711.0,,3061949.0,2391411.0,539310.0,,,,,,,,54,False,FICA Ã VONTADE,PEDRO SAMPAIO,5wbf52LA6kcaboHSN6NEF1,0.724,0.911,11.0,-2.01,0.0,0.245,0.393,1.27e-05,0.296,0.947,150.132,140000.0,4.0
4nK5YrxbMGZstTLbvj6Gxw,107,92.0,143.0,9316668.0,,,,144245.0,2166612.0,2890412.0,2680902.0,1434497.0,,,,,76,True,Supalonely,"BENEE, Gus Dapperton","0Cp8WN4V8Tu4QJQwCN5Md4, 6sHCvZe1PHrOAuYlwTLNH4",0.863,0.631,7.0,-4.689,1.0,0.0534,0.305,3.04e-05,0.123,0.817,128.977,223480.0,4.0
0WhDotK0QXigmsrlw0DxKK,70,53.0,112.0,9263489.0,4099070.0,,3784283.0,1380136.0,,,,,,,,,60,True,Evoluiu,"MC Kevin o Chris, SodrÃ©","2UMj7NCbuqy1yUZmiSYGjJ, 07qgzS86XBNsyrY6MAVDAc",0.776,0.465,7.0,-6.368,0.0,0.434,0.466,0.0,0.363,0.694,149.829,179644.0,4.0
39d68jIHbCiFdXWI6jmALW,71,70.0,131.0,9133724.0,,3719650.0,,,,,,,,,2169979.0,3244095.0,40,False,Se Namorar Fosse Bom - Ao Vivo,Os BarÃµes Da Pisadinha,5Lv2GUVwqmQBPwrTrxucE5,0.658,0.925,0.0,-2.422,1.0,0.069,0.49,0.0,0.959,0.933,168.041,156063.0,4.0
7qiZfU4dY1lWllzX7mPBI3,120,162.0,188.0,9133381.0,1105297.0,,1063110.0,649133.0,265321.0,1148261.0,1239449.0,1579811.0,1381182.0,304368.0,397449.0,,85,False,Shape of You,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,0.825,0.652,1.0,-3.183,0.0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713.0,4.0
4pwFy4YPNGMxK2P2FfQfvt,35,11.0,50.0,9068385.0,,1308082.0,,,,,,,,,,7760303.0,67,True,Poesia AcÃºstica 10: RecomeÃ§ar,"Pineapple StormTv, MC Cabelinho, Orochi, JayA Luuck, Pk, Black, Delacruz, BK, LUDMILLA, Salve Malak, Hunter","09U6hmCerKcIJrixubiBjm, 1WQBwwssN6r8DSjUlkyUGW, 3rfM2cGqF6DB0kUyytMkXx, 4oxFgud0qa3A1tE6JFpFVp, 5xYkM2vMrE23taj6tl7qkm, 2UzbrOSDiSjcLFN8wZ4bz2, 1MzXJ8AaHdidMAnjgcahS4, 1YOVBTvznjiDvtAj4ExHeo, 3CDoRporvSjdzTrm99a3gi, 7zxFc10N9BP2lg73b8cwZ0, 20yao3GcKuVqdY7S6MAj0n",0.739,0.636,8.0,-5.975,1.0,0.0737,0.257,0.0,0.175,0.442,142.055,682817.0,4.0
5TU6HG6Ltm7ZYr3r5dZjsA,44,51.0,67.0,9039660.0,,2207603.0,,,,,,,,,,6832057.0,71,False,Eu Tenho Medo,ZÃ© Vaqueiro,5K8Rmjmf4RZFffz94EmBRt,0.601,0.895,4.0,-2.123,0.0,0.0385,0.615,0.0,0.192,0.372,150.029,216836.0,4.0
566AZpR4FJErkhS3CmuaWu,62,70.0,105.0,8917039.0,,3926692.0,,,,,,,,,254792.0,4735555.0,61,True,Set 2.0: Homenagem aos RelÃ­quias,"DJ Matt D, MC Leozinho ZS, MC Vinny, Menor MC, MC Julio D.E.R., MC Lemos, Mc Dricka, Mc Livinho, Mc Diouro","1rIc4yTieeRq25NA3T8RQ5, 6VyttZwyEMGBl90oGdKCB8, 0dNyaMJp0r9zBYG86JgRDI, 78Y1NpgD0yMKoBetaYlUzS, 1honjfWrOeLAymPLT3gZEV, 4c4seBofkiiONBxLBd4CUa, 4d175LvxCzxt5vHbJyv49q, 7me0S5Z40qVWj3gzyK8aC3, 08KQfADhvzZNtQnplCAIyS",0.941,0.462,1.0,-5.985,0.0,0.193,0.0384,0.0,0.131,0.635,120.028,456181.0,4.0
6YClJMtJDyyJ2iaUf5npyC,91,97.0,140.0,8668677.0,,,,,,,1836846.0,2940255.0,2849898.0,1041678.0,,,44,False,Pode Jogar,MC Kevin o Chris,2UMj7NCbuqy1yUZmiSYGjJ,0.683,0.602,0.0,0.067,0.0,0.108,0.189,0.372,0.067,0.692,100.901,109558.0,5.0
2BU6XXSG8SqiptRuj6EiLA,25,14.0,22.0,8659615.0,8659615.0,,,,,,,,,,,,56,False,Com ou Sem Mim - Ao Vivo,Gustavo Mioto,1X6ORK7IekgmyjV6IFPszP,0.605,0.72,7.0,-3.616,0.0,0.0481,0.159,0.0,0.956,0.296,141.954,201856.0,4.0
0bV0LtjtZH76gD0ujPYS3n,54,8.0,116.0,8625888.0,,320963.0,,,,,,,,5140123.0,2891850.0,272952.0,67,True,Gorilla Roxo,MatuÃª,5nP8x4uEFjAAmDzwOEc9b8,0.668,0.814,10.0,-4.218,0.0,0.106,0.0614,0.0,0.133,0.276,134.988,165337.0,4.0
330oIFOtslgdc4TBVApQuY,97,95.0,149.0,8590218.0,,,,,,2106232.0,2878046.0,2604687.0,1001253.0,,,,46,False,50 Tons,"MC Du Black, Jully","6v4PBIzRAGaLp43LVureQc, 7hMFtszM1RGcIy5HVg643H",0.567,0.627,1.0,-6.671,0.0,0.304,0.309,0.0,0.0827,0.536,151.778,186513.0,4.0
3COVZV6VRP4sdXiWTB1XTM,78,103.0,152.0,8439232.0,,2349311.0,,,,,,753800.0,1324828.0,1609840.0,2401453.0,,64,False,Pot-Pourri: Tempo de Aprender / Energia Surreal / NÃ£o Pedi Pra Me Apaixonar / Deixa Acontecer - Ao Vivo,"Grupo Menos Ã Mais, Di PropÃ³sito, Vou Zuar","6vTqEFbTtTRJsuIpzZgjxi, 2uSwBbWqsXgoMYQjynmwQ7, 5x2zeeLVXEDaMHRaRmH3FD",0.688,0.878,2.0,-3.984,1.0,0.0634,0.605,0.0,0.833,0.884,102.025,415916.0,4.0
4xqrdfXkTW4T0RauPLv3WA,82,94.0,141.0,8401806.0,,1067578.0,,,,,,,1489928.0,3247952.0,2297686.0,298662.0,85,False,Heather,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,0.357,0.425,5.0,-7.301,1.0,0.0333,0.584,0.0,0.322,0.27,102.078,198040.0,3.0
4Y7ay3naWoluoOM3xIj1UZ,87,68.0,134.0,8383748.0,,,,1741052.0,3352046.0,2349367.0,941283.0,,,,,,59,False,"A boba fui eu - Recorded At Mosh Studios, SÃ£o Paulo",LUDMILLA,3CDoRporvSjdzTrm99a3gi,0.673,0.466,11.0,-8.483,1.0,0.0333,0.733,0.0,0.228,0.556,133.039,192871.0,4.0
5NeBu4oKweDXIjhvYqtbLo,47,59.0,87.0,8372409.0,,2246838.0,,,,,,,,,,6125571.0,64,False,Hackearam-Me,"Tierry, MarÃ­lia MendonÃ§a","4FUMTycjZlEY6ZxMgqNjC8, 1yR65psqiazQpeM79CcGh8",0.479,0.683,2.0,-3.705,0.0,0.0545,0.38,0.0,0.576,0.557,129.558,209250.0,4.0
08LiZsFrLkWYtd20jeqWLh,65,66.0,119.0,8295576.0,,4123239.0,,,,,,,,,2442901.0,1729436.0,56,True,Meu Lado da HistÃ³ria,"Nandx710, Choji, David Gomes","6Kk3DH8cxWFrTq9ajqck22, 2gx1zKYcIAUboisufcHkjB, 16hlg6k7mG0fnOOWxVBmuV",0.678,0.141,7.0,-16.789,1.0,0.237,0.778,0.0,0.0787,0.367,113.69,151897.0,4.0
5rwdmpN5eMWIIwK4R96vv1,74,72.0,143.0,8266889.0,3797058.0,,3202116.0,1267715.0,,,,,,,,,54,True,MalemolÃªncia,Dynho Alves,1BRkfP0amngMbqJ4aV3KKp,0.829,0.64,6.0,-5.537,0.0,0.231,0.553,0.000214,0.131,0.848,160.025,135053.0,4.0
2DQ09MyIaXu5F1ly4MEvDM,75,95.0,125.0,8179280.0,,,,,,,,,2264599.0,3412052.0,2502629.0,,57,False,CÃ©u de pipa,MC Marks,04QHNiih9ZesPvals6II1h,0.869,0.687,4.0,-5.493,0.0,0.141,0.0659,0.0,0.0659,0.407,109.881,213011.0,4.0
7N3BrHFlnZbOs8lPGPg1gg,72,94.0,146.0,8159673.0,,3270328.0,,,,,,,,,2525289.0,2364056.0,55,True,Ta Apaixonado Babaca,"Dj Guuga, MC Luuh","1cNPXWhKfjI0fT5EMCnamR, 6WPObl7LHD8pWAPPi3yPoP",0.8,0.532,2.0,-5.495,1.0,0.372,0.272,0.0,0.211,0.9,80.234,175543.0,4.0
