track_id,popularity,explicit,name,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
39cmB3ZoTOLwOTq7tMNqKa,73,False,Hear Me Now (feat. Marcos Zeeba),"Alok, Zeeba, Bruno Martini, Marcos Zeeba","0NGAZxHanS9e0iNHpR8f2W, 7qPLO2XOUaRrRxkvLZ3AEK, 5veVxxPm1vzgi6pO2iVA8L, 2Mb6xKUfphTNZ7PiDudasm",0.778,0.463,11,-7.603,1,0.0389,0.546,0.00289,0.0731,0.496,121.999,39cmB3ZoTOLwOTq7tMNqKa,194840,4
3mNmUjoDHYDYj08IaRPtg0,53,False,Posto 24h (feat. Wesley Safadão) - Ao Vivo,"Lucas Lucco, Wesley Safadão","06cd30Cv9US973Ika84gDw, 1AL2GKpmRrKXkYIcASuRFa",0.703,0.929,3,-4.021,0,0.0338,0.169,0,0.396,0.626,126.998,3mNmUjoDHYDYj08IaRPtg0,153374,4
3pgO4N6Xkr8Ct0U9RgkrQh,59,False,Sem Rede - Ao Vivo,Henrique & Juliano,3p7PcrEHaaKLJnPUGOtRlT,0.543,0.566,8,-6.736,1,0.0272,0.654,0,0.965,0.455,105.697,3pgO4N6Xkr8Ct0U9RgkrQh,202725,4
1YAtg8jo5fR3Q01eO2jPTl,49,False,Positividade,"Mc Bola, Mc Magal","4ulY4o7oEoqJlqc0V6R3Bc, 2FDaBZt51fOXh2rbHL8Afr",0.83,0.533,2,-3.852,1,0.0735,0.237,0,0.105,0.615,163.931,1YAtg8jo5fR3Q01eO2jPTl,190244,4
13Rf6RaZT13TW4xLQR3MQr,69,True,Poesia Acústica #6: Era uma Vez,"Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter","09U6hmCerKcIJrixubiBjm, 1WQBwwssN6r8DSjUlkyUGW, 4DITWCDQL8b3VZTBYpNDR9, 1uf8uSErmKc3JVtmjVBZ83, 7gJN8W0589FisSYJS17K54, 5Ynf8bbQV9ICbK3vZoPxGF, 5YwzDz4RJfTiMHS4tdR5Lf, 3rfM2cGqF6DB0kUyytMkXx, 0ixIqccVXNU45qPhq3kWex, 7zxFc10N9BP2lg73b8cwZ0, 20yao3GcKuVqdY7S6MAj0n",0.518,0.575,5,-10.454,0,0.0524,0.427,0,0.153,0.577,93.885,13Rf6RaZT13TW4xLQR3MQr,577819,4
4BkjISAYyQ6OMnEpzpQxgA,54,False,MIL GRAU,Gloria Groove,7rXMvXRnWHaSwnVvPeUUfw,0.822,0.977,10,-1.431,0,0.0509,0.462,1.17e-06,0.0489,0.824,97.094,4BkjISAYyQ6OMnEpzpQxgA,145979,4
4a5GPCo8oX4vvaRkciKlih,57,False,Obrigado por Estragar Tudo - Ao Vivo,Marília Mendonça,1yR65psqiazQpeM79CcGh8,0.438,0.728,2,-4.934,1,0.123,0.606,0,0.915,0.609,152.76,4a5GPCo8oX4vvaRkciKlih,176667,4
34D0w6kVzuQ35vyHIFrWTC,51,False,Do jeito que tu gosta,"Pk, LUDMILLA","5xYkM2vMrE23taj6tl7qkm, 3CDoRporvSjdzTrm99a3gi",0.639,0.534,9,-7.264,0,0.365,0.815,0,0.127,0.655,96.855,34D0w6kVzuQ35vyHIFrWTC,143246,3
7iq4fdOEwTc9UMlGAbBSLB,56,False,Era Eu - Ao Vivo,Raí Saia Rodada,0NiaKn55OzJswiYevvlKfz,0.648,0.851,1,-4.448,0,0.0339,0.578,0,0.932,0.801,154.966,7iq4fdOEwTc9UMlGAbBSLB,173427,4
450ngaSmjQMdJFVzCADNQB,47,True,Surtada - Versão Funk,"DJ Dollynho Da Lapa, OIK","3bc5LOOhGbLvDUcybl3LY8, 1B5n6jsxvFldc6Nq8Wx8VJ",0.687,0.861,0,-1.932,0,0.56,0.376,9.92e-06,0.0555,0.485,105.031,450ngaSmjQMdJFVzCADNQB,123000,5
3ZkTtSBN1wcSw35F8GDRmr,48,False,Chora Até Perder a Fala - Ao Vivo,Gusttavo Lima,7MiDcPa6UiV3In7lIM71IN,0.805,0.877,1,-2.978,0,0.0449,0.265,0,0.281,0.802,126.941,3ZkTtSBN1wcSw35F8GDRmr,189866,4
2SgVsDXzET5EU8VngMh9dv,54,False,Senta braba,MC WM,14D0I0RYqvIorkPL2EWoQh,0.876,0.724,7,-2.915,1,0.0955,0.228,0.000655,0.104,0.789,100.021,2SgVsDXzET5EU8VngMh9dv,149616,4
6wDzwmywQ2X8O0FN1IQGol,58,False,Cabeça Voando,Os Barões Da Pisadinha,5Lv2GUVwqmQBPwrTrxucE5,0.659,0.834,6,-6.493,1,0.0439,0.387,1.32e-05,0.121,0.963,172.008,6wDzwmywQ2X8O0FN1IQGol,183536,4
7MnT7msJZg3XBAS0OTfGrB,68,False,Tempo Perdido,Legião Urbana,6tw6EpC9RgmSRZiZg0n22t,0.293,0.662,4,-13.076,0,0.0486,0.0079,0.00112,0.271,0.221,186.007,7MnT7msJZg3XBAS0OTfGrB,302200,4
3fWhwTdoZXScaoGReWzvtv,33,True,Morena,"Pezão, FP do Trem Bala, DJ 2F","2UiLeUnwb6HIGBjyp6BK8J, 5hPHLE5ssifxHX5bhK8iXR, 3tkq9ZnBaejLPLRpg8kGET",0.703,0.458,11,-10.077,0,0.0374,0.0656,0,0.0807,0.631,150.206,3fWhwTdoZXScaoGReWzvtv,149200,4
41GMwa6sCB3iA2aS5T30iE,53,False,Trip do Boyzinho,Boyzinho o Rei da Bregadeira,3JlDzWcj1jl5fVSJ7YyHgK,0.734,0.75,5,-3.072,0,0.0465,0.158,0.048,0.784,0.529,135.974,41GMwa6sCB3iA2aS5T30iE,169903,4
3fLqmaO4vvZpFZSZy52VMp,69,False,Deixa (feat. Ana Gabriela),"Lagum, Ana Gabriela","5D56dZmhE9DgT01XixdHiD, 6a9WLQ5NsIV7U2qB16uFWD",0.554,0.326,0,-8.223,1,0.0599,0.822,0,0.193,0.331,81.998,3fLqmaO4vvZpFZSZy52VMp,176025,4
0h9xMQP3ctuibd4Ce2037O,55,False,Supera - Ao Vivo,Péricles,6gEzJZrbm0F4ihvE9iXR9z,0.556,0.714,11,-5.973,0,0.0614,0.452,0,0.983,0.696,147.568,0h9xMQP3ctuibd4Ce2037O,232279,4
0vT797IpZpF5o1XLCnWCUL,59,False,É natural (Participação especial de Bruno Cardoso) - Ao vivo,"Ferrugem, Bruno Cardoso","5ZfBThYiIIhL7jHMG8gDB2, 34IKMjXZ3Qy0vjG82n97r6",0.497,0.74,1,-5.475,0,0.0447,0.531,0,0.486,0.478,76.139,0vT797IpZpF5o1XLCnWCUL,207093,4
7wMAgaPiKzTNxpDWu2BPfk,48,False,Jenifer,Gabriel Diniz,3WQ1s2QFvL6crxBvrVhwzj,0.768,0.934,8,-2.533,1,0.0453,0.22,1.73e-06,0.0854,0.916,160.108,7wMAgaPiKzTNxpDWu2BPfk,160640,4
7N0Py2msno86enR6JPNlpV,51,False,Muito Cedo,Turma do Pagode,5JG9GISYjRLQUJMH2C6iJ5,0.561,0.744,4,-6.403,1,0.0408,0.581,0,0.821,0.638,152.076,7N0Py2msno86enR6JPNlpV,203289,4
7Cpd4UGXnTrloIgZpSs46e,58,False,Passa Mal - Ao Vivo,Marília Mendonça,1yR65psqiazQpeM79CcGh8,0.688,0.91,11,-2.257,0,0.0742,0.0651,0,0.674,0.877,147.767,7Cpd4UGXnTrloIgZpSs46e,154258,4
5aayWOEE7u7bxZ3r7dwIrX,66,False,Meu talismã,IZA,3zgnrYIltMkgeejmvMCnes,0.665,0.805,6,-1.938,1,0.0879,0.186,0,0.289,0.667,85.1,5aayWOEE7u7bxZ3r7dwIrX,165176,4
4pl0csAczZemDLdyNYOmxT,64,False,A Fila Anda - Ao Vivo,Thiaguinho,1vppDmG3i5sXf3DJzrK4T1,0.751,0.697,0,-8.012,1,0.0581,0.223,0,0.924,0.555,141.427,4pl0csAczZemDLdyNYOmxT,177805,4
0rOQyLZJ9oASgtdoDZgrmK,63,False,Tá Escrito,Grupo Revelação,7yQrcdkLdBAkV7yY9fF2Hw,0.579,0.913,5,-5.866,1,0.0639,0.4,0,0.37,0.942,117.129,0rOQyLZJ9oASgtdoDZgrmK,233387,4
3TvRRQj7qg8GOD612X9hKT,49,True,Namorar Não Dá,"MC Kevin o Chris, Vitor Canetinha","2UMj7NCbuqy1yUZmiSYGjJ, 0o8C0JTcwCUwBqhZIWKZWJ",0.774,0.654,1,-3.626,1,0.425,0.233,0.00208,0.087,0.742,99.864,3TvRRQj7qg8GOD612X9hKT,122462,3
6XGhqvxCMCcBy5XiqG7SWV,50,False,Igual Ela Só Uma,Wesley Safadão,1AL2GKpmRrKXkYIcASuRFa,0.708,0.891,11,-3.117,0,0.0285,0.123,0,0.248,0.932,128.025,6XGhqvxCMCcBy5XiqG7SWV,170441,4
2bbFhnxYjeb9jYEX2MDKLQ,51,False,Uma nora pra cada dia,MC Kevinho,1mXAhKnZEdF6rotyyd4GBi,0.888,0.528,9,-8.751,0,0.192,0.0394,0,0.0964,0.924,150.181,2bbFhnxYjeb9jYEX2MDKLQ,131200,4
4mkagJJ8AM1hzeyrgAJc3x,50,False,Te Amo Sem Compromisso,MC Doni,1cFrkBniD1fh6m5UHmmOBC,0.94,0.71,3,-3.975,1,0.192,0.00375,0.000115,0.0765,0.69,130.0,4mkagJJ8AM1hzeyrgAJc3x,132923,4
563yuGweEqRVQtjfsDVRyK,64,True,Não Me Sinto Mal Mais,Sidoka,7EyzyrMNgqiK8bMrbkOT9l,0.814,0.665,9,-7.87,1,0.173,0.351,0.00172,0.108,0.326,126.027,563yuGweEqRVQtjfsDVRyK,265356,4
3Hb9kUdm4yf839Fle4RIdT,71,False,Parado no Bailão,"MC L da Vinte, MC Gury","0lHB0Qc4pmD5RkTLlHeESo, 6fOyYqdh6p0ZWLs9zUDoyt",0.828,0.599,11,-1.624,1,0.149,0.381,0,0.0775,0.478,86.533,3Hb9kUdm4yf839Fle4RIdT,171692,5
2FGhB10Gon36GgFcOTMQEW,65,True,Poesia Acústica #7: Céu Azul,"Pineapple StormTv, MC Hariel, Negra Li, Ducon, MC Kevin o Chris, Chris MC, Matuê, Dk 47, Vitão, Salve Malak, Hunter","09U6hmCerKcIJrixubiBjm, 0pcoadNMmvrUyab1RxWBoV, 1E4r5qziZja6v8jA7iTqjn, 5ZHFfmxPiRYohYVeUnOogj, 2UMj7NCbuqy1yUZmiSYGjJ, 0obu7Om4zu9ahul5DI4JtY, 5nP8x4uEFjAAmDzwOEc9b8, 7KO08sObbX1IHeiIR9b5NB, 06lnOkY99sXVW44Y0M4BDP, 7zxFc10N9BP2lg73b8cwZ0, 20yao3GcKuVqdY7S6MAj0n",0.795,0.697,9,-4.276,0,0.31,0.0875,0,0.0997,0.543,102.756,2FGhB10Gon36GgFcOTMQEW,572039,4
4xwPOyN9VgaTPehdsLiYul,66,False,Dois Corações,Melim,6uYrXgVHctAJtIdSODcyLJ,0.511,0.142,1,-11.271,1,0.0308,0.891,0,0.108,0.222,131.633,4xwPOyN9VgaTPehdsLiYul,182993,4
0HocIafyaS4C7rDGTJXYnj,51,False,Bomba Relógio,"Luísa Sonza, Vitão","4PzYKhC14sTJNEr0dzoo0d, 06lnOkY99sXVW44Y0M4BDP",0.778,0.596,0,-6.779,0,0.0644,0.747,0,0.203,0.868,107.905,0HocIafyaS4C7rDGTJXYnj,210838,4
3CgZi8DMUftJHK6WL2gKc1,66,False,Um Pedido,Hungria Hip Hop,0vLuOi2k62sHujIfplInlK,0.837,0.551,5,-7.316,0,0.0934,0.337,0,0.135,0.258,140.01,3CgZi8DMUftJHK6WL2gKc1,211985,4
3YqLyRFwjGuPBT7EHoyQH7,59,False,Tudo de bom,"Pk, Luísa Sonza","5xYkM2vMrE23taj6tl7qkm, 4PzYKhC14sTJNEr0dzoo0d",0.738,0.596,7,-6.958,1,0.0672,0.232,1.09e-06,0.221,0.457,94.017,3YqLyRFwjGuPBT7EHoyQH7,164760,4
1EQ8sBQ7Abv9DvNBzhXAcv,68,False,Pra Você Guardei O Amor,"Nando Reis, Ana Cañas","7n1XMwvxPf10t4OX6h6Ufy, 4v1mao101nIWvxzotCSKyz",0.485,0.386,2,-9.189,1,0.0388,0.837,0,0.207,0.354,91.615,1EQ8sBQ7Abv9DvNBzhXAcv,343813,4
4iANxSIDT3kGekiquMSAgT,57,False,Embrasa,"Vitão, Luccas Carlos","06lnOkY99sXVW44Y0M4BDP, 5WFFFHVqeVk5tLuYh2KjQy",0.699,0.531,0,-5.714,1,0.0889,0.107,0,0.568,0.701,127.967,4iANxSIDT3kGekiquMSAgT,243021,4
78kar2tZk7655xZMibzXO3,61,False,Oi,Lagum,5D56dZmhE9DgT01XixdHiD,0.807,0.56,7,-9.356,1,0.0459,0.296,0,0.101,0.725,134.093,78kar2tZk7655xZMibzXO3,175973,4
1qDZnViQgUItsMpWLVwfGb,38,False,Fica - Bonus Track,"ANAVITÓRIA, Matheus & Kauan","1sPg5EHuQXTMElpZ4iUgXe, 2Z0lRIqr997lIUiPtrpKCr",0.645,0.505,10,-6.432,1,0.0279,0.45,0,0.0938,0.499,94.025,1qDZnViQgUItsMpWLVwfGb,184280,4
2vHshN6rsDYqoiZlMhfRpo,46,True,Balão,"Orochi, Dallass","3rfM2cGqF6DB0kUyytMkXx, 4LAFtDzlQM89xov636hMVv",0.627,0.575,0,-6.182,0,0.167,0.164,0,0.184,0.203,116.834,2vHshN6rsDYqoiZlMhfRpo,253333,4
4YbZBChhX5SkLhNJcvvhuD,61,False,Indomável (Participação especial de Belo),"Pk, Belo","5xYkM2vMrE23taj6tl7qkm, 7hLjkyL9Pz9xtQNahzJZki",0.525,0.562,5,-6.41,0,0.216,0.63,0,0.0867,0.679,100.198,4YbZBChhX5SkLhNJcvvhuD,213665,4
5lYKob6hewwt3dcy5kWMfF,62,False,Praia do Rosa - Acústico,"Oriente, Cynthia Luz, Delacruz","0IVBT8qQNwvHLzOJL6kGpE, 0QHGCPmM4UgeNvrNPntSlu, 1MzXJ8AaHdidMAnjgcahS4",0.57,0.595,9,-8.797,0,0.216,0.273,0,0.151,0.779,90.653,5lYKob6hewwt3dcy5kWMfF,256524,4
235BOGYon3gz23rKrtNwle,38,False,Morena,Vitor Kley,4FGcERJWMg8ENOLixwF71U,0.574,0.714,0,-4.517,0,0.244,0.0864,0,0.116,0.434,83.363,235BOGYon3gz23rKrtNwle,164560,4
1DdEU9f7uXklMx6Dm0Mdwq,58,False,Acende o Isqueiro,"Orochi, Kizzy","3rfM2cGqF6DB0kUyytMkXx, 2NMYOlZHIEsSq7pp5jBjic",0.48,0.565,8,-9.954,0,0.375,0.38,0,0.096,0.806,112.988,1DdEU9f7uXklMx6Dm0Mdwq,207529,5
2TR917wkDeRvwTE5cSfZFf,55,True,Tchau Brigado - Ao Vivo,"Humberto & Ronaldo, Matheus & Kauan","1zEo6Fk1iaaOYFlFPBHCFn, 2Z0lRIqr997lIUiPtrpKCr",0.719,0.894,6,-2.743,0,0.0451,0.135,0,0.68,0.81,135.91,2TR917wkDeRvwTE5cSfZFf,163403,4
6BbrFCo6qJVHCRNfvXObti,54,False,Falso amor,"UM44K, Luan Otten, Ferrugem","3zhKxZr516VdNDa8v3oft2, 7tcFzUKSICkJWCZzWs4htq, 5ZfBThYiIIhL7jHMG8gDB2",0.635,0.614,7,-6.259,1,0.0321,0.302,0,0.121,0.229,139.951,6BbrFCo6qJVHCRNfvXObti,207107,4
08Sd5vVcIH3uKeAiaJdoYj,61,False,Viva Voz - Ao Vivo Em São Paulo / 2019,Lauana Prado,6TYimByryGphZCtwYopH0y,0.741,0.848,0,-3.64,1,0.0282,0.0518,0,0.491,0.885,128.036,08Sd5vVcIH3uKeAiaJdoYj,164407,4
37hCsK2djczyRGWMjqzbxD,57,False,Sou Vitorioso,"Mc Lele JP, MC Neguinho do Kaxeta","1mV9h1AwhRXSjBFcYpajgY, 27mVhYvJa7apj1zCoZ9TF2",0.869,0.553,5,-3.5,1,0.212,0.685,0,0.115,0.457,119.897,37hCsK2djczyRGWMjqzbxD,236000,4
3K16ZsnNjOTY1Esnrx0rQg,60,False,In The Dark,"Vintage Culture, Fancy Inc","28uJnu5EsrGml2tBd7y8ts, 4Eoddnw0pOewmCHQYofuwh",0.56,0.888,6,-5.131,0,0.0511,0.00216,0.0386,0.104,0.162,124.05,3K16ZsnNjOTY1Esnrx0rQg,207265,4
3h3fui1QXImL2zRcs9v2Lc,68,False,A Casa É Sua,"Casa Worship, Julliany Souza, Léo Brandão","4bqKmu3kRUl6X7pTl1CuVs, 0d71FlLkqZzdpEQifcngQq, 7Hy3BcTukq6HpDzVFrnJ8L",0.327,0.731,8,-5.821,1,0.0398,0.322,8.66e-06,0.267,0.0792,132.76,3h3fui1QXImL2zRcs9v2Lc,562388,4
2vRBYKWOyHtFMtiK60qRz7,34,False,Trevo (Tu),"ANAVITÓRIA, Tiago Iorc","1sPg5EHuQXTMElpZ4iUgXe, 4iWkwAVzssjb8XgxdoOL6M",0.676,0.374,10,-8.201,1,0.0266,0.877,0.000132,0.165,0.2,99.825,2vRBYKWOyHtFMtiK60qRz7,205468,4
709F4UQ2uKplKvcD88xffa,62,False,Nave Espacial - Radio Edit,"Liu, Samantha Machado","3DnNQH13SfSOjZDsVEa0ht, 5qQdzyIlYfzICKOVdb7XvY",0.777,0.763,6,-6.883,0,0.0974,0.119,4.65e-06,0.158,0.242,127.022,709F4UQ2uKplKvcD88xffa,185341,4
6J8UJNZrIwvcpsWHvSkwXn,60,False,Anos Luz,Matuê,5nP8x4uEFjAAmDzwOEc9b8,0.628,0.398,6,-14.111,0,0.153,0.384,0,0.104,0.333,109.762,6J8UJNZrIwvcpsWHvSkwXn,264046,4
7MPQNyAX02uIEQCRsC4sgc,62,True,Banco,"Matuê, Predella","5nP8x4uEFjAAmDzwOEc9b8, 3lMQtpA4i6FrIe6DmDfDVa",0.662,0.715,1,-6.593,1,0.153,0.123,1.41e-06,0.0916,0.28,165.879,7MPQNyAX02uIEQCRsC4sgc,254734,4
6PqUdUGS4h5aGY7YyEGXr8,55,False,All The Lies (with Felix Jaehn & The Vamps),"Alok, Felix Jaehn, The Vamps","0NGAZxHanS9e0iNHpR8f2W, 4bL2B6hmLlMWnUEZnorEtG, 7gAppWoH7pcYmphCVTXkzs",0.611,0.835,6,-4.107,1,0.139,0.167,0,0.107,0.672,102.023,6PqUdUGS4h5aGY7YyEGXr8,179457,4
17rF54WvGGqPVxDheq8PP8,59,False,Mantém,"WIU, Matuê","3MrDVzg7ZXaYMyQmbDInr7, 5nP8x4uEFjAAmDzwOEc9b8",0.754,0.765,10,-5.354,0,0.0777,0.38,0,0.113,0.53,129.983,17rF54WvGGqPVxDheq8PP8,195692,4
11Y1IGMIThaxu4ijcXRNYs,64,False,Nem de Graça,Pixote,0ciLF0bOuu2BhqzCEZgHoB,0.706,0.811,7,-5.26,0,0.049,0.336,0,0.241,0.928,163.943,11Y1IGMIThaxu4ijcXRNYs,172203,4
034Wtb0MsgU2kIT7PWdi4c,70,False,Volta Por Baixo - Ao Vivo,Henrique & Juliano,3p7PcrEHaaKLJnPUGOtRlT,0.531,0.771,10,-5.897,1,0.05,0.386,0,0.942,0.467,123.414,034Wtb0MsgU2kIT7PWdi4c,192632,4
64UvHDm99aHsf3eSJdNpuB,45,False,Tiro de Festim (feat. Jorge & Mateus) - Ao Vivo,"Guilherme & Benuto, Jorge & Mateus","6m6e7D2TnV0aYMllFFwMxu, 1elUiq4X7pxej6FRlrEzjM",0.549,0.753,11,-4.728,0,0.104,0.656,0,0.442,0.55,112.361,64UvHDm99aHsf3eSJdNpuB,193103,4
2vdY4HzOTDkgHPlzgOVsdE,47,False,Plaquinha de Aviso - Ao Vivo,"Gustavo Mioto, Wesley Safadão","1X6ORK7IekgmyjV6IFPszP, 1AL2GKpmRrKXkYIcASuRFa",0.589,0.915,9,-2.663,0,0.234,0.274,0,0.758,0.634,134.989,2vdY4HzOTDkgHPlzgOVsdE,185205,4
29G7NKUNeEIe6G7VHtedDb,60,True,Evoluiu,"MC Kevin o Chris, Sodré","2UMj7NCbuqy1yUZmiSYGjJ, 07qgzS86XBNsyrY6MAVDAc",0.753,0.448,10,-6.775,1,0.435,0.455,0,0.381,0.657,149.718,29G7NKUNeEIe6G7VHtedDb,178074,4
4rlqMRkSaA2KBkPU77U7l5,41,True,Cria de Favela,"Dj Gabriel do Borel, MC Mirella","6HJiLhKqnOh32p3LSNWsR3, 57FU7zh1oXdQMT4XhjSsHL",0.68,0.68,7,-9.745,1,0.721,0.576,0,0.572,0.605,99.854,4rlqMRkSaA2KBkPU77U7l5,197370,5
456nQoGd4zPrJtfeugR221,52,False,Cracudo,Tierry,4FUMTycjZlEY6ZxMgqNjC8,0.638,0.664,11,-5.419,1,0.126,0.248,0,0.117,0.55,129.301,456nQoGd4zPrJtfeugR221,171697,4
1IfEBUFHQbv2E1W0867av9,3,False,Are baba,Anne,3W3JovBaRZsYyIWY2FslWq,0.81,0.785,1,-0.963,1,0.0556,0.606,1.59e-06,0.159,0.913,149.944,1IfEBUFHQbv2E1W0867av9,200026,4
1AmG2vRzkO6VeYydpU33SL,0,False,Espetinho,Os Parazim,0jhNzTzC1CZaf2FFgBVCMT,0.662,0.837,9,-2.655,1,0.0472,0.436,0,0.904,0.568,133.317,1AmG2vRzkO6VeYydpU33SL,190712,4
1CZ2ll2RyAhbdT0ayvjAjg,0,False,Saveiro,Os Parazim,0jhNzTzC1CZaf2FFgBVCMT,0.779,0.837,2,-2.926,0,0.0363,0.551,0,0.856,0.873,127.993,1CZ2ll2RyAhbdT0ayvjAjg,166117,4
39Cd2pkg6j7bTDraTrOUjH,63,False,Não Gosto Eu Amo - Ao Vivo,Henrique & Juliano,3p7PcrEHaaKLJnPUGOtRlT,0.738,0.764,2,-5.433,0,0.0423,0.383,0,0.303,0.81,124.014,39Cd2pkg6j7bTDraTrOUjH,179608,4
5EDTdg6eLRK9aByNMBWCFk,52,False,Um Pouco De Você,Vitão,06lnOkY99sXVW44Y0M4BDP,0.774,0.603,9,-7.367,0,0.0711,0.168,0,0.288,0.646,89.998,5EDTdg6eLRK9aByNMBWCFk,162867,4
1RjXeMh0fK2BatVETXZXFy,40,True,7 Chamadas,"Vitão, Feid","06lnOkY99sXVW44Y0M4BDP, 2LRoIwlKmHjgvigdNGBHNo",0.893,0.482,5,-7.716,1,0.0602,0.0848,0,0.496,0.692,105.066,1RjXeMh0fK2BatVETXZXFy,173914,4
3P9LuoGZzI9WBnjmWV3haE,38,True,Maturidade,"Vitão, DAY","06lnOkY99sXVW44Y0M4BDP, 1x1qM3ZqHhJOn11m42svnc",0.685,0.665,6,-6.002,0,0.313,0.269,0,0.253,0.643,154.613,3P9LuoGZzI9WBnjmWV3haE,156587,4
1SMBXgivj0hHDMshXc3QYe,39,True,Tratamento Perfeito,"Vitão, Hodari","06lnOkY99sXVW44Y0M4BDP, 21Z6OxfrB1jTI53TaDMm67",0.422,0.511,7,-6.912,1,0.3,0.369,0,0.208,0.504,199.373,1SMBXgivj0hHDMshXc3QYe,214573,4
1gsWgGZvy4waIfWPuctvRU,42,False,Joga Sua Potranca,"Dj Gabriel do Borel, Anitta","6HJiLhKqnOh32p3LSNWsR3, 7FNnA9vBm6EKceENgCGRMb",0.889,0.656,6,-4.874,0,0.108,0.417,4.63e-05,0.103,0.379,82.507,1gsWgGZvy4waIfWPuctvRU,139399,4
1ZHT4WSOuZPAl82T4nKWEN,56,False,Deep Inside Of Me (feat. MKLA),"Vintage Culture, Adam K, MKLA","28uJnu5EsrGml2tBd7y8ts, 0A8ej3hXTozbQAMhcU8RNb, 57Vnemieu10x71jR2UWc4o",0.708,0.82,8,-6.591,0,0.0732,0.0654,0.625,0.211,0.197,121.013,1ZHT4WSOuZPAl82T4nKWEN,230083,4
33ilBXkholjJ0dVFyTu8kR,37,False,Calma,Vitão,06lnOkY99sXVW44Y0M4BDP,0.446,0.565,7,-5.796,0,0.155,0.196,0,0.475,0.52,148.461,33ilBXkholjJ0dVFyTu8kR,169641,4
2sAjEMf1u0v4qxynZUp63Y,40,True,Saudade,"Vitão, Rael","06lnOkY99sXVW44Y0M4BDP, 0GWNKI3VPEcJsOIEhUjmxd",0.613,0.601,5,-5.953,0,0.143,0.23,0,0.235,0.568,76.935,2sAjEMf1u0v4qxynZUp63Y,180200,4
0w94GaQ6QdhzHdCQbkuETW,42,True,Alô,"Vitão, Gaab, Luccas Carlos","06lnOkY99sXVW44Y0M4BDP, 2iK1rsbYstkSVn57M4s8ut, 5WFFFHVqeVk5tLuYh2KjQy",0.509,0.585,9,-5.194,0,0.122,0.156,0,0.213,0.726,89.93,0w94GaQ6QdhzHdCQbkuETW,237244,4
3ALTiudfQayFosZxk344vk,47,False,Romeu E Julieta,Vitão,06lnOkY99sXVW44Y0M4BDP,0.489,0.307,6,-10.2,1,0.0835,0.776,0,0.116,0.834,81.446,3ALTiudfQayFosZxk344vk,208800,4
7ArNH109yIfwIquJ535fsi,55,False,Certo e Duvidoso (feat. Gaab) - Ao Vivo,"Marcos & Belutti, Gaab","0NsJZ5PMjqghGDuMzY7CuT, 2iK1rsbYstkSVn57M4s8ut",0.68,0.874,0,-3.911,0,0.109,0.286,0,0.577,0.916,154.033,7ArNH109yIfwIquJ535fsi,154093,4
1Rn9pDMAqiGwqCDTD8tRd4,42,False,Cachê Pra Lua - Ao Vivo,Diego & Arnaldo,0CrGLmfVKzk9rAyiNb91ft,0.781,0.826,1,-2.288,1,0.0425,0.519,0,0.248,0.76,116.986,1Rn9pDMAqiGwqCDTD8tRd4,173004,4
4rAh1n9MTDIaeHcIRFg6ok,48,False,Perigosinha,Claudia Leitte,2OjoIDVPQKT9B7loZbPEfp,0.7,0.878,6,-4.587,0,0.0492,0.146,0,0.169,0.839,107.994,4rAh1n9MTDIaeHcIRFg6ok,196859,4
1bTWdztCZlkIxSQTcwQhO1,41,True,Cria de Favela,"Dj Gabriel do Borel, MC Mirella","6HJiLhKqnOh32p3LSNWsR3, 57FU7zh1oXdQMT4XhjSsHL",0.715,0.91,7,-1.749,1,0.509,0.535,0,0.112,0.526,110.118,1bTWdztCZlkIxSQTcwQhO1,201600,3
5ZAN0VwkxR0HUO146k5rRs,0,False,Repete Aí (Radio Edit),Hugo Matta,6Olch7A7o6ihZVv5BgGJGj,0.93,0.666,9,-3.579,1,0.0411,0.369,0,0.109,0.936,121.987,5ZAN0VwkxR0HUO146k5rRs,179435,4
5bwiQlwp5nAOGya0WugPhQ,58,False,Conheço Meu Gado - Ao Vivo,Henrique & Juliano,3p7PcrEHaaKLJnPUGOtRlT,0.405,0.764,3,-5.159,1,0.0996,0.584,0,0.799,0.693,157.895,5bwiQlwp5nAOGya0WugPhQ,183620,4
03UlGexCDqWJwZXGXLjgef,49,False,Plateia - Ao Vivo,Fernando & Sorocaba,1oSgjdbgLYULVmEBojPRw8,0.805,0.632,11,-4.435,1,0.0402,0.53,0,0.425,0.675,106.04,03UlGexCDqWJwZXGXLjgef,173952,4
7qpXCkcr3Zj4LDvdiWryns,56,False,Erro Antigo - Ao Vivo,Diego & Victor Hugo,3k68C6mNMJL6OaAdWeW2ZF,0.625,0.826,9,-4.437,0,0.0692,0.553,0,0.355,0.64,147.83,7qpXCkcr3Zj4LDvdiWryns,171097,4
67JokRnfWFJ93mA5HLIw6q,49,False,Aquecimento da Lexa,Lexa,0jTDeBJQr3unrK29LklnAv,0.839,0.929,6,-2.119,1,0.268,0.601,0.00159,0.121,0.809,150.066,67JokRnfWFJ93mA5HLIw6q,137600,4
