track_id,times_in_daily_chart,top_peak_pos,avg_chart_pos,total_streams,January_streams,February_streams,March_streams,April_streams,May_streams,June_streams,July_streams,August_streams,September_streams,October_streams,November_streams,December_streams,popularity,explicit,name,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
5dCXnMbtn7Uzb4lHolYUPd,291,13.0,67.0,15790196.0,,,602545.0,1568777.0,1965801.0,2165598.0,2236798.0,2248478.0,1797640.0,1434426.0,891227.0,878906.0,40,False,Kalmam,Ebru YaÅar,0Qbd0AGWuzggX61s306wZN,0.704,0.651,9.0,-6.445,0.0,0.133,0.519,0.0,0.0976,0.54,144.965,208966.0,4.0
32VgH3g8D7l7ZuT74FgdPY,251,2.0,45.0,15293411.0,,,,699681.0,2927338.0,1650419.0,1526214.0,1624650.0,1594374.0,1800930.0,1651826.0,1817979.0,39,False,Daha Mutlu Olamam,mor ve Ã¶tesi,5ixQSDvAMa5O758xG8MWXT,0.493,0.701,9.0,-7.01,1.0,0.0343,0.00884,0.0,0.0691,0.563,135.699,220333.0,4.0
0u2P5u6lvoDfwTYjAADbn4,366,29.0,82.0,14878926.0,1151857.0,1089477.0,1218581.0,1494179.0,1382529.0,1234404.0,1174778.0,1229002.0,1176813.0,1195335.0,1177924.0,1354047.0,86,False,lovely (with Khalid),"Billie Eilish, Khalid","6qqNVTkY8uBg9cP3Jd7DAH, 6LuN9FCkKOj5PcnpouEgny",0.351,0.296,4.0,-10.109,0.0,0.0333,0.934,0.0,0.095,0.12,115.284,200186.0,4.0
0y4qZpjvskqgvPY5Wc1mJU,119,1.0,15.0,14755881.0,,,,,,,,,5193891.0,3954237.0,2969778.0,2637975.0,43,False,DargÄ±n,"Zeynep BastÄ±k, Emir Can Ä°Ärek","1mpOD8ZwHnbsryIuXWq0R1, 4XP7cGw4t8BqZ8Du5q3bHg",0.351,0.618,2.0,-10.059,0.0,0.0408,0.0546,2.55e-06,0.103,0.378,171.95,241935.0,4.0
0xNW1WrxJP3USOL2r0gqHE,299,17.0,69.0,14607368.0,2255097.0,2016807.0,1957887.0,1222647.0,1223391.0,1347860.0,1442854.0,1286684.0,1076925.0,777216.0,,,44,False,Mod,"Mustafa Sandal, Zeynep BastÄ±k","0mkH5jj3goQ51JtPKVodTo, 1mpOD8ZwHnbsryIuXWq0R1",0.649,0.844,2.0,-5.349,0.0,0.0688,0.482,0.000307,0.16,0.928,165.951,183458.0,4.0
6bBnnrknLbDoOCUdKMkmnq,294,7.0,95.0,14527205.0,3522687.0,2518457.0,1832657.0,1218859.0,1113516.0,988525.0,976760.0,898891.0,887618.0,569235.0,,,55,True,ArkadaÅ,Ben Fero,2kS0jWMkkFBL0mrl0VotD0,0.81,0.631,4.0,-7.855,0.0,0.327,0.117,0.0,0.119,0.407,144.978,185567.0,4.0
6VIGABEcC3uzw0Bque9ux5,140,8.0,16.0,14488234.0,,,,,,,,1594771.0,3111692.0,3574607.0,3274185.0,2932979.0,63,True,Sallan,Xir,1eQzZsJAtBVhN9WP62oXM2,0.604,0.613,4.0,-5.04,0.0,0.195,0.117,0.155,0.0794,0.386,159.843,195440.0,5.0
0nbXyq5TXYPCO7pr3N8S4I,272,12.0,71.0,14402848.0,980229.0,2079712.0,2431443.0,2304404.0,1844712.0,1522628.0,1203951.0,991872.0,868540.0,82562.0,,92795.0,83,True,The Box,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,196653.0,4.0
5IaqRI0FLDMOdeSIMCNSCB,366,57.0,86.0,14348706.0,1114276.0,982484.0,1183183.0,1129235.0,1209739.0,1157553.0,1171624.0,1259239.0,1232297.0,1298115.0,1225414.0,1385547.0,63,False,Yapma N'olursun,Dolu Kadehi Ters Tut,0PhqM7UAxtvWYi5j4MwxSl,0.666,0.313,4.0,-10.555,0.0,0.0351,0.88,0.000457,0.107,0.364,99.967,178364.0,4.0
2htLZqUXatp2XYVOAI4wN1,215,5.0,58.0,14341908.0,,2775164.0,3653761.0,1936225.0,1571412.0,1537540.0,1366482.0,1082097.0,419227.0,,,,49,False,GÃ¼neÈ,"Murda, Zeynep BastÄ±k, Idaly","2y1VzMKAa5nmfXKtJL9jnj, 1mpOD8ZwHnbsryIuXWq0R1, 1EYdbYpGAuJy6uZo4sVMoM",0.848,0.677,6.0,-4.563,0.0,0.162,0.00372,3.45e-05,0.107,0.516,98.311,165938.0,4.0
